cluster_id,pair,direction,session_date,session,weekday,entry_window_start,entry_window_end,timestamp,future_mfe_pips,future_mae_pips,time_to_target_min,valid_entry
SHORT_0028,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T10:11:00+00:00,2024-10-07T11:05:00+00:00,2024-10-07T10:11:00.000000000Z,2.8,0.0,2,1
SHORT_0028,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T10:11:00+00:00,2024-10-07T11:05:00+00:00,2024-10-07T10:12:00.000000000Z,2.6,0.0,1,1
SHORT_0028,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T10:11:00+00:00,2024-10-07T11:05:00+00:00,2024-10-07T10:16:00.000000000Z,3.8,1.8,13,1
SHORT_0028,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T10:11:00+00:00,2024-10-07T11:05:00+00:00,2024-10-07T10:17:00.000000000Z,5.0,0.6,6,1
SHORT_0028,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T10:11:00+00:00,2024-10-07T11:05:00+00:00,2024-10-07T10:18:00.000000000Z,5.6,0.0,5,1
SHORT_0028,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T10:11:00+00:00,2024-10-07T11:05:00+00:00,2024-10-07T10:19:00.000000000Z,5.2,0.0,4,1
SHORT_0028,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T10:11:00+00:00,2024-10-07T11:05:00+00:00,2024-10-07T10:20:00.000000000Z,5.0,0.0,3,1
SHORT_0028,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T10:11:00+00:00,2024-10-07T11:05:00+00:00,2024-10-07T10:21:00.000000000Z,4.0,0.2,6,1
SHORT_0028,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T10:11:00+00:00,2024-10-07T11:05:00+00:00,2024-10-07T10:22:00.000000000Z,3.5,0.7,7,1
SHORT_0028,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T10:11:00+00:00,2024-10-07T11:05:00+00:00,2024-10-07T10:25:00.000000000Z,4.2,0.0,2,1
SHORT_0028,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T10:11:00+00:00,2024-10-07T11:05:00+00:00,2024-10-07T10:26:00.000000000Z,3.6,0.0,3,1
SHORT_0028,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T10:11:00+00:00,2024-10-07T11:05:00+00:00,2024-10-07T10:35:00.000000000Z,3.5,2.3,28,1
SHORT_0028,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T10:11:00+00:00,2024-10-07T11:05:00+00:00,2024-10-07T10:37:00.000000000Z,4.0,1.8,26,1
SHORT_0028,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T10:11:00+00:00,2024-10-07T11:05:00+00:00,2024-10-07T10:38:00.000000000Z,4.4,1.4,25,1
SHORT_0028,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T10:11:00+00:00,2024-10-07T11:05:00+00:00,2024-10-07T10:39:00.000000000Z,4.0,1.8,24,1
SHORT_0028,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T10:11:00+00:00,2024-10-07T11:05:00+00:00,2024-10-07T10:40:00.000000000Z,4.6,1.2,19,1
SHORT_0028,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T10:11:00+00:00,2024-10-07T11:05:00+00:00,2024-10-07T10:41:00.000000000Z,4.3,1.5,22,1
SHORT_0028,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T10:11:00+00:00,2024-10-07T11:05:00+00:00,2024-10-07T10:42:00.000000000Z,4.6,1.2,17,1
SHORT_0028,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T10:11:00+00:00,2024-10-07T11:05:00+00:00,2024-10-07T10:43:00.000000000Z,4.2,1.6,20,1
SHORT_0028,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T10:11:00+00:00,2024-10-07T11:05:00+00:00,2024-10-07T10:44:00.000000000Z,3.7,2.1,19,1
SHORT_0028,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T10:11:00+00:00,2024-10-07T11:05:00+00:00,2024-10-07T10:46:00.000000000Z,3.6,2.2,17,1
SHORT_0028,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T10:11:00+00:00,2024-10-07T11:05:00+00:00,2024-10-07T10:47:00.000000000Z,3.4,2.4,16,1
SHORT_0028,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T10:11:00+00:00,2024-10-07T11:05:00+00:00,2024-10-07T10:48:00.000000000Z,4.6,1.2,11,1
SHORT_0028,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T10:11:00+00:00,2024-10-07T11:05:00+00:00,2024-10-07T10:49:00.000000000Z,4.6,1.2,10,1
SHORT_0028,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T10:11:00+00:00,2024-10-07T11:05:00+00:00,2024-10-07T10:50:00.000000000Z,4.9,0.9,9,1
SHORT_0028,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T10:11:00+00:00,2024-10-07T11:05:00+00:00,2024-10-07T10:51:00.000000000Z,3.8,2.0,12,1
SHORT_0028,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T10:11:00+00:00,2024-10-07T11:05:00+00:00,2024-10-07T10:52:00.000000000Z,4.8,1.0,7,1
SHORT_0028,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T10:11:00+00:00,2024-10-07T11:05:00+00:00,2024-10-07T10:53:00.000000000Z,3.7,2.1,10,1
SHORT_0028,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T10:11:00+00:00,2024-10-07T11:05:00+00:00,2024-10-07T10:54:00.000000000Z,4.7,1.1,5,1
SHORT_0028,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T10:11:00+00:00,2024-10-07T11:05:00+00:00,2024-10-07T10:55:00.000000000Z,5.8,0.0,4,1
SHORT_0028,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T10:11:00+00:00,2024-10-07T11:05:00+00:00,2024-10-07T10:56:00.000000000Z,5.8,0.0,3,1
SHORT_0028,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T10:11:00+00:00,2024-10-07T11:05:00+00:00,2024-10-07T10:57:00.000000000Z,4.0,0.4,6,1
SHORT_0028,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T10:11:00+00:00,2024-10-07T11:05:00+00:00,2024-10-07T10:58:00.000000000Z,3.6,0.8,5,1
SHORT_0028,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T10:11:00+00:00,2024-10-07T11:05:00+00:00,2024-10-07T11:01:00.000000000Z,4.4,0.0,2,1
SHORT_0029,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T11:33:00+00:00,2024-10-07T14:50:00+00:00,2024-10-07T11:41:00.000000000Z,6.4,1.5,16,1
SHORT_0029,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T11:33:00+00:00,2024-10-07T14:50:00+00:00,2024-10-07T11:42:00.000000000Z,6.9,1.0,13,1
SHORT_0029,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T11:33:00+00:00,2024-10-07T14:50:00+00:00,2024-10-07T11:43:00.000000000Z,6.8,1.1,12,1
SHORT_0029,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T11:33:00+00:00,2024-10-07T14:50:00+00:00,2024-10-07T11:50:00.000000000Z,7.9,0.0,4,1
SHORT_0029,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T11:33:00+00:00,2024-10-07T14:50:00+00:00,2024-10-07T11:51:00.000000000Z,7.6,0.0,4,1
SHORT_0029,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T11:33:00+00:00,2024-10-07T14:50:00+00:00,2024-10-07T11:52:00.000000000Z,6.8,0.4,3,1
SHORT_0029,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T11:33:00+00:00,2024-10-07T14:50:00+00:00,2024-10-07T11:53:00.000000000Z,7.2,0.0,2,1
SHORT_0029,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T11:33:00+00:00,2024-10-07T14:50:00+00:00,2024-10-07T12:03:00.000000000Z,8.1,2.5,18,1
SHORT_0029,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T11:33:00+00:00,2024-10-07T14:50:00+00:00,2024-10-07T12:04:00.000000000Z,8.6,2.0,17,1
SHORT_0029,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T11:33:00+00:00,2024-10-07T14:50:00+00:00,2024-10-07T12:05:00.000000000Z,8.5,2.1,16,1
SHORT_0029,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T11:33:00+00:00,2024-10-07T14:50:00+00:00,2024-10-07T12:06:00.000000000Z,10.6,0.0,9,1
SHORT_0029,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T11:33:00+00:00,2024-10-07T14:50:00+00:00,2024-10-07T12:07:00.000000000Z,9.7,0.9,14,1
SHORT_0029,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T11:33:00+00:00,2024-10-07T14:50:00+00:00,2024-10-07T12:08:00.000000000Z,10.3,0.3,7,1
SHORT_0029,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T11:33:00+00:00,2024-10-07T14:50:00+00:00,2024-10-07T12:09:00.000000000Z,10.0,0.6,6,1
SHORT_0029,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T11:33:00+00:00,2024-10-07T14:50:00+00:00,2024-10-07T12:10:00.000000000Z,10.6,0.0,5,1
SHORT_0029,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T11:33:00+00:00,2024-10-07T14:50:00+00:00,2024-10-07T12:11:00.000000000Z,10.6,0.0,4,1
SHORT_0029,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T11:33:00+00:00,2024-10-07T14:50:00+00:00,2024-10-07T12:12:00.000000000Z,9.2,0.0,9,1
SHORT_0029,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T11:33:00+00:00,2024-10-07T14:50:00+00:00,2024-10-07T12:13:00.000000000Z,9.0,0.0,8,1
SHORT_0029,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T11:33:00+00:00,2024-10-07T14:50:00+00:00,2024-10-07T12:14:00.000000000Z,8.2,0.6,7,1
SHORT_0029,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T11:33:00+00:00,2024-10-07T14:50:00+00:00,2024-10-07T12:15:00.000000000Z,7.4,1.4,8,1
SHORT_0029,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T11:33:00+00:00,2024-10-07T14:50:00+00:00,2024-10-07T12:16:00.000000000Z,8.8,0.0,5,1
SHORT_0029,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T11:33:00+00:00,2024-10-07T14:50:00+00:00,2024-10-07T12:17:00.000000000Z,8.7,0.0,4,1
SHORT_0029,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T11:33:00+00:00,2024-10-07T14:50:00+00:00,2024-10-07T12:18:00.000000000Z,8.2,0.4,3,1
SHORT_0029,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T11:33:00+00:00,2024-10-07T14:50:00+00:00,2024-10-07T12:19:00.000000000Z,8.6,0.0,2,1
SHORT_0029,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T11:33:00+00:00,2024-10-07T14:50:00+00:00,2024-10-07T12:20:00.000000000Z,8.0,0.0,3,1
SHORT_0029,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T11:33:00+00:00,2024-10-07T14:50:00+00:00,2024-10-07T12:21:00.000000000Z,5.6,0.4,4,1
SHORT_0029,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T11:33:00+00:00,2024-10-07T14:50:00+00:00,2024-10-07T12:22:00.000000000Z,6.0,0.0,3,1
SHORT_0029,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T11:33:00+00:00,2024-10-07T14:50:00+00:00,2024-10-07T12:23:00.000000000Z,4.7,0.0,2,1
SHORT_0029,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T11:33:00+00:00,2024-10-07T14:50:00+00:00,2024-10-07T12:24:00.000000000Z,4.3,0.0,6,1
SHORT_0029,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T11:33:00+00:00,2024-10-07T14:50:00+00:00,2024-10-07T12:28:00.000000000Z,2.6,0.6,10,1
SHORT_0029,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T11:33:00+00:00,2024-10-07T14:50:00+00:00,2024-10-07T12:29:00.000000000Z,3.2,0.0,7,1
SHORT_0029,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T11:33:00+00:00,2024-10-07T14:50:00+00:00,2024-10-07T12:40:00.000000000Z,3.0,0.0,6,1
SHORT_0029,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T11:33:00+00:00,2024-10-07T14:50:00+00:00,2024-10-07T12:41:00.000000000Z,3.0,0.0,5,1
SHORT_0029,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T11:33:00+00:00,2024-10-07T14:50:00+00:00,2024-10-07T12:49:00.000000000Z,5.0,1.4,7,1
SHORT_0029,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T11:33:00+00:00,2024-10-07T14:50:00+00:00,2024-10-07T12:50:00.000000000Z,4.6,1.8,6,1
SHORT_0029,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T11:33:00+00:00,2024-10-07T14:50:00+00:00,2024-10-07T12:51:00.000000000Z,6.4,0.0,2,1
SHORT_0029,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T11:33:00+00:00,2024-10-07T14:50:00+00:00,2024-10-07T12:58:00.000000000Z,5.1,0.6,4,1
SHORT_0029,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T11:33:00+00:00,2024-10-07T14:50:00+00:00,2024-10-07T13:00:00.000000000Z,5.7,0.0,2,1
SHORT_0029,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T11:33:00+00:00,2024-10-07T14:50:00+00:00,2024-10-07T13:04:00.000000000Z,5.1,2.2,8,1
SHORT_0029,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T11:33:00+00:00,2024-10-07T14:50:00+00:00,2024-10-07T13:05:00.000000000Z,6.5,0.8,7,1
SHORT_0029,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T11:33:00+00:00,2024-10-07T14:50:00+00:00,2024-10-07T13:06:00.000000000Z,7.1,0.2,2,1
SHORT_0029,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T11:33:00+00:00,2024-10-07T14:50:00+00:00,2024-10-07T13:07:00.000000000Z,7.3,0.0,1,1
SHORT_0029,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T11:33:00+00:00,2024-10-07T14:50:00+00:00,2024-10-07T13:09:00.000000000Z,8.0,0.0,3,1
SHORT_0029,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T11:33:00+00:00,2024-10-07T14:50:00+00:00,2024-10-07T13:10:00.000000000Z,8.8,0.0,2,1
SHORT_0029,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T11:33:00+00:00,2024-10-07T14:50:00+00:00,2024-10-07T13:13:00.000000000Z,9.9,2.0,9,1
SHORT_0029,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T11:33:00+00:00,2024-10-07T14:50:00+00:00,2024-10-07T13:14:00.000000000Z,9.9,2.0,8,1
SHORT_0029,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T11:33:00+00:00,2024-10-07T14:50:00+00:00,2024-10-07T13:15:00.000000000Z,11.1,0.8,3,1
SHORT_0029,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T11:33:00+00:00,2024-10-07T14:50:00+00:00,2024-10-07T13:16:00.000000000Z,11.9,0.0,1,1
SHORT_0029,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T11:33:00+00:00,2024-10-07T14:50:00+00:00,2024-10-07T13:17:00.000000000Z,9.0,1.1,5,1
SHORT_0029,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T11:33:00+00:00,2024-10-07T14:50:00+00:00,2024-10-07T13:18:00.000000000Z,7.9,2.2,7,1
SHORT_0029,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T11:33:00+00:00,2024-10-07T14:50:00+00:00,2024-10-07T13:19:00.000000000Z,10.1,0.0,2,1
SHORT_0029,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T11:33:00+00:00,2024-10-07T14:50:00+00:00,2024-10-07T13:20:00.000000000Z,9.0,0.0,2,1
SHORT_0029,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T11:33:00+00:00,2024-10-07T14:50:00+00:00,2024-10-07T13:21:00.000000000Z,7.4,0.0,4,1
SHORT_0029,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T11:33:00+00:00,2024-10-07T14:50:00+00:00,2024-10-07T13:22:00.000000000Z,6.0,0.2,9,1
SHORT_0029,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T11:33:00+00:00,2024-10-07T14:50:00+00:00,2024-10-07T13:23:00.000000000Z,6.2,0.0,7,1
SHORT_0029,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T11:33:00+00:00,2024-10-07T14:50:00+00:00,2024-10-07T13:24:00.000000000Z,5.9,0.0,7,1
SHORT_0029,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T11:33:00+00:00,2024-10-07T14:50:00+00:00,2024-10-07T13:35:00.000000000Z,8.2,0.0,1,1
SHORT_0029,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T11:33:00+00:00,2024-10-07T14:50:00+00:00,2024-10-07T13:38:00.000000000Z,8.8,0.0,11,1
SHORT_0029,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T11:33:00+00:00,2024-10-07T14:50:00+00:00,2024-10-07T14:00:00.000000000Z,12.2,1.9,5,1
SHORT_0029,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T11:33:00+00:00,2024-10-07T14:50:00+00:00,2024-10-07T14:01:00.000000000Z,13.0,1.1,4,1
SHORT_0029,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T11:33:00+00:00,2024-10-07T14:50:00+00:00,2024-10-07T14:02:00.000000000Z,14.1,0.0,2,1
SHORT_0029,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T11:33:00+00:00,2024-10-07T14:50:00+00:00,2024-10-07T14:03:00.000000000Z,13.6,0.0,2,1
SHORT_0029,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T11:33:00+00:00,2024-10-07T14:50:00+00:00,2024-10-07T14:04:00.000000000Z,11.1,0.0,3,1
SHORT_0029,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T11:33:00+00:00,2024-10-07T14:50:00+00:00,2024-10-07T14:05:00.000000000Z,8.9,0.1,4,1
SHORT_0029,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T11:33:00+00:00,2024-10-07T14:50:00+00:00,2024-10-07T14:06:00.000000000Z,9.0,0.0,2,1
SHORT_0029,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T11:33:00+00:00,2024-10-07T14:50:00+00:00,2024-10-07T14:13:00.000000000Z,11.9,1.2,3,1
SHORT_0029,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T11:33:00+00:00,2024-10-07T14:50:00+00:00,2024-10-07T14:14:00.000000000Z,13.1,0.0,1,1
SHORT_0029,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T11:33:00+00:00,2024-10-07T14:50:00+00:00,2024-10-07T14:15:00.000000000Z,9.8,0.0,4,1
SHORT_0029,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T11:33:00+00:00,2024-10-07T14:50:00+00:00,2024-10-07T14:16:00.000000000Z,8.6,0.8,3,1
SHORT_0029,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T11:33:00+00:00,2024-10-07T14:50:00+00:00,2024-10-07T14:17:00.000000000Z,9.4,0.0,2,1
SHORT_0029,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T11:33:00+00:00,2024-10-07T14:50:00+00:00,2024-10-07T14:18:00.000000000Z,7.6,0.0,3,1
SHORT_0029,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T11:33:00+00:00,2024-10-07T14:50:00+00:00,2024-10-07T14:24:00.000000000Z,7.4,1.6,8,1
SHORT_0029,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T11:33:00+00:00,2024-10-07T14:50:00+00:00,2024-10-07T14:25:00.000000000Z,8.5,0.5,6,1
SHORT_0029,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T11:33:00+00:00,2024-10-07T14:50:00+00:00,2024-10-07T14:26:00.000000000Z,9.0,0.0,1,1
SHORT_0029,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T11:33:00+00:00,2024-10-07T14:50:00+00:00,2024-10-07T14:27:00.000000000Z,6.5,0.8,5,1
SHORT_0029,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T11:33:00+00:00,2024-10-07T14:50:00+00:00,2024-10-07T14:28:00.000000000Z,6.0,1.3,6,1
SHORT_0029,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T11:33:00+00:00,2024-10-07T14:50:00+00:00,2024-10-07T14:29:00.000000000Z,6.2,1.1,4,1
SHORT_0029,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T11:33:00+00:00,2024-10-07T14:50:00+00:00,2024-10-07T14:30:00.000000000Z,7.3,0.0,2,1
SHORT_0029,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T11:33:00+00:00,2024-10-07T14:50:00+00:00,2024-10-07T14:31:00.000000000Z,5.6,0.0,3,1
SHORT_0029,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T11:33:00+00:00,2024-10-07T14:50:00+00:00,2024-10-07T14:36:00.000000000Z,5.3,1.7,12,1
SHORT_0029,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T11:33:00+00:00,2024-10-07T14:50:00+00:00,2024-10-07T14:37:00.000000000Z,5.8,1.2,11,1
SHORT_0029,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T11:33:00+00:00,2024-10-07T14:50:00+00:00,2024-10-07T14:38:00.000000000Z,6.0,1.0,10,1
SHORT_0029,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T11:33:00+00:00,2024-10-07T14:50:00+00:00,2024-10-07T14:39:00.000000000Z,6.0,1.0,9,1
SHORT_0029,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T11:33:00+00:00,2024-10-07T14:50:00+00:00,2024-10-07T14:40:00.000000000Z,7.0,0.0,7,1
SHORT_0029,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T11:33:00+00:00,2024-10-07T14:50:00+00:00,2024-10-07T14:41:00.000000000Z,5.7,1.1,7,1
SHORT_0029,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T11:33:00+00:00,2024-10-07T14:50:00+00:00,2024-10-07T14:42:00.000000000Z,6.6,0.2,5,1
SHORT_0029,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T11:33:00+00:00,2024-10-07T14:50:00+00:00,2024-10-07T14:43:00.000000000Z,6.8,0.0,4,1
SHORT_0029,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T11:33:00+00:00,2024-10-07T14:50:00+00:00,2024-10-07T14:44:00.000000000Z,6.0,0.2,4,1
SHORT_0029,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T11:33:00+00:00,2024-10-07T14:50:00+00:00,2024-10-07T14:45:00.000000000Z,6.2,0.0,2,1
SHORT_0029,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T11:33:00+00:00,2024-10-07T14:50:00+00:00,2024-10-07T14:46:00.000000000Z,4.9,0.0,3,1
SHORT_0029,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T11:33:00+00:00,2024-10-07T14:50:00+00:00,2024-10-07T14:47:00.000000000Z,3.6,0.0,2,1
SHORT_0029,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T11:33:00+00:00,2024-10-07T14:50:00+00:00,2024-10-07T14:48:00.000000000Z,2.8,0.0,2,1
SHORT_0030,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T14:57:00+00:00,2024-10-07T15:09:00+00:00,2024-10-07T14:57:00.000000000Z,3.4,0.0,2,1
SHORT_0030,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T14:57:00+00:00,2024-10-07T15:09:00+00:00,2024-10-07T15:04:00.000000000Z,3.3,0.0,5,1
SHORT_0031,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T15:22:00+00:00,2024-10-07T15:56:00+00:00,2024-10-07T15:22:00.000000000Z,3.3,0.4,9,1
SHORT_0031,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T15:22:00+00:00,2024-10-07T15:56:00+00:00,2024-10-07T15:24:00.000000000Z,2.8,0.9,12,1
SHORT_0031,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T15:22:00+00:00,2024-10-07T15:56:00+00:00,2024-10-07T15:25:00.000000000Z,3.7,0.0,6,1
SHORT_0031,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T15:22:00+00:00,2024-10-07T15:56:00+00:00,2024-10-07T15:26:00.000000000Z,3.7,0.0,5,1
SHORT_0031,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T15:22:00+00:00,2024-10-07T15:56:00+00:00,2024-10-07T15:27:00.000000000Z,3.3,0.0,4,1
SHORT_0031,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T15:22:00+00:00,2024-10-07T15:56:00+00:00,2024-10-07T15:29:00.000000000Z,2.8,0.0,7,1
SHORT_0031,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T15:22:00+00:00,2024-10-07T15:56:00+00:00,2024-10-07T15:32:00.000000000Z,2.6,0.0,4,1
SHORT_0031,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T15:22:00+00:00,2024-10-07T15:56:00+00:00,2024-10-07T15:37:00.000000000Z,3.1,1.6,10,1
SHORT_0031,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T15:22:00+00:00,2024-10-07T15:56:00+00:00,2024-10-07T15:38:00.000000000Z,3.0,1.7,10,1
SHORT_0031,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T15:22:00+00:00,2024-10-07T15:56:00+00:00,2024-10-07T15:40:00.000000000Z,4.4,0.3,3,1
SHORT_0031,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T15:22:00+00:00,2024-10-07T15:56:00+00:00,2024-10-07T15:41:00.000000000Z,4.7,0.0,2,1
SHORT_0031,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T15:22:00+00:00,2024-10-07T15:56:00+00:00,2024-10-07T15:42:00.000000000Z,4.3,0.0,1,1
SHORT_0031,EUR_USD,SHORT,2024-10-07,london,monday,2024-10-07T15:22:00+00:00,2024-10-07T15:56:00+00:00,2024-10-07T15:51:00.000000000Z,2.5,0.0,5,1
LONG_0048,EUR_USD,LONG,2024-10-14,london,monday,2024-10-14T08:00:00+00:00,2024-10-14T09:25:00+00:00,2024-10-14T08:01:00.000000000Z,8.1,2.3,39,1
LONG_0048,EUR_USD,LONG,2024-10-14,london,monday,2024-10-14T08:00:00+00:00,2024-10-14T09:25:00+00:00,2024-10-14T08:02:00.000000000Z,8.7,0.0,7,1
