timestamp,price,session,weekday,mfe_up_pips,mfe_down_pips,tau_up_min,tau_down_min,mae_up_pips,mae_down_pips,up_exists,down_exists,direction,early_impulse,efficiency,early_mae,breakout_strength,zone_label,zone_type
2024-01-15T14:42:00.000000000Z,1.09428,london,monday,8.1,4.4,25,30,2.0,2.6,1,1,LONG,0.0741,0.6983,0.0002,0.0,BAD,CONTINUATION
2024-01-15T14:43:00.000000000Z,1.09426,london,monday,8.3,4.2,24,29,1.8,2.8,1,1,LONG,0.0964,0.7034,0.0002,0.0,BAD,CONTINUATION
2024-01-15T14:44:00.000000000Z,1.09429,london,monday,8.0,4.5,23,28,2.1,2.5,1,1,LONG,0.05,0.6557,0.0002,0.0,BAD,CONTINUATION
2024-01-15T14:45:00.000000000Z,1.0943,london,monday,7.9,4.6,40,27,3.8,2.4,1,1,LONG,0.1013,0.5896,0.0004,0.0,BAD,CONTINUATION
2024-01-15T14:46:00.000000000Z,1.09416,london,monday,9.3,3.2,14,51,0.8,5.0,1,1,LONG,0.3226,0.7266,0.0001,0.0,BAD,CONTINUATION
2024-01-15T14:47:00.000000000Z,1.09422,london,monday,9.6,3.8,20,25,1.4,3.2,1,1,LONG,0.2396,0.7805,0.0001,0.0,BAD,CONTINUATION
2024-01-15T14:48:00.000000000Z,1.09424,london,monday,9.5,4.0,19,24,1.6,3.0,1,1,LONG,0.3158,0.7308,0.0002,0.0,BAD,CONTINUATION
2024-01-15T14:49:00.000000000Z,1.09415,london,monday,11.0,3.1,11,48,0.7,5.1,1,1,LONG,0.2727,0.8462,0.0001,0.0,BAD,CONTINUATION
2024-01-15T14:50:00.000000000Z,1.09409,london,monday,11.6,2.5,7,48,0.1,5.7,1,1,LONG,0.2931,0.9206,0.0,0.0,BAD,CONTINUATION
2024-01-15T14:51:00.000000000Z,1.0941,london,monday,11.5,2.6,6,47,0.2,5.6,1,1,LONG,0.2174,0.8647,0.0,0.0,BAD,CONTINUATION
2024-01-15T14:52:00.000000000Z,1.09408,london,monday,11.7,2.4,5,,0.0,0.0,1,0,LONG,0.0855,0.7905,0.0,0.0,BAD,CONTINUATION
2024-01-15T14:53:00.000000000Z,1.0941,london,monday,11.5,2.6,4,45,0.2,5.6,1,1,LONG,0.1565,0.6686,0.0,0.0,BAD,CONTINUATION
2024-01-15T14:54:00.000000000Z,1.09408,london,monday,11.7,2.4,3,,0.0,0.0,1,0,LONG,0.0171,0.6223,0.0,0.0,BAD,CONTINUATION
2024-01-15T14:55:00.000000000Z,1.09416,london,monday,10.9,3.2,5,42,0.0,5.0,1,1,LONG,0.0459,0.6022,0.0,0.0,BAD,CONTINUATION
2024-01-15T14:56:00.000000000Z,1.09425,london,monday,10.0,4.1,11,16,0.7,2.9,1,1,LONG,0.06,0.5556,0.0001,0.0,BAD,CONTINUATION
2024-01-15T14:57:00.000000000Z,1.09436,london,monday,8.9,5.2,29,15,4.4,1.8,1,1,LONG,0.1348,0.5115,0.0004,0.0,BAD,CONTINUATION
2024-01-15T14:58:00.000000000Z,1.0943,london,monday,9.5,4.6,27,14,3.8,2.4,1,1,LONG,0.1684,0.5337,0.0004,0.0,BAD,CONTINUATION
2024-01-15T14:59:00.000000000Z,1.09434,london,monday,9.1,5.0,26,13,4.2,2.0,1,1,LONG,0.2418,0.517,0.0004,0.0,BAD,CONTINUATION
2024-01-15T15:00:00.000000000Z,1.09442,london,monday,8.3,5.8,50,12,5.8,1.2,1,1,LONG,0.3614,0.494,0.0006,0.0,BAD,CONTINUATION
2024-01-15T15:01:00.000000000Z,1.09422,london,monday,10.3,3.8,6,11,0.4,3.2,1,1,LONG,0.1262,0.6821,0.0,0.0,BAD,CONTINUATION
2024-01-15T15:02:00.000000000Z,1.09418,london,monday,10.7,3.4,3,10,0.0,3.6,1,1,LONG,0.0748,0.723,0.0,0.0,BAD,CONTINUATION
2024-01-15T15:03:00.000000000Z,1.09425,london,monday,10.0,4.1,4,9,0.0,2.9,1,1,LONG,0.07,0.6135,0.0,0.0,BAD,CONTINUATION
2024-01-15T15:04:00.000000000Z,1.09438,london,monday,8.7,5.4,22,8,4.6,1.6,1,1,LONG,0.2759,0.5179,0.0005,0.0,BAD,CONTINUATION
2024-01-15T15:05:00.000000000Z,1.09446,london,monday,7.9,6.2,46,6,6.2,0.8,1,1,LONG,0.1519,0.4389,0.0006,0.0,BAD,CONTINUATION
2024-01-15T15:06:00.000000000Z,1.09445,london,monday,8.0,6.1,45,5,6.1,0.9,1,1,LONG,0.1875,0.3902,0.0006,0.0,BAD,CONTINUATION
2024-01-15T15:07:00.000000000Z,1.09454,london,monday,7.1,7.0,46,4,7.0,0.0,1,1,LONG,0.169,0.3515,0.0007,0.0,BAD,CONTINUATION
2024-01-15T15:08:00.000000000Z,1.09445,london,monday,8.0,6.1,43,3,6.1,0.0,1,1,LONG,0.0375,0.3791,0.0006,0.0,BAD,CONTINUATION
2024-01-15T15:09:00.000000000Z,1.09443,london,monday,8.2,5.9,41,2,5.9,0.0,1,1,LONG,0.0122,0.385,0.0006,0.0,BAD,CONTINUATION
2024-01-15T15:10:00.000000000Z,1.09435,london,monday,9.0,5.1,15,2,4.3,0.0,1,1,LONG,0.2,0.4206,0.0004,0.0,BAD,CONTINUATION
2024-01-15T15:11:00.000000000Z,1.09418,london,monday,10.7,3.4,14,1,2.6,0.0,1,1,LONG,0.1121,0.4864,0.0003,0.0,BAD,CONTINUATION
2024-01-15T15:12:00.000000000Z,1.09392,london,monday,13.3,0.8,3,,0.0,0.0,1,0,LONG,0.2406,0.665,0.0,0.0,BAD,CONTINUATION
2024-01-15T15:13:00.000000000Z,1.0941,london,monday,11.5,2.6,12,25,0.1,5.6,1,1,LONG,0.1043,0.625,0.0,0.0,BAD,CONTINUATION
2024-01-15T15:14:00.000000000Z,1.09411,london,monday,11.4,2.7,11,24,0.2,5.5,1,1,LONG,0.0526,0.6064,0.0,0.0,BAD,CONTINUATION
2024-01-15T15:15:00.000000000Z,1.09419,london,monday,10.6,3.5,10,22,1.0,4.7,1,1,LONG,0.0472,0.5792,0.0001,0.0,BAD,CONTINUATION
2024-01-15T15:16:00.000000000Z,1.09424,london,monday,10.1,4.0,9,21,1.5,4.2,1,1,LONG,0.1485,0.5519,0.0001,0.0,BAD,CONTINUATION
2024-01-15T15:17:00.000000000Z,1.09414,london,monday,11.1,3.0,8,20,0.5,5.2,1,1,LONG,0.1261,0.6099,0.0001,0.0,BAD,CONTINUATION
2024-01-15T15:18:00.000000000Z,1.09412,london,monday,11.3,2.8,7,19,0.3,5.4,1,1,LONG,0.2212,0.5855,0.0,0.0,BAD,CONTINUATION
2024-01-15T15:19:00.000000000Z,1.09412,london,monday,11.3,2.8,6,18,0.3,5.4,1,1,LONG,0.2478,0.5765,0.0,0.0,BAD,CONTINUATION
2024-01-15T15:20:00.000000000Z,1.09409,london,monday,11.6,2.5,4,18,0.0,5.7,1,1,LONG,0.1983,0.5949,0.0,0.0,BAD,CONTINUATION
2024-01-15T15:21:00.000000000Z,1.0941,london,monday,11.5,2.6,4,17,0.0,5.6,1,1,LONG,0.1478,0.5721,0.0,0.0,BAD,CONTINUATION
2024-01-15T15:22:00.000000000Z,1.09432,london,monday,9.3,4.8,3,14,1.8,3.4,1,1,LONG,0.4086,0.5167,0.0002,0.0,BAD,CONTINUATION
2024-01-15T15:23:00.000000000Z,1.09414,london,monday,11.1,3.0,2,14,0.0,5.2,1,1,LONG,0.036,0.6236,0.0,0.0,BAD,CONTINUATION
2024-01-15T15:24:00.000000000Z,1.09434,london,monday,9.1,5.0,1,11,0.0,3.2,1,1,LONG,0.3846,0.5385,0.0,0.0,BAD,CONTINUATION
2024-01-15T15:25:00.000000000Z,1.0946,london,monday,6.5,7.6,28,5,7.6,0.6,1,1,LONG,0.7077,0.4114,0.0008,0.0,BAD,CONTINUATION
2024-01-15T15:26:00.000000000Z,1.09466,london,monday,5.9,8.2,28,4,8.2,0.0,1,1,LONG,0.6102,0.3512,0.0008,0.0,BAD,CONTINUATION
2024-01-15T15:27:00.000000000Z,1.09448,london,monday,7.7,6.4,26,5,6.4,0.5,1,1,LONG,0.4286,0.4667,0.0006,0.0,BAD,CONTINUATION
2024-01-15T15:28:00.000000000Z,1.09444,london,monday,8.1,6.0,23,5,6.0,0.9,1,1,LONG,0.2593,0.4793,0.0006,0.0,BAD,CONTINUATION
2024-01-15T15:29:00.000000000Z,1.09453,london,monday,7.2,6.9,24,2,6.9,0.0,1,1,LONG,0.2639,0.4211,0.0007,0.0,BAD,CONTINUATION
2024-01-15T15:30:00.000000000Z,1.0943,london,monday,9.5,4.6,20,6,4.6,0.0,1,1,LONG,0.1474,0.6013,0.0005,0.0,BAD,CONTINUATION
2024-01-15T15:31:00.000000000Z,1.09424,london,monday,10.1,4.0,19,6,4.0,0.0,1,1,LONG,0.4455,0.5706,0.0004,0.0,BAD,CONTINUATION
2024-01-15T15:32:00.000000000Z,1.09422,london,monday,10.3,3.8,18,5,3.8,0.0,1,1,LONG,0.4854,0.5787,0.0004,0.0,BAD,CONTINUATION
2024-01-15T15:33:00.000000000Z,1.09417,london,monday,10.8,3.3,16,4,3.3,0.0,1,1,LONG,0.5093,0.6243,0.0003,0.0,BAD,CONTINUATION
2024-01-15T15:34:00.000000000Z,1.09414,london,monday,11.1,3.0,15,3,3.0,0.0,1,1,LONG,0.6486,0.6033,0.0003,0.0,BAD,CONTINUATION
2024-01-15T15:35:00.000000000Z,1.09409,london,monday,11.6,2.5,13,3,2.5,0.0,1,1,LONG,0.7155,0.627,0.0003,0.0,BAD,CONTINUATION
2024-01-15T15:36:00.000000000Z,1.094,london,monday,12.5,1.6,9,,1.6,0.0,1,0,LONG,0.752,0.7022,0.0002,0.0,BAD,CONTINUATION
2024-01-15T15:37:00.000000000Z,1.09387,london,monday,13.8,0.3,7,,0.3,0.0,1,0,LONG,0.7464,0.8166,0.0,0.0,BAD,CONTINUATION
2024-01-15T15:38:00.000000000Z,1.09384,london,monday,14.1,0.0,4,,0.0,0.0,1,0,LONG,0.8369,0.7921,0.0,0.0,BAD,CONTINUATION
2024-01-15T15:39:00.000000000Z,1.09386,london,monday,13.9,0.0,5,,0.0,0.0,1,0,LONG,0.8777,0.7637,0.0,0.0,BAD,CONTINUATION
2024-01-15T15:40:00.000000000Z,1.09393,london,monday,13.2,0.0,5,,0.0,0.0,1,0,LONG,0.7955,0.7135,0.0,0.0,BAD,CONTINUATION
2024-01-15T15:41:00.000000000Z,1.09394,london,monday,13.1,0.0,4,,0.0,0.0,1,0,LONG,0.8779,0.6718,0.0,0.0,BAD,CONTINUATION
2024-01-15T15:42:00.000000000Z,1.0941,london,monday,11.5,1.1,7,,1.1,0.0,1,0,LONG,0.8609,0.6425,0.0001,0.0,BAD,CONTINUATION
2024-01-15T15:43:00.000000000Z,1.09399,london,monday,12.6,0.0,2,,0.0,0.0,1,0,LONG,0.8413,0.7326,0.0,0.0,BAD,CONTINUATION
2024-01-15T15:44:00.000000000Z,1.09414,london,monday,11.1,0.0,5,,0.0,0.0,1,0,LONG,0.7207,0.6607,0.0,0.0,BAD,CONTINUATION
2024-01-15T15:45:00.000000000Z,1.0943,london,monday,9.5,1.5,5,,1.5,0.0,1,0,LONG,0.5684,0.5864,0.0001,0.0,BAD,CONTINUATION
2024-01-15T15:46:00.000000000Z,1.09415,london,monday,11.0,0.0,3,,0.0,0.0,1,0,LONG,0.6636,0.7285,0.0,0.0,BAD,CONTINUATION
2024-01-15T15:47:00.000000000Z,1.09423,london,monday,10.2,0.0,3,,0.0,0.0,1,0,LONG,0.6667,0.6986,0.0,0.0,BAD,CONTINUATION
2024-01-15T15:48:00.000000000Z,1.09434,london,monday,9.1,0.0,2,,0.0,0.0,1,0,LONG,0.6154,0.6691,0.0,0.0,BAD,CONTINUATION
2024-01-15T15:49:00.000000000Z,1.09444,london,monday,8.1,0.0,2,,0.0,0.0,1,0,LONG,0.5556,0.6378,0.0,0.0,BAD,CONTINUATION
2024-01-15T15:50:00.000000000Z,1.09469,london,monday,5.6,0.0,5,,0.0,0.0,1,0,LONG,0.375,0.5437,0.0,0.0,BAD,CONTINUATION
2024-01-15T15:51:00.000000000Z,1.09472,london,monday,5.3,0.1,6,,0.0,0.0,1,0,LONG,0.4717,0.4953,0.0,0.0,BAD,CONTINUATION
2024-01-15T15:52:00.000000000Z,1.09472,london,monday,5.3,0.1,5,,0.0,0.0,1,0,LONG,0.3019,0.4569,0.0,0.0,BAD,CONTINUATION
2024-01-15T15:53:00.000000000Z,1.09486,london,monday,3.9,1.5,34,,1.2,0.0,1,0,LONG,0.0769,0.3786,0.0001,0.0,BAD,CONTINUATION
2024-01-15T15:54:00.000000000Z,1.09492,london,monday,3.3,2.1,33,,1.8,0.0,1,0,LONG,0.4242,0.3056,0.0002,0.0,BAD,CONTINUATION
2024-01-15T15:55:00.000000000Z,1.09494,london,monday,3.1,2.3,33,,2.0,0.0,1,0,LONG,0.1935,0.2672,0.0002,0.0,BAD,CONTINUATION
2024-01-15T15:56:00.000000000Z,1.0949,london,monday,3.5,1.9,31,,1.6,0.0,1,0,LONG,0.1714,0.2917,0.0002,0.0,BAD,CONTINUATION
2024-01-15T15:57:00.000000000Z,1.09502,london,monday,2.3,3.1,,22,0.0,0.7,0,1,SHORT,0.5484,0.2605,0.0001,0.0,BAD,CONTINUATION
2024-01-15T15:58:00.000000000Z,1.09508,london,monday,1.7,3.7,,15,0.0,0.1,0,1,SHORT,0.4324,0.3083,0.0,0.0,BAD,CONTINUATION
2024-01-15T15:59:00.000000000Z,1.09498,london,monday,2.7,2.7,30,58,2.4,2.7,1,1,LONG,0.5926,0.225,0.0002,0.0,BAD,CONTINUATION
2024-01-15T16:00:00.000000000Z,1.09509,other,monday,1.6,3.8,,13,0.0,0.0,0,1,SHORT,0.9211,0.3248,0.0,0.0,BAD,CONTINUATION
2024-01-15T16:01:00.000000000Z,1.09509,other,monday,1.6,3.8,,12,0.0,0.0,0,1,SHORT,0.9211,0.3248,0.0,0.0,BAD,CONTINUATION
2024-01-15T16:02:00.000000000Z,1.09505,other,monday,2.0,3.4,,11,0.0,0.0,0,1,SHORT,0.7059,0.2833,0.0,0.0,BAD,CONTINUATION
2024-01-15T16:03:00.000000000Z,1.09494,other,monday,3.1,2.3,25,,2.0,0.0,1,0,LONG,0.3226,0.2768,0.0002,0.0,BAD,CONTINUATION
2024-01-15T16:04:00.000000000Z,1.09484,other,monday,4.1,1.3,23,,1.0,0.0,1,0,LONG,0.2683,0.3628,0.0001,0.0,BAD,CONTINUATION
2024-01-15T16:05:00.000000000Z,1.09488,other,monday,3.7,1.7,22,,1.4,0.0,1,0,LONG,0.0541,0.3246,0.0001,0.0,BAD,CONTINUATION
2024-01-15T16:06:00.000000000Z,1.09491,other,monday,3.4,2.0,21,,1.7,0.0,1,0,LONG,0.0588,0.3036,0.0002,0.0,BAD,CONTINUATION
2024-01-15T16:07:00.000000000Z,1.0949,other,monday,3.5,1.9,20,,1.6,0.0,1,0,LONG,0.1143,0.3017,0.0002,0.0,BAD,CONTINUATION
2024-01-15T16:08:00.000000000Z,1.09489,other,monday,3.6,1.8,19,,1.5,0.0,1,0,LONG,0.8056,0.259,0.0001,0.0,BAD,CONTINUATION
2024-01-15T16:09:00.000000000Z,1.0949,other,monday,3.5,1.9,18,,1.6,0.0,1,0,LONG,0.8286,0.2518,0.0002,0.0,BAD,CONTINUATION
2024-01-15T16:10:00.000000000Z,1.09497,other,monday,2.8,2.6,19,47,2.3,2.8,1,1,LONG,1.0,0.2029,0.0002,0.0,BAD,CONTINUATION
2024-01-15T16:11:00.000000000Z,1.09488,other,monday,3.7,1.7,16,,1.4,0.0,1,0,LONG,0.8378,0.2741,0.0001,0.0,BAD,CONTINUATION
2024-01-15T16:12:00.000000000Z,1.09489,other,monday,3.6,1.8,15,,1.5,0.0,1,0,LONG,0.4722,0.2449,0.0001,0.0,BAD,CONTINUATION
2024-01-15T16:13:00.000000000Z,1.09478,other,monday,4.7,0.7,14,,0.4,0.0,1,0,LONG,0.2979,0.3133,0.0,0.0,BAD,CONTINUATION
2024-01-15T16:14:00.000000000Z,1.09488,other,monday,3.7,1.7,13,,1.4,0.0,1,0,LONG,0.2703,0.2534,0.0001,0.0,BAD,CONTINUATION
2024-01-15T16:15:00.000000000Z,1.09496,other,monday,2.9,2.5,14,,2.2,0.0,1,0,LONG,0.4138,0.1959,0.0002,0.0,BAD,CONTINUATION
2024-01-15T16:16:00.000000000Z,1.09485,other,monday,4.0,1.4,11,,1.1,0.0,1,0,LONG,0.175,0.2614,0.0001,0.0,BAD,CONTINUATION
2024-01-15T16:17:00.000000000Z,1.09492,other,monday,3.3,2.1,10,,1.8,0.0,1,0,LONG,0.1212,0.22,0.0002,0.0,BAD,CONTINUATION
2024-01-15T16:18:00.000000000Z,1.09482,other,monday,4.3,1.1,9,,0.8,0.0,1,0,LONG,0.3256,0.3071,0.0001,0.0,BAD,CONTINUATION
2024-01-15T16:19:00.000000000Z,1.09474,other,monday,5.1,0.3,8,,0.0,0.0,1,0,LONG,0.4706,0.3806,0.0,0.0,BAD,CONTINUATION
2024-01-15T16:20:00.000000000Z,1.09474,other,monday,5.1,0.3,7,,0.0,0.0,1,0,LONG,0.3529,0.3643,0.0,0.0,BAD,CONTINUATION
2024-01-15T16:21:00.000000000Z,1.09481,other,monday,4.4,1.0,6,,0.0,0.0,1,0,LONG,0.1591,0.3212,0.0,0.0,BAD,CONTINUATION
2024-01-15T16:22:00.000000000Z,1.09484,other,monday,4.1,1.3,5,,0.0,0.0,1,0,LONG,0.0976,0.306,0.0,0.0,BAD,CONTINUATION
2024-01-15T16:23:00.000000000Z,1.09495,other,monday,3.0,2.4,6,,0.6,0.0,1,0,LONG,0.4,0.2344,0.0001,0.0,BAD,CONTINUATION
2024-01-15T16:24:00.000000000Z,1.0949,other,monday,3.5,1.9,3,,0.1,0.0,1,0,LONG,0.4286,0.2672,0.0,0.0,BAD,CONTINUATION
2024-01-15T16:25:00.000000000Z,1.09489,other,monday,3.6,1.8,2,,0.0,0.0,1,0,LONG,0.3611,0.2748,0.0,0.0,BAD,CONTINUATION
2024-01-15T16:26:00.000000000Z,1.09494,other,monday,3.1,2.3,2,,0.0,0.0,1,0,LONG,0.5161,0.2422,0.0,0.0,BAD,CONTINUATION
2024-01-15T16:27:00.000000000Z,1.09518,other,monday,0.7,4.7,,5,0.0,0.7,0,1,SHORT,0.5745,0.4017,0.0001,0.0,BAD,CONTINUATION
2024-01-15T16:28:00.000000000Z,1.09519,other,monday,0.6,4.8,,4,0.0,0.6,0,1,SHORT,0.5833,0.4138,0.0001,0.0,BAD,CONTINUATION
2024-01-15T16:29:00.000000000Z,1.09525,other,monday,0.0,5.4,,3,0.0,0.0,0,1,SHORT,0.4259,0.4463,0.0,0.0,BAD,CONTINUATION
2024-01-15T16:30:00.000000000Z,1.09519,other,monday,0.0,4.8,,2,0.0,0.0,0,1,SHORT,0.4375,0.4034,0.0,0.0,BAD,CONTINUATION
2024-01-15T16:31:00.000000000Z,1.09506,other,monday,0.2,3.5,,12,0.0,0.2,0,1,SHORT,0.4286,0.3097,0.0,0.0,BAD,CONTINUATION
2024-01-15T16:33:00.000000000Z,1.09498,other,monday,1.0,2.7,,24,0.0,1.0,0,1,SHORT,0.2593,0.2842,0.0001,0.0,BAD,CONTINUATION
2024-01-15T16:34:00.000000000Z,1.09508,other,monday,0.0,3.7,,8,0.0,0.0,0,1,SHORT,0.6757,0.3978,0.0,0.0,BAD,CONTINUATION
2024-01-15T16:38:00.000000000Z,1.09498,other,monday,0.4,2.7,,19,0.0,0.4,0,1,SHORT,1.0,0.3103,0.0,0.0,BAD,CONTINUATION
2024-01-15T16:43:00.000000000Z,1.09475,other,monday,2.7,0.4,5,,0.0,0.0,1,0,LONG,0.037,0.403,0.0,0.0,BAD,CONTINUATION
2024-01-15T16:44:00.000000000Z,1.09476,other,monday,2.6,0.5,4,,0.0,0.0,1,0,LONG,0.0769,0.3939,0.0,0.0,BAD,CONTINUATION
2024-01-15T16:48:00.000000000Z,1.09502,other,monday,0.0,3.1,,7,0.0,0.0,0,1,SHORT,0.9032,0.775,0.0,0.0,BAD,CONTINUATION
2024-01-15T16:49:00.000000000Z,1.09498,other,monday,0.0,2.7,,8,0.0,0.0,0,1,SHORT,0.8889,0.75,0.0,0.0,BAD,CONTINUATION
