cluster_id,timestamp,direction,future_mfe,future_mae,valid_entry,speed,efficiency,extension
EUR_USD_SHORT_0001,2024-01-15T08:09:00.000000000Z,SHORT,2.9999999999996696,1.5999999999993797,1,0.11904761904761904,0.13513513513505945,1.1999999999998678
EUR_USD_SHORT_0001,2024-01-15T08:10:00.000000000Z,SHORT,2.9999999999996696,1.5999999999993797,1,0.125,0.13513513513505945,1.1999999999998678
EUR_USD_SHORT_0001,2024-01-15T08:11:00.000000000Z,SHORT,3.300000000001635,0.0,1,0.5,0.42857142857142855,1.320000000000654
EUR_USD_SHORT_0001,2024-01-15T08:12:00.000000000Z,SHORT,2.900000000001235,2.2999999999995246,1,0.125,0.1387559808612491,1.160000000000494
EUR_USD_SHORT_0001,2024-01-15T08:13:00.000000000Z,SHORT,2.80000000000058,2.4000000000001798,1,0.13157894736842105,0.1346153846153641,1.120000000000232
EUR_USD_SHORT_0001,2024-01-15T08:14:00.000000000Z,SHORT,2.900000000001235,0.40000000000040004,1,1.25,0.7837837837836865,1.160000000000494
EUR_USD_SHORT_0001,2024-01-15T08:15:00.000000000Z,SHORT,3.300000000001635,0.0,1,2.5,1.0,1.320000000000654
EUR_USD_SHORT_0001,2024-01-15T08:21:00.000000000Z,SHORT,3.1000000000003247,2.100000000000435,1,0.22727272727272727,0.25203252032526197,1.2400000000001299
EUR_USD_SHORT_0001,2024-01-15T08:23:00.000000000Z,SHORT,2.900000000001235,2.2999999999995246,1,0.2777777777777778,0.2710280373833172,1.160000000000494
EUR_USD_SHORT_0001,2024-01-15T08:24:00.000000000Z,SHORT,4.599999999999049,0.0,1,0.4166666666666667,0.7419354838707367,1.8399999999996197
EUR_USD_SHORT_0001,2024-01-15T08:25:00.000000000Z,SHORT,4.3999999999999595,0.0,1,0.5,0.733333333333136,1.7599999999999838
EUR_USD_SHORT_0001,2024-01-15T08:26:00.000000000Z,SHORT,4.3999999999999595,0.0,1,0.625,0.733333333333136,1.7599999999999838
EUR_USD_SHORT_0001,2024-01-15T08:27:00.000000000Z,SHORT,3.9999999999995595,0.0,1,0.8333333333333334,0.7142857142854877,1.5999999999998238
EUR_USD_SHORT_0001,2024-01-15T08:28:00.000000000Z,SHORT,2.5999999999992696,0.8000000000008001,1,1.25,0.619047619047317,1.0399999999997078
EUR_USD_SHORT_0001,2024-01-15T08:29:00.000000000Z,SHORT,3.4000000000000696,0.0,1,2.5,1.0,1.3600000000000279
EUR_USD_SHORT_0001,2024-01-15T08:30:00.000000000Z,SHORT,3.1000000000003247,1.4999999999987246,1,0.08064516129032258,0.14975845410632682,1.2400000000001299
EUR_USD_SHORT_0001,2024-01-15T08:31:00.000000000Z,SHORT,2.80000000000058,0.700000000000145,1,0.08620689655172414,0.14893617021280617,1.120000000000232
EUR_USD_SHORT_0001,2024-01-15T08:32:00.000000000Z,SHORT,4.599999999999049,2.100000000000435,1,0.08333333333333333,0.22330097087376966,1.8399999999996197
EUR_USD_SHORT_0001,2024-01-15T08:33:00.000000000Z,SHORT,2.5999999999992696,1.9999999999997797,1,0.08928571428571429,0.14130434782607645,1.0399999999997078
EUR_USD_SHORT_0001,2024-01-15T08:34:00.000000000Z,SHORT,4.599999999999049,2.100000000000435,1,0.08928571428571429,0.22549019607842924,1.8399999999996197
EUR_USD_SHORT_0001,2024-01-15T08:35:00.000000000Z,SHORT,2.5999999999992696,1.9999999999997797,1,0.09615384615384616,0.14285714285714285,1.0399999999997078
EUR_USD_SHORT_0001,2024-01-15T08:36:00.000000000Z,SHORT,4.20000000000087,2.4999999999986144,1,0.09615384615384616,0.21212121212129367,1.6800000000003479
EUR_USD_SHORT_0001,2024-01-15T08:37:00.000000000Z,SHORT,2.5999999999992696,1.9999999999997797,1,0.10416666666666667,0.1511627906976564,1.0399999999997078
EUR_USD_SHORT_0001,2024-01-15T08:38:00.000000000Z,SHORT,2.500000000000835,0.9999999999998899,1,0.11363636363636363,0.16556291390735098,1.000000000000334
EUR_USD_SHORT_0001,2024-01-15T08:39:00.000000000Z,SHORT,3.5000000000007248,0.0,1,0.11904761904761904,0.24822695035467693,1.40000000000029
EUR_USD_SHORT_0001,2024-01-15T08:40:00.000000000Z,SHORT,3.1000000000003247,0.0,1,0.125,0.2262773722628187,1.2400000000001299
EUR_USD_SHORT_0001,2024-01-15T08:41:00.000000000Z,SHORT,4.3999999999999595,1.8999999999991246,1,0.11904761904761904,0.2933333333333629,1.7599999999999838
EUR_USD_SHORT_0001,2024-01-15T08:42:00.000000000Z,SHORT,3.1000000000003247,1.0999999999983245,1,0.13157894736842105,0.256198347107526,1.2400000000001299
EUR_USD_SHORT_0001,2024-01-15T08:43:00.000000000Z,SHORT,2.80000000000058,0.2999999999997449,1,0.14705882352941177,0.27450980392161983,1.120000000000232
EUR_USD_SHORT_0001,2024-01-15T08:44:00.000000000Z,SHORT,3.1000000000003247,0.0,1,0.15625,0.31313131313133125,1.2400000000001299
EUR_USD_SHORT_0001,2024-01-15T08:45:00.000000000Z,SHORT,4.599999999999049,1.6000000000016001,1,0.14705882352941177,0.40350877192976986,1.8399999999996197
EUR_USD_SHORT_0001,2024-01-15T08:46:00.000000000Z,SHORT,2.60000000000149,0.40000000000040004,1,0.17857142857142858,0.3714285714288252,1.040000000000596
EUR_USD_SHORT_0001,2024-01-15T08:47:00.000000000Z,SHORT,3.00000000000189,0.0,1,0.19230769230769232,0.45454545454582157,1.200000000000756
EUR_USD_SHORT_0001,2024-01-15T08:48:00.000000000Z,SHORT,2.5999999999992696,1.100000000000545,1,0.19230769230769232,0.41935483870981605,1.0399999999997078
EUR_USD_SHORT_0001,2024-01-15T08:49:00.000000000Z,SHORT,2.8999999999990145,0.8000000000008001,1,0.20833333333333334,0.49152542372894115,1.1599999999996058
EUR_USD_SHORT_0001,2024-01-15T08:50:00.000000000Z,SHORT,2.60000000000149,0.0,1,0.25,0.6500000000008049,1.040000000000596
EUR_USD_SHORT_0001,2024-01-15T08:51:00.000000000Z,SHORT,2.60000000000149,0.0,1,0.2777777777777778,0.6500000000008049,1.040000000000596
EUR_USD_SHORT_0001,2024-01-15T08:52:00.000000000Z,SHORT,2.60000000000149,0.0,1,0.3125,0.6500000000008049,1.040000000000596
EUR_USD_SHORT_0001,2024-01-15T08:53:00.000000000Z,SHORT,3.2999999999994145,0.2999999999997449,1,0.3125,0.7021276595750511,1.3199999999997658
EUR_USD_SHORT_0001,2024-01-15T08:54:00.000000000Z,SHORT,2.500000000000835,0.0,1,0.4166666666666667,0.7575757575766547,1.000000000000334
EUR_USD_SHORT_0001,2024-01-15T08:55:00.000000000Z,SHORT,4.3999999999999595,0.1999999999990898,1,0.35714285714285715,0.8461538461544375,1.7599999999999838
EUR_USD_SHORT_0001,2024-01-15T08:56:00.000000000Z,SHORT,4.20000000000087,0.3999999999981796,1,0.4166666666666667,0.8400000000006395,1.6800000000003479
EUR_USD_SHORT_0001,2024-01-15T08:57:00.000000000Z,SHORT,4.20000000000087,0.3999999999981796,1,0.5,0.8400000000006395,1.6800000000003479
EUR_USD_SHORT_0001,2024-01-15T08:58:00.000000000Z,SHORT,4.599999999999049,0.0,1,0.625,1.0,1.8399999999996197
EUR_USD_SHORT_0001,2024-01-15T08:59:00.000000000Z,SHORT,4.3999999999999595,0.0,1,0.8333333333333334,1.0,1.7599999999999838
EUR_USD_SHORT_0001,2024-01-15T09:00:00.000000000Z,SHORT,3.1999999999987594,0.0,1,1.25,1.0,1.2799999999995038
EUR_USD_SHORT_0001,2024-01-15T09:01:00.000000000Z,SHORT,2.500000000000835,0.0,1,0.16666666666666666,0.22935779816516005,1.000000000000334
EUR_USD_SHORT_0001,2024-01-15T09:02:00.000000000Z,SHORT,4.100000000000215,2.100000000000435,1,0.07575757575757576,0.16872427983540447,1.6400000000000858
EUR_USD_SHORT_0001,2024-01-15T09:03:00.000000000Z,SHORT,4.3999999999999595,1.80000000000069,1,0.078125,0.18333333333333487,1.7599999999999838
EUR_USD_SHORT_0001,2024-01-15T09:04:00.000000000Z,SHORT,4.900000000001015,1.2999999999996348,1,0.08064516129032258,0.20851063829792862,1.9600000000004059
EUR_USD_SHORT_0001,2024-01-15T09:05:00.000000000Z,SHORT,4.900000000001015,1.2999999999996348,1,0.08333333333333333,0.20851063829792862,1.9600000000004059
EUR_USD_SHORT_0001,2024-01-15T09:06:00.000000000Z,SHORT,2.6999999999999247,0.1999999999990898,1,0.22727272727272727,0.35999999999997634,1.0799999999999699
EUR_USD_SHORT_0001,2024-01-15T09:07:00.000000000Z,SHORT,2.6999999999999247,0.700000000000145,1,0.22727272727272727,0.35999999999997634,1.0799999999999699
EUR_USD_SHORT_0001,2024-01-15T09:08:00.000000000Z,SHORT,4.699999999999704,1.500000000000945,1,0.09259259259259259,0.2206572769953179,1.8799999999998818
EUR_USD_SHORT_0001,2024-01-15T09:09:00.000000000Z,SHORT,2.5999999999992696,0.8000000000008001,1,0.2777777777777778,0.4193548387095157,1.0399999999997078
EUR_USD_SHORT_0001,2024-01-15T09:10:00.000000000Z,SHORT,2.80000000000058,0.5999999999994898,1,0.3125,0.4666666666668147,1.120000000000232
EUR_USD_SHORT_0001,2024-01-15T09:11:00.000000000Z,SHORT,2.5999999999992696,0.2999999999997449,1,0.4166666666666667,0.5,1.0399999999997078
EUR_USD_SHORT_0001,2024-01-15T09:12:00.000000000Z,SHORT,2.8999999999990145,0.0,1,0.5,0.591836734693822,1.1599999999996058
EUR_USD_SHORT_0001,2024-01-15T09:13:00.000000000Z,SHORT,4.3999999999999595,1.80000000000069,1,0.11363636363636363,0.24175824175827795,1.7599999999999838
