trade_id,entry_time,node,pair,direction,score,mode,entry_price,entry_atr,margin,risk_usd,max_mfe,max_mae,exit_time,gross_r,net_r,exit_type,friction,final_balance
4255,2026-02-02 14:55:00+00:00,AUD_CAD__monday__london,AUD_CAD,LONG,0.7754247999999999,HARVESTER,0.9509,0.0006999999999999784,0.005606600556427303,0.0002803300278213652,0.0,1.5285714285714977,2026-02-02 15:00:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.013904369379939711
4256,2026-02-02 14:55:00+00:00,AUD_CAD__monday__london,AUD_CAD,LONG,0.7754247999999999,HARVESTER,0.9509,0.0006999999999999784,0.005606600556427303,0.0002803300278213652,0.0,1.5285714285714977,2026-02-02 15:00:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.013792237368811164
4257,2026-02-02 15:00:00+00:00,EUR_JPY__monday__new_york,EUR_JPY,LONG,0.62338,HARVESTER,183.63,0.09071428571428848,0.005516894947524466,0.00027584474737622327,1.0582677165354408,0.11023622047233732,2026-02-02 15:05:00+00:00,0.25,0.2,TARGET,0.05,0.013847406318286409
4258,2026-02-02 15:00:00+00:00,EUR_JPY__monday__new_york,EUR_JPY,LONG,0.62338,HARVESTER,183.63,0.09071428571428848,0.005516894947524466,0.00027584474737622327,1.0582677165354408,0.11023622047233732,2026-02-02 15:05:00+00:00,0.25,0.2,TARGET,0.05,0.013902575267761653
4259,2026-02-02 15:05:00+00:00,NZD_JPY__monday__new_york,NZD_JPY,LONG,0.6396615999999999,HARVESTER,93.383,0.07557142857142603,0.005561030107104661,0.00027805150535523305,1.0056710775048605,0.0,2026-02-02 15:10:00+00:00,0.25,0.2,TARGET,0.05,0.0139581855688327
4260,2026-02-02 15:05:00+00:00,NZD_JPY__monday__new_york,NZD_JPY,LONG,0.6396615999999999,HARVESTER,93.383,0.07557142857142603,0.005561030107104661,0.00027805150535523305,1.0056710775048605,0.0,2026-02-02 15:10:00+00:00,0.25,0.2,TARGET,0.05,0.014013795869903745
4261,2026-02-02 15:10:00+00:00,AUD_JPY__monday__new_york,AUD_JPY,LONG,0.7576162,HARVESTER,108.231,0.10257142857143009,0.0056055183479614985,0.0002802759173980749,0.8579387186630186,0.16573816155984622,2026-02-02 15:15:00+00:00,0.25,0.2,TARGET,0.05,0.01406985105338336
4262,2026-02-02 15:10:00+00:00,NZD_JPY__monday__new_york,NZD_JPY,LONG,0.7448512,HARVESTER,93.424,0.07564285714285493,0.0056055183479614985,0.0002802759173980749,0.9254013220018255,0.1850802644005154,2026-02-02 15:15:00+00:00,0.25,0.2,TARGET,0.05,0.014125906236862974
4263,2026-02-02 15:15:00+00:00,USD_JPY__monday__london,USD_JPY,LONG,0.7422148000000001,HARVESTER,155.564,0.09742857142856767,0.005650362494745189,0.00028251812473725947,0.7800586510263553,0.6260997067449645,2026-02-02 15:20:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.01401289898696807
4264,2026-02-02 15:15:00+00:00,USD_JPY__monday__london,USD_JPY,LONG,0.7422148000000001,HARVESTER,155.564,0.09742857142856767,0.005650362494745189,0.00028251812473725947,0.7800586510263553,0.6260997067449645,2026-02-02 15:20:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.013899891737073167
4265,2026-02-02 15:20:00+00:00,CHF_JPY__monday__london,CHF_JPY,SHORT,0.6905249999999999,HARVESTER,199.326,0.1427857142857119,0.005559956694829267,0.00027799783474146333,0.04202101050525492,0.9384692346174262,2026-02-02 15:25:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.013788692603176582
4266,2026-02-02 15:20:00+00:00,CHF_JPY__monday__london,CHF_JPY,SHORT,0.6905249999999999,HARVESTER,199.326,0.1427857142857119,0.005559956694829267,0.00027799783474146333,0.04202101050525492,0.9384692346174262,2026-02-02 15:25:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.013677493469279996
4267,2026-02-02 15:25:00+00:00,EUR_GBP__monday__new_york,EUR_GBP,SHORT,0.7382718,HARVESTER,0.86467,0.0003685714285714403,0.005470997387711998,0.0002735498693855999,0.8953488372094162,0.0,2026-02-02 15:30:00+00:00,0.25,0.2,TARGET,0.05,0.013732203443157115
4268,2026-02-02 15:25:00+00:00,EUR_GBP__monday__new_york,EUR_GBP,SHORT,0.7382718,HARVESTER,0.86467,0.0003685714285714403,0.005470997387711998,0.0002735498693855999,0.8953488372094162,0.0,2026-02-02 15:30:00+00:00,0.25,0.2,TARGET,0.05,0.013786913417034235
4269,2026-02-02 15:30:00+00:00,EUR_CHF__monday__new_york,EUR_CHF,SHORT,0.6985038,HARVESTER,0.92103,0.00051928571428573,0.0055147653668136945,0.0002757382683406847,0.1348005502063512,0.5199449793672325,2026-02-02 15:35:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.01367661810969796
4270,2026-02-02 15:30:00+00:00,EUR_CHF__monday__new_york,EUR_CHF,SHORT,0.6985038,HARVESTER,0.92103,0.00051928571428573,0.0055147653668136945,0.0002757382683406847,0.1348005502063512,0.5199449793672325,2026-02-02 15:35:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.013566322802361686
4271,2026-02-02 15:35:00+00:00,AUD_CAD__monday__london,AUD_CAD,LONG,0.6755224,HARVESTER,0.9507,0.0008107142857142836,0.005426529120944675,0.00027132645604723373,0.0,0.7154185022026758,2026-02-02 15:40:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.013457792219942793
4272,2026-02-02 15:35:00+00:00,AUD_CAD__monday__london,AUD_CAD,LONG,0.6755224,HARVESTER,0.9507,0.0008107142857142836,0.005426529120944675,0.00027132645604723373,0.0,0.7154185022026758,2026-02-02 15:40:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.0133492616375239
4273,2026-02-02 15:40:00+00:00,NZD_JPY__monday__london,NZD_JPY,SHORT,0.6620548000000002,HARVESTER,93.46,0.07771428571428426,0.005339704655009559,0.000266985232750478,1.5698529411764983,0.0,2026-02-02 15:45:00+00:00,0.25,0.2,TARGET,0.05,0.013402658684073995
4274,2026-02-02 15:40:00+00:00,AUD_JPY__monday__london,AUD_JPY,SHORT,0.6514306000000001,HARVESTER,108.268,0.1017857142857151,0.005339704655009559,0.000266985232750478,1.4835087719297757,0.0,2026-02-02 15:45:00+00:00,0.25,0.2,TARGET,0.05,0.01345605573062409
4275,2026-02-02 15:45:00+00:00,GBP_JPY__monday__new_york,GBP_JPY,SHORT,0.7362034000000001,HARVESTER,212.229,0.11921428571428448,0.005382422292249636,0.0002691211146124818,0.34391851408050284,0.39424805272616265,2026-02-02 15:50:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.013348407284779098
4276,2026-02-02 15:45:00+00:00,NZD_JPY__monday__london,NZD_JPY,SHORT,0.7309762,HARVESTER,93.4,0.0790714285714275,0.005382422292249636,0.0002691211146124818,1.0117434507680128,0.0,2026-02-02 15:50:00+00:00,0.25,0.2,TARGET,0.05,0.013402231507701593
4277,2026-02-02 15:50:00+00:00,CHF_JPY__monday__london,CHF_JPY,SHORT,0.7639516,HARVESTER,199.219,0.151999999999999,0.005360892603080637,0.00026804463015403187,0.4999999999999599,0.9473684210526737,2026-02-02 15:55:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.013295013655639981
4278,2026-02-02 15:50:00+00:00,USD_CHF__monday__london,USD_CHF,LONG,0.7236832000000001,HARVESTER,0.78136,0.0008221428571428665,0.005360892603080637,0.00026804463015403187,0.462206776715816,0.6568201563858608,2026-02-02 15:55:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.01318779580357837
4279,2026-02-02 15:55:00+00:00,NZD_JPY__monday__new_york,NZD_JPY,SHORT,0.7571446000000001,HARVESTER,93.298,0.08135714285714155,0.005275118321431348,0.0002637559160715674,0.5162423178226794,0.09833187006140451,2026-02-02 16:00:00+00:00,0.25,0.2,TARGET,0.05,0.013240546986792683
4280,2026-02-02 15:55:00+00:00,AUD_JPY__monday__new_york,AUD_JPY,SHORT,0.6995112,HARVESTER,108.116,0.10435714285714377,0.005275118321431348,0.0002637559160715674,0.5941136208076379,0.22997946611910322,2026-02-02 16:00:00+00:00,0.25,0.2,TARGET,0.05,0.013293298170006997
4281,2026-02-02 16:00:00+00:00,AUD_USD__monday__new_york,AUD_USD,SHORT,0.663598,HARVESTER,0.69439,0.0007971428571428614,0.005317319268002799,0.00026586596340013994,0.0,1.7311827956989756,2026-02-02 16:05:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.01318695178464694
4282,2026-02-02 16:00:00+00:00,NZD_USD__monday__new_york,NZD_USD,SHORT,0.616751,HARVESTER,0.59923,0.0006164285714285575,0.005317319268002799,0.00026586596340013994,0.0,1.800695249130889,2026-02-02 16:05:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.013080605399286883
4283,2026-02-02 16:05:00+00:00,EUR_CHF__monday__new_york,EUR_CHF,SHORT,0.6806734,HARVESTER,0.92127,0.0004942857142857407,0.005232242159714753,0.0002616121079857377,0.809248554913387,0.0,2026-02-02 16:10:00+00:00,0.25,0.2,TARGET,0.05,0.013132927820884032
4284,2026-02-02 16:05:00+00:00,EUR_CHF__monday__new_york,EUR_CHF,SHORT,0.6806734,HARVESTER,0.92127,0.0004942857142857407,0.005232242159714753,0.0002616121079857377,0.809248554913387,0.0,2026-02-02 16:10:00+00:00,0.25,0.2,TARGET,0.05,0.01318525024248118
4285,2026-02-02 16:10:00+00:00,GBP_USD__monday__new_york,GBP_USD,LONG,0.783213,HARVESTER,1.36424,0.001054285714285706,0.0052741000969924725,0.0002637050048496236,0.6639566395665384,0.0,2026-02-02 16:15:00+00:00,0.25,0.2,TARGET,0.05,0.013237991243451104
4286,2026-02-02 16:10:00+00:00,GBP_USD__monday__new_york,GBP_USD,LONG,0.783213,HARVESTER,1.36424,0.001054285714285706,0.0052741000969924725,0.0002637050048496236,0.6639566395665384,0.0,2026-02-02 16:15:00+00:00,0.25,0.2,TARGET,0.05,0.013290732244421028
4287,2026-02-02 16:15:00+00:00,GBP_JPY__monday__new_york,GBP_JPY,LONG,0.7753943999999999,HARVESTER,212.279,0.1094285714285722,0.005316292897768411,0.00026581464488842056,0.8955613577024641,0.13707571801554017,2026-02-02 16:20:00+00:00,0.25,0.2,TARGET,0.05,0.013343895173398712
4288,2026-02-02 16:15:00+00:00,GBP_JPY__monday__london,GBP_JPY,LONG,0.7527356000000001,HARVESTER,212.279,0.1094285714285722,0.005316292897768411,0.00026581464488842056,0.8955613577024641,0.13707571801554017,2026-02-02 16:20:00+00:00,0.25,0.2,TARGET,0.05,0.013397058102376395
4289,2026-02-02 16:20:00+00:00,USD_CHF__monday__new_york,USD_CHF,SHORT,0.773139,HARVESTER,0.78002,0.000724285714285717,0.0053588232409505585,0.0002679411620475279,0.17948717948728166,0.4694280078895542,2026-02-02 16:25:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.013289881637557384
4290,2026-02-02 16:20:00+00:00,USD_CHF__monday__new_york,USD_CHF,SHORT,0.773139,HARVESTER,0.78002,0.000724285714285717,0.0053588232409505585,0.0002679411620475279,0.17948717948728166,0.4694280078895542,2026-02-02 16:25:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.013182705172738372
4291,2026-02-02 16:25:00+00:00,GBP_JPY__monday__new_york,GBP_JPY,LONG,0.7774563999999999,HARVESTER,212.384,0.10778571428571533,0.0052730820690953485,0.0002636541034547674,0.0,0.9648774022529992,2026-02-02 16:30:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.013077243531356465
4292,2026-02-02 16:25:00+00:00,GBP_JPY__monday__london,GBP_JPY,LONG,0.714313,HARVESTER,212.384,0.10778571428571533,0.0052730820690953485,0.0002636541034547674,0.0,0.9648774022529992,2026-02-02 16:30:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.012971781889974558
4293,2026-02-02 16:30:00+00:00,EUR_CHF__monday__new_york,EUR_CHF,SHORT,0.6587548,HARVESTER,0.92058,0.00044285714285716545,0.005188712755989823,0.00025943563779949114,0.7677419354838475,0.0,2026-02-02 16:35:00+00:00,0.25,0.2,TARGET,0.05,0.013023669017534456
4294,2026-02-02 16:30:00+00:00,EUR_CHF__monday__new_york,EUR_CHF,SHORT,0.6587548,HARVESTER,0.92058,0.00044285714285716545,0.005188712755989823,0.00025943563779949114,0.7677419354838475,0.0,2026-02-02 16:35:00+00:00,0.25,0.2,TARGET,0.05,0.013075556145094355
4295,2026-02-02 16:35:00+00:00,EUR_GBP__monday__new_york,EUR_GBP,SHORT,0.7685304,HARVESTER,0.86456,0.0002864285714285605,0.005230222458037742,0.0002615111229018871,0.03491271820433122,0.6982543640897253,2026-02-02 16:40:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.0129709516959336
4296,2026-02-02 16:35:00+00:00,EUR_GBP__monday__new_york,EUR_GBP,SHORT,0.7685304,HARVESTER,0.86456,0.0002864285714285605,0.005230222458037742,0.0002615111229018871,0.03491271820433122,0.6982543640897253,2026-02-02 16:40:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.012866347246772845
4297,2026-02-02 16:40:00+00:00,AUD_JPY__monday__new_york,AUD_JPY,SHORT,0.647458,HARVESTER,108.208,0.09371428571428554,0.005146538898709138,0.0002573269449354569,0.2560975609756199,0.5548780487805604,2026-02-02 16:45:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.012763416468798663
4298,2026-02-02 16:40:00+00:00,USD_CAD__monday__new_york,USD_CAD,SHORT,0.6447886,HARVESTER,1.3677,0.0008171428571428496,0.005146538898709138,0.0002573269449354569,0.31818181818173175,0.8076923076924436,2026-02-02 16:45:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.01266048569082448
4299,2026-02-02 16:45:00+00:00,EUR_JPY__monday__new_york,EUR_JPY,LONG,0.633249,HARVESTER,183.624,0.0712857142857197,0.005064194276329792,0.0002532097138164896,0.02805611222458073,0.9118236472944881,2026-02-02 16:50:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.012559201805297885
4300,2026-02-02 16:45:00+00:00,EUR_JPY__monday__new_york,EUR_JPY,LONG,0.633249,HARVESTER,183.624,0.0712857142857197,0.005064194276329792,0.0002532097138164896,0.02805611222458073,0.9118236472944881,2026-02-02 16:50:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.01245791791977129
4301,2026-02-02 16:50:00+00:00,USD_CHF__monday__new_york,USD_CHF,LONG,0.6968882,HARVESTER,0.78036,0.0005857142857142768,0.004983167167908515,0.0002491583583954258,0.47804878048772165,1.3317073170731961,2026-02-02 16:55:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.01235825457641312
4302,2026-02-02 16:50:00+00:00,USD_CHF__monday__london,USD_CHF,LONG,0.6863324000000001,HARVESTER,0.78036,0.0005857142857142768,0.004983167167908515,0.0002491583583954258,0.47804878048772165,1.3317073170731961,2026-02-02 16:55:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.01225859123305495
4303,2026-02-02 16:55:00+00:00,USD_CAD__monday__new_york,USD_CAD,LONG,0.75129,HARVESTER,1.36894,0.0007657142857142743,0.0049034364932219795,0.000245171824661099,0.0,2.115671641791017,2026-02-02 17:00:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.01216052250319051
4304,2026-02-02 16:55:00+00:00,AUD_CAD__monday__london,AUD_CAD,LONG,0.6362296,HARVESTER,0.9518,0.0005850000000000259,0.0049034364932219795,0.000245171824661099,0.5641025641026288,0.2051282051282114,2026-02-02 17:00:00+00:00,0.25,0.2,TARGET,0.05,0.01220955686812273
4305,2026-02-02 17:00:00+00:00,NZD_USD__monday__new_york,NZD_USD,LONG,0.7371936,HARVESTER,0.60096,0.0004842857142857149,0.004883822747249092,0.0002441911373624546,0.7020648967549465,0.0,2026-02-02 17:05:00+00:00,0.25,0.2,TARGET,0.05,0.012258395095595221
4306,2026-02-02 17:00:00+00:00,NZD_USD__monday__new_york,NZD_USD,LONG,0.7371936,HARVESTER,0.60096,0.0004842857142857149,0.004883822747249092,0.0002441911373624546,0.7020648967549465,0.0,2026-02-02 17:05:00+00:00,0.25,0.2,TARGET,0.05,0.012307233323067712
4307,2026-02-02 17:05:00+00:00,GBP_JPY__monday__new_york,GBP_JPY,LONG,0.7262676,HARVESTER,212.398,0.08642857142856387,0.004922893329227085,0.00024614466646135426,0.18512396694206235,0.9371900826445811,2026-02-02 17:10:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.01220877545648317
4308,2026-02-02 17:05:00+00:00,GBP_JPY__monday__new_york,GBP_JPY,LONG,0.7262676,HARVESTER,212.398,0.08642857142856387,0.004922893329227085,0.00024614466646135426,0.18512396694206235,0.9371900826445811,2026-02-02 17:10:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.012110317589898629
4309,2026-02-02 17:10:00+00:00,EUR_CHF__monday__new_york,EUR_CHF,SHORT,0.6656468,HARVESTER,0.92044,0.0003671428571428754,0.004844127035959452,0.00024220635179797258,0.3813229571985036,0.2723735408559876,2026-02-02 17:15:00+00:00,0.25,0.2,TARGET,0.05,0.012158758860258223
4310,2026-02-02 17:10:00+00:00,EUR_CHF__monday__new_york,EUR_CHF,SHORT,0.6656468,HARVESTER,0.92044,0.0003671428571428754,0.004844127035959452,0.00024220635179797258,0.3813229571985036,0.2723735408559876,2026-02-02 17:15:00+00:00,0.25,0.2,TARGET,0.05,0.012207200130617817
4311,2026-02-02 17:15:00+00:00,EUR_GBP__monday__new_york,EUR_GBP,SHORT,0.6897464,HARVESTER,0.86456,0.00020499999999999487,0.004882880052247128,0.00024414400261235636,1.2682926829270462,0.1951219512197122,2026-02-02 17:20:00+00:00,0.25,0.2,TARGET,0.05,0.012256028931140289
4312,2026-02-02 17:15:00+00:00,EUR_GBP__monday__new_york,EUR_GBP,SHORT,0.6897464,HARVESTER,0.86456,0.00020499999999999487,0.004882880052247128,0.00024414400261235636,1.2682926829270462,0.1951219512197122,2026-02-02 17:20:00+00:00,0.25,0.2,TARGET,0.05,0.01230485773166276
4313,2026-02-02 17:20:00+00:00,AUD_JPY__monday__new_york,AUD_JPY,SHORT,0.6864026,HARVESTER,108.168,0.06721428571428589,0.0049219430926651046,0.00024609715463325523,0.13390010626993032,0.6843783209350585,2026-02-02 17:25:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.012206418869809459
4314,2026-02-02 17:20:00+00:00,USD_CAD__monday__new_york,USD_CAD,LONG,0.6523718,HARVESTER,1.36799,0.0006500000000000077,0.0049219430926651046,0.00024609715463325523,0.7999999999997658,0.0,2026-02-02 17:25:00+00:00,0.25,0.2,TARGET,0.05,0.01225563830073611
4315,2026-02-02 17:25:00+00:00,USD_CAD__monday__new_york,USD_CAD,LONG,0.7689178,HARVESTER,1.36838,0.0006399999999999898,0.004902255320294444,0.0002451127660147222,0.3124999999999706,0.5624999999998777,2026-02-02 17:30:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.012157593194330222
4316,2026-02-02 17:25:00+00:00,EUR_GBP__monday__new_york,EUR_GBP,SHORT,0.7324438,HARVESTER,0.86425,0.0001985714285714289,0.004902255320294444,0.0002451127660147222,0.20143884892050534,0.5539568345326477,2026-02-02 17:30:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.012059548087924333
4317,2026-02-02 17:30:00+00:00,GBP_JPY__monday__new_york,GBP_JPY,LONG,0.6654842000000001,HARVESTER,212.338,0.07364285714285147,0.0048238192351697335,0.00024119096175848667,0.6789524733270738,0.4888457807954005,2026-02-02 17:35:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.011963071703220939
4318,2026-02-02 17:30:00+00:00,GBP_JPY__monday__new_york,GBP_JPY,LONG,0.6654842000000001,HARVESTER,212.338,0.07364285714285147,0.0048238192351697335,0.00024119096175848667,0.6789524733270738,0.4888457807954005,2026-02-02 17:35:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.011866595318517545
4319,2026-02-02 17:35:00+00:00,EUR_GBP__monday__new_york,EUR_GBP,SHORT,0.6821694,HARVESTER,0.86423,0.00018499999999999867,0.004746638127407018,0.0002373319063703509,1.2432432432435954,0.0,2026-02-02 17:40:00+00:00,0.25,0.2,TARGET,0.05,0.011914061699791615
4320,2026-02-02 17:35:00+00:00,EUR_GBP__monday__new_york,EUR_GBP,SHORT,0.6821694,HARVESTER,0.86423,0.00018499999999999867,0.004746638127407018,0.0002373319063703509,1.2432432432435954,0.0,2026-02-02 17:40:00+00:00,0.25,0.2,TARGET,0.05,0.011961528081065686
4321,2026-02-02 17:40:00+00:00,EUR_GBP__monday__new_york,EUR_GBP,SHORT,0.6950957999999999,HARVESTER,0.86408,0.0001835714285714258,0.004784611232426275,0.00023923056162131372,0.10894941634191826,0.9805447470821027,2026-02-02 17:45:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.011865835856417161
4322,2026-02-02 17:40:00+00:00,EUR_GBP__monday__new_york,EUR_GBP,SHORT,0.6950957999999999,HARVESTER,0.86408,0.0001835714285714258,0.004784611232426275,0.00023923056162131372,0.10894941634191826,0.9805447470821027,2026-02-02 17:45:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.011770143631768636
4323,2026-02-02 17:45:00+00:00,EUR_CHF__monday__new_york,EUR_CHF,SHORT,0.7425269999999999,HARVESTER,0.92022,0.0003014285714285795,0.004708057452707455,0.00023540287263537271,0.16587677725116212,0.39810426540286276,2026-02-02 17:50:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.011675982482714486
4324,2026-02-02 17:45:00+00:00,EUR_CHF__monday__new_york,EUR_CHF,SHORT,0.7425269999999999,HARVESTER,0.92022,0.0003014285714285795,0.004708057452707455,0.00023540287263537271,0.16587677725116212,0.39810426540286276,2026-02-02 17:50:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.011581821333660336
4325,2026-02-02 17:50:00+00:00,AUD_JPY__monday__new_york,AUD_JPY,SHORT,0.7119489999999999,HARVESTER,108.128,0.05857142857142707,0.004632728533464135,0.00023163642667320674,0.20487804878050084,1.024390243902504,2026-02-02 17:55:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.011489166762991054
4326,2026-02-02 17:50:00+00:00,AUD_JPY__monday__new_york,AUD_JPY,SHORT,0.7119489999999999,HARVESTER,108.128,0.05857142857142707,0.004632728533464135,0.00023163642667320674,0.20487804878050084,1.024390243902504,2026-02-02 17:55:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.011396512192321772
4327,2026-02-02 17:55:00+00:00,GBP_JPY__monday__new_york,GBP_JPY,LONG,0.7225576,HARVESTER,212.396,0.06914285714285638,0.004558604876928709,0.00022793024384643544,1.7933884297524278,0.0,2026-02-02 18:00:00+00:00,0.25,0.2,TARGET,0.05,0.01144209824109106
4328,2026-02-02 17:55:00+00:00,GBP_JPY__monday__new_york,GBP_JPY,LONG,0.7225576,HARVESTER,212.396,0.06914285714285638,0.004558604876928709,0.00022793024384643544,1.7933884297524278,0.0,2026-02-02 18:00:00+00:00,0.25,0.2,TARGET,0.05,0.011487684289860347
4329,2026-02-02 18:00:00+00:00,AUD_USD__monday__new_york,AUD_USD,SHORT,0.727096,HARVESTER,0.69522,0.0004778571428571648,0.004595073715944139,0.00022975368579720694,1.4230194319877734,0.0,2026-02-02 18:05:00+00:00,0.25,0.2,TARGET,0.05,0.011533635027019788
4330,2026-02-02 18:00:00+00:00,AUD_USD__monday__new_york,AUD_USD,SHORT,0.727096,HARVESTER,0.69522,0.0004778571428571648,0.004595073715944139,0.00022975368579720694,1.4230194319877734,0.0,2026-02-02 18:05:00+00:00,0.25,0.2,TARGET,0.05,0.011579585764179228
4331,2026-02-02 18:05:00+00:00,USD_JPY__monday__new_york,USD_JPY,LONG,0.8142994,HARVESTER,155.628,0.06428571428571266,0.0046318343056716916,0.00023159171528358457,1.057777777777992,0.0,2026-02-02 18:10:00+00:00,0.25,0.2,TARGET,0.05,0.011625904107235945
4332,2026-02-02 18:05:00+00:00,USD_JPY__monday__new_york,USD_JPY,LONG,0.8142994,HARVESTER,155.628,0.06428571428571266,0.0046318343056716916,0.00023159171528358457,1.057777777777992,0.0,2026-02-02 18:10:00+00:00,0.25,0.2,TARGET,0.05,0.011672222450292662
4333,2026-02-02 18:10:00+00:00,EUR_CHF__monday__new_york,EUR_CHF,SHORT,0.6690088,HARVESTER,0.92019,0.00026214285714286156,0.004668888980117065,0.00023344444900585325,0.6485013623978225,0.07629427792923033,2026-02-02 18:15:00+00:00,0.25,0.2,TARGET,0.05,0.011718911340093832
4334,2026-02-02 18:10:00+00:00,USD_JPY__monday__new_york,USD_JPY,LONG,0.6561682,HARVESTER,155.64,0.06399999999999702,0.004668888980117065,0.00023344444900585325,1.6250000000002853,0.0,2026-02-02 18:15:00+00:00,0.25,0.2,TARGET,0.05,0.011765600229895002
4335,2026-02-02 18:15:00+00:00,EUR_GBP__monday__new_york,EUR_GBP,SHORT,0.6822221999999999,HARVESTER,0.86326,0.0002407142857142846,0.004706240091958001,0.00023531200459790005,0.8308605341245414,0.0,2026-02-02 18:20:00+00:00,0.25,0.2,TARGET,0.05,0.011812662630814581
4336,2026-02-02 18:15:00+00:00,GBP_JPY__monday__new_york,GBP_JPY,LONG,0.6707998,HARVESTER,212.53,0.07392857142857524,0.004706240091958001,0.00023531200459790005,0.8927536231883936,0.0,2026-02-02 18:20:00+00:00,0.25,0.2,TARGET,0.05,0.01185972503173416
4337,2026-02-02 18:20:00+00:00,NZD_USD__monday__new_york,NZD_USD,SHORT,0.6695827999999999,HARVESTER,0.59936,0.0003757142857143046,0.0047438900126936644,0.0002371945006346832,0.0,0.9581749049429893,2026-02-02 18:25:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.011764847231480286
4338,2026-02-02 18:20:00+00:00,USD_CAD__monday__new_york,USD_CAD,LONG,0.6500418,HARVESTER,1.37011,0.0005885714285713986,0.0047438900126936644,0.0002371945006346832,0.0,0.7985436893203788,2026-02-02 18:25:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.011669969431226413
4339,2026-02-02 18:25:00+00:00,GBP_JPY__monday__new_york,GBP_JPY,LONG,0.7106134,HARVESTER,212.598,0.06757142857143451,0.004667987772490565,0.00023339938862452825,0.8879492600418183,0.0,2026-02-02 18:30:00+00:00,0.25,0.2,TARGET,0.05,0.011716649308951319
4340,2026-02-02 18:25:00+00:00,GBP_JPY__monday__new_york,GBP_JPY,LONG,0.7106134,HARVESTER,212.598,0.06757142857143451,0.004667987772490565,0.00023339938862452825,0.8879492600418183,0.0,2026-02-02 18:30:00+00:00,0.25,0.2,TARGET,0.05,0.011763329186676224
4341,2026-02-02 18:30:00+00:00,GBP_JPY__monday__new_york,GBP_JPY,LONG,0.7500260000000001,HARVESTER,212.647,0.06650000000000489,0.00470533167467049,0.0002352665837335245,0.0,1.3082706766914691,2026-02-02 18:35:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.011669222553182814
4342,2026-02-02 18:30:00+00:00,GBP_USD__monday__new_york,GBP_USD,LONG,0.7084994,HARVESTER,1.36611,0.0005614285714285382,0.00470533167467049,0.0002352665837335245,0.0,1.3002544529261029,2026-02-02 18:35:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.011575115919689403
4343,2026-02-02 18:35:00+00:00,USD_CAD__monday__new_york,USD_CAD,SHORT,0.7219317999999999,HARVESTER,1.36897,0.0005807142857142519,0.004630046367875762,0.00023150231839378808,0.5510455104553054,0.051660516605125134,2026-02-02 18:40:00+00:00,0.25,0.2,TARGET,0.05,0.01162141638336816
