trade_id,cluster_id,entry_time,exit_time,direction,distance,entry_mode,static_pips,aee_pips,static_R,aee_R,static_reason,aee_reason
T0791,SHORT_1.5_003,2024-01-15T11:41:00.000000000Z,2024-01-15T11:41:00.000000000Z,SHORT,1.5,harvester,1.5,-1.5,1.0,-1.0,TP_HIT,PANIC
T0792,SHORT_1.5_003,2024-01-15T11:44:00.000000000Z,2024-01-15T11:44:00.000000000Z,SHORT,1.5,harvester,1.5,-1.5,1.0,-1.0,TP_HIT,PANIC
T0793,SHORT_1.5_003,2024-01-15T11:47:00.000000000Z,2024-01-15T11:47:00.000000000Z,SHORT,1.5,harvester,1.5,-1.5,1.0,-1.0,TP_HIT,PANIC
T0794,SHORT_1.5_003,2024-01-15T11:50:00.000000000Z,2024-01-15T11:50:00.000000000Z,SHORT,1.5,harvester,1.5,-1.5,1.0,-1.0,TP_HIT,PANIC
T0795,SHORT_1.5_003,2024-01-15T11:53:00.000000000Z,2024-01-15T11:53:00.000000000Z,SHORT,1.5,harvester,-1.5,-1.5,-1.0,-1.0,SL_HIT,PANIC
T0796,SHORT_1.5_003,2024-01-15T11:56:00.000000000Z,2024-01-15T11:56:00.000000000Z,SHORT,1.5,harvester,-1.5,-1.5,-1.0,-1.0,SL_HIT,PANIC
T0797,SHORT_1.5_003,2024-01-15T11:59:00.000000000Z,2024-01-15T11:59:00.000000000Z,SHORT,1.5,harvester,-1.5,-1.5,-1.0,-1.0,SL_HIT,PANIC
T0798,SHORT_1.5_003,2024-01-15T12:02:00.000000000Z,2024-01-15T12:02:00.000000000Z,SHORT,1.5,harvester,-1.5,-1.5,-1.0,-1.0,SL_HIT,PANIC
T0799,SHORT_1.5_003,2024-01-15T12:05:00.000000000Z,2024-01-15T12:05:00.000000000Z,SHORT,1.5,harvester,-1.5,-1.5,-1.0,-1.0,SL_HIT,PANIC
T0800,SHORT_1.5_003,2024-01-15T12:08:00.000000000Z,2024-01-15T12:08:00.000000000Z,SHORT,1.5,harvester,-1.5,-1.5,-1.0,-1.0,SL_HIT,PANIC
T0801,SHORT_1.5_003,2024-01-15T12:11:00.000000000Z,2024-01-15T12:11:00.000000000Z,SHORT,1.5,harvester,-1.5,-1.5,-1.0,-1.0,SL_HIT,PANIC
T0802,SHORT_1.5_003,2024-01-15T12:14:00.000000000Z,2024-01-15T12:14:00.000000000Z,SHORT,1.5,harvester,-1.5,3.5999999999991594,-1.0,2.3999999999994395,SL_HIT,DECAY_EXIT
T0803,SHORT_1.5_003,2024-01-15T12:17:00.000000000Z,2024-01-15T12:17:00.000000000Z,SHORT,1.5,harvester,1.5,4.799999999998139,1.0,3.1999999999987594,TP_HIT,DECAY_EXIT
T0804,SHORT_1.5_003,2024-01-15T12:20:00.000000000Z,2024-01-15T12:20:00.000000000Z,SHORT,1.5,harvester,1.5,3.1999999999987594,1.0,2.1333333333325064,TP_HIT,DECAY_EXIT
T0805,SHORT_1.5_003,2024-01-15T12:23:00.000000000Z,2024-01-15T12:23:00.000000000Z,SHORT,1.5,harvester,1.5,-1.5,1.0,-1.0,TP_HIT,PANIC
T0806,SHORT_1.5_003,2024-01-15T12:26:00.000000000Z,2024-01-15T12:26:00.000000000Z,SHORT,1.5,harvester,1.5,-1.5,1.0,-1.0,TP_HIT,PANIC
T0807,SHORT_1.5_003,2024-01-15T12:29:00.000000000Z,2024-01-15T12:29:00.000000000Z,SHORT,1.5,harvester,1.5,-1.5,1.0,-1.0,TP_HIT,PANIC
T0808,SHORT_1.5_003,2024-01-15T12:32:00.000000000Z,2024-01-15T12:32:00.000000000Z,SHORT,1.5,harvester,1.5,-1.5,1.0,-1.0,TP_HIT,PANIC
T0809,SHORT_1.5_003,2024-01-15T12:35:00.000000000Z,2024-01-15T12:35:00.000000000Z,SHORT,1.5,harvester,1.5,-1.5,1.0,-1.0,TP_HIT,PANIC
T0810,SHORT_1.5_003,2024-01-15T12:38:00.000000000Z,2024-01-15T12:38:00.000000000Z,SHORT,1.5,harvester,-1.5,-1.5,-1.0,-1.0,SL_HIT,PANIC
T0811,SHORT_1.5_003,2024-01-15T12:41:00.000000000Z,2024-01-15T12:41:00.000000000Z,SHORT,1.5,harvester,1.5,6.999999999999229,1.0,4.666666666666153,TP_HIT,DECAY_EXIT
T0812,SHORT_1.5_003,2024-01-15T12:44:00.000000000Z,2024-01-15T12:44:00.000000000Z,SHORT,1.5,harvester,1.5,3.1999999999987594,1.0,2.1333333333325064,TP_HIT,DECAY_EXIT
T0813,SHORT_1.5_003,2024-01-15T12:47:00.000000000Z,2024-01-15T12:47:00.000000000Z,SHORT,1.5,harvester,-1.5,2.0999999999982144,-1.0,1.3999999999988095,SL_HIT,DECAY_EXIT
T0814,SHORT_1.5_003,2024-01-15T12:50:00.000000000Z,2024-01-15T12:50:00.000000000Z,SHORT,1.5,harvester,1.5,4.8000000000003595,1.0,3.2000000000002395,TP_HIT,DECAY_EXIT
T0815,SHORT_1.5_003,2024-01-15T12:53:00.000000000Z,2024-01-15T12:53:00.000000000Z,SHORT,1.5,harvester,1.5,5.499999999998284,1.0,3.6666666666655225,TP_HIT,DECAY_EXIT
T0816,SHORT_1.5_003,2024-01-15T12:56:00.000000000Z,2024-01-15T12:56:00.000000000Z,SHORT,1.5,harvester,1.5,3.6999999999998145,1.0,2.466666666666543,TP_HIT,DECAY_EXIT
T0817,SHORT_1.5_003,2024-01-15T12:59:00.000000000Z,2024-01-15T12:59:00.000000000Z,SHORT,1.5,harvester,1.5,2.2999999999995246,1.0,1.5333333333330164,TP_HIT,DECAY_EXIT
T0818,SHORT_1.5_003,2024-01-15T13:02:00.000000000Z,2024-01-15T13:02:00.000000000Z,SHORT,1.5,harvester,1.5,0.2999999999997449,1.0,0.19999999999982995,TP_HIT,DECAY_EXIT
T0819,SHORT_1.5_003,2024-01-15T13:05:00.000000000Z,2024-01-15T13:05:00.000000000Z,SHORT,1.5,harvester,1.5,-0.5999999999994898,1.0,-0.3999999999996599,TP_HIT,DECAY_EXIT
T0820,SHORT_1.5_003,2024-01-15T13:08:00.000000000Z,2024-01-15T13:08:00.000000000Z,SHORT,1.5,harvester,1.5,-1.5,1.0,-1.0,TP_HIT,PANIC
T0821,SHORT_1.5_003,2024-01-15T13:11:00.000000000Z,2024-01-15T13:11:00.000000000Z,SHORT,1.5,harvester,1.5,0.5999999999994898,1.0,0.3999999999996599,TP_HIT,HARVEST
T0822,SHORT_1.5_003,2024-01-15T13:14:00.000000000Z,2024-01-15T13:14:00.000000000Z,SHORT,1.5,harvester,-1.5,-1.5,-1.0,-1.0,SL_HIT,PANIC
T0823,SHORT_1.5_003,2024-01-15T13:17:00.000000000Z,2024-01-15T13:17:00.000000000Z,SHORT,1.5,harvester,-1.5,4.999999999999449,-1.0,3.333333333332966,SL_HIT,HOLD
T0824,SHORT_1.5_003,2024-01-15T13:20:00.000000000Z,2024-01-15T13:20:00.000000000Z,SHORT,1.5,harvester,1.5,0.5000000000010552,1.0,0.33333333333403675,TP_HIT,HARVEST
T0825,SHORT_1.5_003,2024-01-15T13:23:00.000000000Z,2024-01-15T13:23:00.000000000Z,SHORT,1.5,harvester,-1.5,6.300000000001305,-1.0,4.20000000000087,SL_HIT,HOLD
T0826,SHORT_1.5_003,2024-01-15T13:31:00.000000000Z,2024-01-15T13:31:00.000000000Z,SHORT,1.5,harvester,1.5,6.099999999999994,1.0,4.066666666666663,TP_HIT,DECAY_EXIT
T0827,SHORT_1.5_003,2024-01-15T13:34:00.000000000Z,2024-01-15T13:34:00.000000000Z,SHORT,1.5,harvester,1.5,6.500000000000394,1.0,4.333333333333596,TP_HIT,DECAY_EXIT
T0828,SHORT_1.5_003,2024-01-15T13:37:00.000000000Z,2024-01-15T13:37:00.000000000Z,SHORT,1.5,harvester,-1.5,3.6999999999998145,-1.0,2.466666666666543,SL_HIT,DECAY_EXIT
T0829,SHORT_1.5_003,2024-01-15T13:40:00.000000000Z,2024-01-15T13:40:00.000000000Z,SHORT,1.5,harvester,-1.5,3.7999999999982492,-1.0,2.533333333332166,SL_HIT,DECAY_EXIT
T0830,SHORT_1.5_003,2024-01-15T13:43:00.000000000Z,2024-01-15T13:43:00.000000000Z,SHORT,1.5,harvester,-1.5,3.9999999999995595,-1.0,2.666666666666373,SL_HIT,DECAY_EXIT
T0831,SHORT_1.5_003,2024-01-15T14:03:00.000000000Z,2024-01-15T14:03:00.000000000Z,SHORT,1.5,harvester,1.5,1.9999999999997797,1.0,1.3333333333331865,TP_HIT,DECAY_EXIT
T0832,SHORT_1.5_003,2024-01-15T14:06:00.000000000Z,2024-01-15T14:06:00.000000000Z,SHORT,1.5,harvester,1.5,-1.5,1.0,-1.0,TP_HIT,DECAY_EXIT
T0833,SHORT_1.5_003,2024-01-15T14:09:00.000000000Z,2024-01-15T14:09:00.000000000Z,SHORT,1.5,harvester,1.5,-1.5,1.0,-1.0,TP_HIT,DECAY_EXIT
T0834,SHORT_1.5_003,2024-01-15T14:12:00.000000000Z,2024-01-15T14:12:00.000000000Z,SHORT,1.5,harvester,-1.5,-1.5,-1.0,-1.0,SL_HIT,PANIC
T0835,SHORT_1.5_003,2024-01-15T14:15:00.000000000Z,2024-01-15T14:15:00.000000000Z,SHORT,1.5,harvester,1.5,-1.5,1.0,-1.0,TP_HIT,DECAY_EXIT
T0836,SHORT_1.5_003,2024-01-15T14:24:00.000000000Z,2024-01-15T14:24:00.000000000Z,SHORT,1.5,harvester,1.5,-1.5,1.0,-1.0,TP_HIT,PANIC
T0837,SHORT_1.5_003,2024-01-15T14:27:00.000000000Z,2024-01-15T14:27:00.000000000Z,SHORT,1.5,harvester,1.5,-1.5,1.0,-1.0,TP_HIT,PANIC
T0838,SHORT_1.5_003,2024-01-15T14:30:00.000000000Z,2024-01-15T14:30:00.000000000Z,SHORT,1.5,harvester,1.5,-1.5,1.0,-1.0,TP_HIT,PANIC
T0839,SHORT_1.5_003,2024-01-15T15:00:00.000000000Z,2024-01-15T15:00:00.000000000Z,SHORT,1.5,harvester,1.5,-1.5,1.0,-1.0,TP_HIT,PANIC
T0840,SHORT_1.5_003,2024-01-15T15:03:00.000000000Z,2024-01-15T15:03:00.000000000Z,SHORT,1.5,harvester,-1.5,-1.5,-1.0,-1.0,SL_HIT,PANIC
T0841,SHORT_1.5_003,2024-01-15T15:07:00.000000000Z,2024-01-15T15:07:00.000000000Z,SHORT,1.5,harvester,1.5,-1.5,1.0,-1.0,TP_HIT,PANIC
T0842,SHORT_1.5_003,2024-01-15T15:10:00.000000000Z,2024-01-15T15:10:00.000000000Z,SHORT,1.5,harvester,1.5,-1.5,1.0,-1.0,TP_HIT,PANIC
T0843,SHORT_1.5_003,2024-01-15T15:13:00.000000000Z,2024-01-15T15:13:00.000000000Z,SHORT,1.5,harvester,-1.5,-1.5,-1.0,-1.0,SL_HIT,PANIC
T0844,SHORT_1.5_003,2024-01-15T15:16:00.000000000Z,2024-01-15T15:16:00.000000000Z,SHORT,1.5,harvester,1.5,-1.5,1.0,-1.0,TP_HIT,PANIC
T0845,SHORT_1.5_003,2024-01-15T15:19:00.000000000Z,2024-01-15T15:19:00.000000000Z,SHORT,1.5,harvester,-1.5,-1.5,-1.0,-1.0,SL_HIT,PANIC
T0846,SHORT_1.5_003,2024-01-15T15:22:00.000000000Z,2024-01-15T15:22:00.000000000Z,SHORT,1.5,harvester,1.5,-1.5,1.0,-1.0,TP_HIT,PANIC
T0847,SHORT_1.5_003,2024-01-15T15:25:00.000000000Z,2024-01-15T15:25:00.000000000Z,SHORT,1.5,harvester,1.5,-1.5,1.0,-1.0,TP_HIT,PANIC
T0848,SHORT_1.5_003,2024-01-15T15:28:00.000000000Z,2024-01-15T15:28:00.000000000Z,SHORT,1.5,harvester,1.5,-1.5,1.0,-1.0,TP_HIT,PANIC
T0849,SHORT_1.5_003,2024-01-15T15:31:00.000000000Z,2024-01-15T15:31:00.000000000Z,SHORT,1.5,harvester,1.5,-1.5,1.0,-1.0,TP_HIT,PANIC
T0850,SHORT_1.5_003,2024-01-15T15:34:00.000000000Z,2024-01-15T15:34:00.000000000Z,SHORT,1.5,harvester,1.5,-1.5,1.0,-1.0,TP_HIT,PANIC
T0851,SHORT_1.5_003,2024-01-15T15:37:00.000000000Z,2024-01-15T15:37:00.000000000Z,SHORT,1.5,harvester,-1.5,-1.5,-1.0,-1.0,SL_HIT,PANIC
T0852,SHORT_1.5_004,2024-01-15T15:45:00.000000000Z,2024-01-15T15:45:00.000000000Z,SHORT,1.5,harvester,1.5,-1.5,1.0,-1.0,TP_HIT,PANIC
T0853,SHORT_1.5_005,2024-01-15T15:54:00.000000000Z,2024-01-15T15:54:00.000000000Z,SHORT,1.5,harvester,-1.5,1.7999999999984695,-1.0,1.1999999999989797,SL_HIT,HOLD
T0854,SHORT_1.5_005,2024-01-15T15:57:00.000000000Z,2024-01-15T15:57:00.000000000Z,SHORT,1.5,harvester,1.5,0.6000000000017103,1.0,0.40000000000114017,TP_HIT,HARVEST
T0855,SHORT_1.5_005,2024-01-15T16:00:00.000000000Z,2024-01-15T16:00:00.000000000Z,SHORT,1.5,harvester,1.5,3.4999999999985043,1.0,2.333333333332336,TP_HIT,HOLD
T0856,SHORT_1.5_005,2024-01-15T16:27:00.000000000Z,2024-01-15T16:27:00.000000000Z,SHORT,1.5,harvester,1.5,4.3999999999999595,1.0,2.9333333333333065,TP_HIT,HOLD
T0857,SHORT_1.5_005,2024-01-15T16:30:00.000000000Z,2024-01-15T16:30:00.000000000Z,SHORT,1.5,harvester,1.5,4.500000000000615,1.0,3.00000000000041,TP_HIT,HOLD
T0858,SHORT_1.5_005,2024-01-15T16:33:00.000000000Z,2024-01-15T16:33:00.000000000Z,SHORT,1.5,harvester,1.5,2.4000000000001798,1.0,1.6000000000001198,TP_HIT,HOLD
T0859,SHORT_1.5_005,2024-01-15T16:36:00.000000000Z,2024-01-15T16:36:00.000000000Z,SHORT,1.5,harvester,1.5,2.1999999999988695,1.0,1.466666666665913,TP_HIT,HOLD
T0860,SHORT_1.5_005,2024-01-15T16:39:00.000000000Z,2024-01-15T16:39:00.000000000Z,SHORT,1.5,harvester,1.5,1.7999999999984695,1.0,1.1999999999989797,TP_HIT,HOLD
T0861,SHORT_1.5_005,2024-01-15T16:43:00.000000000Z,2024-01-15T16:43:00.000000000Z,SHORT,1.5,harvester,-1.5,0.09999999999843467,-1.0,0.06666666666562311,SL_HIT,HOLD
T0862,SHORT_1.5_005,2024-01-15T16:57:00.000000000Z,2024-01-15T16:57:00.000000000Z,SHORT,1.5,harvester,-0.2999999999997449,-0.2999999999997449,-0.19999999999982995,-0.19999999999982995,TIMEOUT,HOLD
T0863,SHORT_2.5_001,2024-01-15T08:03:00.000000000Z,2024-01-15T08:03:00.000000000Z,SHORT,2.5,harvester,-2.5,13.399999999998968,-1.0,5.359999999999587,SL_HIT,HOLD
T0864,SHORT_2.5_001,2024-01-15T08:06:00.000000000Z,2024-01-15T08:06:00.000000000Z,SHORT,2.5,harvester,-2.5,-2.5,-1.0,-1.0,SL_HIT,PANIC
T0865,SHORT_2.5_001,2024-01-15T08:09:00.000000000Z,2024-01-15T08:09:00.000000000Z,SHORT,2.5,harvester,2.5,15.000000000000568,1.0,6.000000000000227,TP_HIT,HOLD
T0866,SHORT_2.5_001,2024-01-15T08:12:00.000000000Z,2024-01-15T08:12:00.000000000Z,SHORT,2.5,harvester,2.5,16.300000000000203,1.0,6.520000000000081,TP_HIT,HOLD
T0867,SHORT_2.5_001,2024-01-15T08:15:00.000000000Z,2024-01-15T08:15:00.000000000Z,SHORT,2.5,harvester,2.5,15.400000000000968,1.0,6.160000000000387,TP_HIT,HOLD
T0868,SHORT_2.5_001,2024-01-15T08:18:00.000000000Z,2024-01-15T08:18:00.000000000Z,SHORT,2.5,harvester,-2.5,14.799999999999258,-1.0,5.919999999999703,SL_HIT,HOLD
T0869,SHORT_2.5_001,2024-01-15T08:21:00.000000000Z,2024-01-15T08:21:00.000000000Z,SHORT,2.5,harvester,2.5,17.399999999998528,1.0,6.959999999999411,TP_HIT,HOLD
T0870,SHORT_2.5_001,2024-01-15T08:24:00.000000000Z,2024-01-15T08:24:00.000000000Z,SHORT,2.5,harvester,2.5,23.100000000000342,1.0,9.240000000000137,TP_HIT,HOLD
T0871,SHORT_2.5_001,2024-01-15T08:27:00.000000000Z,2024-01-15T08:27:00.000000000Z,SHORT,2.5,harvester,2.5,21.500000000000963,1.0,8.600000000000385,TP_HIT,HOLD
T0872,SHORT_2.5_001,2024-01-15T08:30:00.000000000Z,2024-01-15T08:30:00.000000000Z,SHORT,2.5,harvester,2.5,20.600000000001728,1.0,8.240000000000691,TP_HIT,HOLD
T0873,SHORT_2.5_001,2024-01-15T08:33:00.000000000Z,2024-01-15T08:33:00.000000000Z,SHORT,2.5,harvester,2.5,20.499999999998852,1.0,8.199999999999541,TP_HIT,HOLD
T0874,SHORT_2.5_001,2024-01-15T08:36:00.000000000Z,2024-01-15T08:36:00.000000000Z,SHORT,2.5,harvester,2.5,21.000000000002128,1.0,8.400000000000851,TP_HIT,HOLD
T0875,SHORT_2.5_001,2024-01-15T08:39:00.000000000Z,2024-01-15T08:39:00.000000000Z,SHORT,2.5,harvester,2.5,25.500000000000522,1.0,10.200000000000209,TP_HIT,HOLD
T0876,SHORT_2.5_001,2024-01-15T09:02:00.000000000Z,2024-01-15T09:02:00.000000000Z,SHORT,2.5,harvester,2.5,16.80000000000126,1.0,6.720000000000503,TP_HIT,HOLD
T0877,SHORT_2.5_001,2024-01-15T09:06:00.000000000Z,2024-01-15T09:06:00.000000000Z,SHORT,2.5,harvester,2.5,20.300000000001983,1.0,8.120000000000793,TP_HIT,HOLD
T0878,SHORT_2.5_001,2024-01-15T09:09:00.000000000Z,2024-01-15T09:09:00.000000000Z,SHORT,2.5,harvester,2.5,18.699999999998163,1.0,7.479999999999265,TP_HIT,HOLD
T0879,SHORT_2.5_001,2024-01-15T09:18:00.000000000Z,2024-01-15T09:18:00.000000000Z,SHORT,2.5,harvester,-2.5,11.300000000000754,-1.0,4.5200000000003016,SL_HIT,DECAY_EXIT
T0880,SHORT_2.5_001,2024-01-15T09:21:00.000000000Z,2024-01-15T09:21:00.000000000Z,SHORT,2.5,harvester,2.5,13.700000000000934,1.0,5.4800000000003735,TP_HIT,DECAY_EXIT
T0881,SHORT_2.5_001,2024-01-15T09:34:00.000000000Z,2024-01-15T09:34:00.000000000Z,SHORT,2.5,harvester,2.5,11.100000000001664,1.0,4.440000000000666,TP_HIT,DECAY_EXIT
T0882,SHORT_2.5_001,2024-01-15T09:37:00.000000000Z,2024-01-15T09:37:00.000000000Z,SHORT,2.5,harvester,2.5,5.300000000001415,1.0,2.120000000000566,TP_HIT,DECAY_EXIT
T0883,SHORT_2.5_001,2024-01-15T09:40:00.000000000Z,2024-01-15T09:40:00.000000000Z,SHORT,2.5,harvester,2.5,5.9000000000009045,1.0,2.360000000000362,TP_HIT,DECAY_EXIT
T0884,SHORT_2.5_001,2024-01-15T09:43:00.000000000Z,2024-01-15T09:43:00.000000000Z,SHORT,2.5,harvester,2.5,5.700000000001815,1.0,2.280000000000726,TP_HIT,DECAY_EXIT
T0885,SHORT_2.5_001,2024-01-15T09:46:00.000000000Z,2024-01-15T09:46:00.000000000Z,SHORT,2.5,harvester,2.5,5.399999999999849,1.0,2.1599999999999397,TP_HIT,DECAY_EXIT
T0886,SHORT_2.5_001,2024-01-15T09:49:00.000000000Z,2024-01-15T09:49:00.000000000Z,SHORT,2.5,harvester,2.5,5.9000000000009045,1.0,2.360000000000362,TP_HIT,DECAY_EXIT
T0887,SHORT_2.5_001,2024-01-15T09:55:00.000000000Z,2024-01-15T09:55:00.000000000Z,SHORT,2.5,harvester,2.5,6.900000000000794,1.0,2.7600000000003178,TP_HIT,DECAY_EXIT
T0888,SHORT_2.5_001,2024-01-15T09:58:00.000000000Z,2024-01-15T09:58:00.000000000Z,SHORT,2.5,harvester,2.5,4.900000000001015,1.0,1.9600000000004059,TP_HIT,DECAY_EXIT
T0889,SHORT_2.5_001,2024-01-15T10:01:00.000000000Z,2024-01-15T10:01:00.000000000Z,SHORT,2.5,harvester,2.5,3.00000000000189,1.0,1.200000000000756,TP_HIT,DECAY_EXIT
T0890,SHORT_2.5_001,2024-01-15T10:04:00.000000000Z,2024-01-15T10:04:00.000000000Z,SHORT,2.5,harvester,2.5,-0.5999999999994898,1.0,-0.23999999999979593,TP_HIT,DECAY_EXIT
T0891,SHORT_2.5_001,2024-01-15T10:07:00.000000000Z,2024-01-15T10:07:00.000000000Z,SHORT,2.5,harvester,2.5,0.40000000000040004,1.0,0.16000000000016001,TP_HIT,DECAY_EXIT
T0892,SHORT_2.5_001,2024-01-15T10:10:00.000000000Z,2024-01-15T10:10:00.000000000Z,SHORT,2.5,harvester,2.5,-1.80000000000069,1.0,-0.720000000000276,TP_HIT,DECAY_EXIT
T0893,SHORT_2.5_001,2024-01-15T10:13:00.000000000Z,2024-01-15T10:13:00.000000000Z,SHORT,2.5,harvester,2.5,-2.5,1.0,-1.0,TP_HIT,DECAY_EXIT
T0894,SHORT_2.5_001,2024-01-15T10:16:00.000000000Z,2024-01-15T10:16:00.000000000Z,SHORT,2.5,harvester,2.5,0.6999999999979245,1.0,0.2799999999991698,TP_HIT,HARVEST
T0895,SHORT_2.5_002,2024-01-15T10:30:00.000000000Z,2024-01-15T10:30:00.000000000Z,SHORT,2.5,harvester,2.5,-2.5,1.0,-1.0,TP_HIT,DECAY_EXIT
T0896,SHORT_2.5_002,2024-01-15T10:33:00.000000000Z,2024-01-15T10:33:00.000000000Z,SHORT,2.5,harvester,2.5,-2.5,1.0,-1.0,TP_HIT,PANIC
T0897,SHORT_2.5_002,2024-01-15T10:36:00.000000000Z,2024-01-15T10:36:00.000000000Z,SHORT,2.5,harvester,-2.5,-2.5,-1.0,-1.0,SL_HIT,PANIC
T0898,SHORT_2.5_003,2024-01-15T11:26:00.000000000Z,2024-01-15T11:26:00.000000000Z,SHORT,2.5,harvester,-2.5,-2.5,-1.0,-1.0,SL_HIT,PANIC
T0899,SHORT_2.5_003,2024-01-15T11:29:00.000000000Z,2024-01-15T11:29:00.000000000Z,SHORT,2.5,harvester,2.5,-2.5,1.0,-1.0,TP_HIT,PANIC
T0900,SHORT_2.5_003,2024-01-15T11:32:00.000000000Z,2024-01-15T11:32:00.000000000Z,SHORT,2.5,harvester,2.5,-2.5,1.0,-1.0,TP_HIT,PANIC
T0901,SHORT_2.5_003,2024-01-15T11:38:00.000000000Z,2024-01-15T11:38:00.000000000Z,SHORT,2.5,harvester,2.5,-2.5,1.0,-1.0,TP_HIT,PANIC
T0902,SHORT_2.5_003,2024-01-15T11:41:00.000000000Z,2024-01-15T11:41:00.000000000Z,SHORT,2.5,harvester,2.5,-2.5,1.0,-1.0,TP_HIT,PANIC
T0903,SHORT_2.5_003,2024-01-15T11:44:00.000000000Z,2024-01-15T11:44:00.000000000Z,SHORT,2.5,harvester,2.5,-2.5,1.0,-1.0,TP_HIT,PANIC
T0904,SHORT_2.5_003,2024-01-15T11:47:00.000000000Z,2024-01-15T11:47:00.000000000Z,SHORT,2.5,harvester,2.5,-2.5,1.0,-1.0,TP_HIT,PANIC
T0905,SHORT_2.5_003,2024-01-15T11:50:00.000000000Z,2024-01-15T11:50:00.000000000Z,SHORT,2.5,harvester,2.5,-2.5,1.0,-1.0,TP_HIT,PANIC
T0906,SHORT_2.5_004,2024-01-15T12:04:00.000000000Z,2024-01-15T12:04:00.000000000Z,SHORT,2.5,harvester,-2.5,-2.5,-1.0,-1.0,SL_HIT,PANIC
T0907,SHORT_2.5_004,2024-01-15T12:07:00.000000000Z,2024-01-15T12:07:00.000000000Z,SHORT,2.5,harvester,-2.5,-2.5,-1.0,-1.0,SL_HIT,PANIC
T0908,SHORT_2.5_004,2024-01-15T12:10:00.000000000Z,2024-01-15T12:10:00.000000000Z,SHORT,2.5,harvester,-2.5,-2.5,-1.0,-1.0,SL_HIT,PANIC
T0909,SHORT_2.5_004,2024-01-15T12:13:00.000000000Z,2024-01-15T12:13:00.000000000Z,SHORT,2.5,harvester,2.5,2.9999999999996696,1.0,1.1999999999998678,TP_HIT,DECAY_EXIT
T0910,SHORT_2.5_004,2024-01-15T12:16:00.000000000Z,2024-01-15T12:16:00.000000000Z,SHORT,2.5,harvester,2.5,3.4999999999985043,1.0,1.3999999999994017,TP_HIT,DECAY_EXIT
T0911,SHORT_2.5_004,2024-01-15T12:19:00.000000000Z,2024-01-15T12:19:00.000000000Z,SHORT,2.5,harvester,2.5,3.0999999999981043,1.0,1.2399999999992417,TP_HIT,DECAY_EXIT
T0912,SHORT_2.5_004,2024-01-15T12:22:00.000000000Z,2024-01-15T12:22:00.000000000Z,SHORT,2.5,harvester,2.5,-2.5,1.0,-1.0,TP_HIT,PANIC
T0913,SHORT_2.5_004,2024-01-15T12:25:00.000000000Z,2024-01-15T12:25:00.000000000Z,SHORT,2.5,harvester,2.5,-2.5,1.0,-1.0,TP_HIT,PANIC
T0914,SHORT_2.5_004,2024-01-15T12:28:00.000000000Z,2024-01-15T12:28:00.000000000Z,SHORT,2.5,harvester,2.5,-2.5,1.0,-1.0,TP_HIT,PANIC
T0915,SHORT_2.5_004,2024-01-15T12:31:00.000000000Z,2024-01-15T12:31:00.000000000Z,SHORT,2.5,harvester,-2.5,-2.5,-1.0,-1.0,SL_HIT,PANIC
T0916,SHORT_2.5_004,2024-01-15T12:34:00.000000000Z,2024-01-15T12:34:00.000000000Z,SHORT,2.5,harvester,2.5,-2.5,1.0,-1.0,TP_HIT,PANIC
T0917,SHORT_2.5_004,2024-01-15T12:37:00.000000000Z,2024-01-15T12:37:00.000000000Z,SHORT,2.5,harvester,-2.5,-2.5,-1.0,-1.0,SL_HIT,PANIC
T0918,SHORT_2.5_004,2024-01-15T12:40:00.000000000Z,2024-01-15T12:40:00.000000000Z,SHORT,2.5,harvester,-2.5,4.3999999999999595,-1.0,1.7599999999999838,SL_HIT,DECAY_EXIT
T0919,SHORT_2.5_004,2024-01-15T12:43:00.000000000Z,2024-01-15T12:43:00.000000000Z,SHORT,2.5,harvester,2.5,5.599999999998939,1.0,2.2399999999995757,TP_HIT,DECAY_EXIT
T0920,SHORT_2.5_004,2024-01-15T12:46:00.000000000Z,2024-01-15T12:46:00.000000000Z,SHORT,2.5,harvester,-2.5,0.09999999999843467,-1.0,0.03999999999937387,SL_HIT,DECAY_EXIT
T0921,SHORT_2.5_004,2024-01-15T12:49:00.000000000Z,2024-01-15T12:49:00.000000000Z,SHORT,2.5,harvester,2.5,3.8999999999989043,1.0,1.5599999999995617,TP_HIT,DECAY_EXIT
T0922,SHORT_2.5_004,2024-01-15T12:52:00.000000000Z,2024-01-15T12:52:00.000000000Z,SHORT,2.5,harvester,2.5,4.499999999998394,1.0,1.7999999999993577,TP_HIT,DECAY_EXIT
T0923,SHORT_2.5_004,2024-01-15T12:55:00.000000000Z,2024-01-15T12:55:00.000000000Z,SHORT,2.5,harvester,2.5,4.100000000000215,1.0,1.6400000000000858,TP_HIT,DECAY_EXIT
T0924,SHORT_2.5_004,2024-01-15T12:58:00.000000000Z,2024-01-15T12:58:00.000000000Z,SHORT,2.5,harvester,2.5,1.7000000000000348,1.0,0.6800000000000139,TP_HIT,DECAY_EXIT
T0925,SHORT_2.5_004,2024-01-15T13:01:00.000000000Z,2024-01-15T13:01:00.000000000Z,SHORT,2.5,harvester,2.5,0.700000000000145,1.0,0.280000000000058,TP_HIT,DECAY_EXIT
T0926,SHORT_2.5_004,2024-01-15T13:04:00.000000000Z,2024-01-15T13:04:00.000000000Z,SHORT,2.5,harvester,2.5,-1.9999999999997797,1.0,-0.7999999999999119,TP_HIT,DECAY_EXIT
