distance,direction,timestamp,session,weekday,pre_range_pips,pre_trend_pips,pre_volatility,speed,efficiency
1.5,LONG,2024-01-15T15:59:00.000000000Z,london,monday,6.399999999999739,6.399999999999739,0.8000000000000599,0.05357142857142857,0.2777777777777855
1.5,SHORT,2024-01-15T15:59:00.000000000Z,london,monday,6.399999999999739,6.399999999999739,0.8000000000000599,0.10714285714285714,0.2777777777777855
1.5,LONG,2024-01-15T16:00:00.000000000Z,other,monday,3.900000000001125,2.900000000001235,0.6333333333335349,0.05172413793103448,0.2777777777777855
1.5,SHORT,2024-01-15T16:00:00.000000000Z,other,monday,3.900000000001125,2.900000000001235,0.6333333333335349,0.375,0.2777777777777855
1.5,LONG,2024-01-15T16:01:00.000000000Z,other,monday,3.6999999999998145,3.6999999999998145,0.7222222222222661,0.05357142857142857,0.2777777777777855
1.5,SHORT,2024-01-15T16:01:00.000000000Z,other,monday,3.6999999999998145,3.6999999999998145,0.7222222222222661,0.5,0.2777777777777855
1.5,LONG,2024-01-15T16:02:00.000000000Z,other,monday,3.6999999999998145,3.6999999999998145,0.7222222222222661,0.05555555555555555,0.2777777777777855
1.5,SHORT,2024-01-15T16:02:00.000000000Z,other,monday,3.6999999999998145,3.6999999999998145,0.7222222222222661,0.75,0.2777777777777855
1.5,LONG,2024-01-15T16:03:00.000000000Z,other,monday,2.2999999999995246,1.900000000001345,0.6111111111109204,0.0625,0.2777777777777855
1.5,SHORT,2024-01-15T16:03:00.000000000Z,other,monday,2.2999999999995246,1.900000000001345,0.6111111111109204,0.15,0.2777777777777855
1.5,LONG,2024-01-15T16:04:00.000000000Z,other,monday,1.8999999999991246,0.20000000000131024,0.6666666666665932,0.06521739130434782,0.2777777777777855
1.5,LONG,2024-01-15T16:05:00.000000000Z,other,monday,2.4999999999986144,-0.9999999999998899,0.7555555555553243,0.06818181818181818,0.2777777777777855
1.5,SHORT,2024-01-15T16:05:00.000000000Z,other,monday,2.4999999999986144,-0.9999999999998899,0.7555555555553243,0.028846153846153848,0.2777777777777855
1.5,LONG,2024-01-15T16:06:00.000000000Z,other,monday,2.4999999999986144,-0.1999999999990898,0.7555555555553243,0.07142857142857142,0.2777777777777855
1.5,SHORT,2024-01-15T16:06:00.000000000Z,other,monday,2.4999999999986144,-0.1999999999990898,0.7555555555553243,0.11538461538461539,0.2777777777777855
1.5,LONG,2024-01-15T16:07:00.000000000Z,other,monday,2.4999999999986144,-1.100000000000545,0.6555555555551627,0.075,0.2777777777777855
1.5,SHORT,2024-01-15T16:07:00.000000000Z,other,monday,2.4999999999986144,-1.100000000000545,0.6555555555551627,0.125,0.2777777777777855
1.5,LONG,2024-01-15T16:08:00.000000000Z,other,monday,2.4999999999986144,-1.80000000000069,0.5999999999997365,0.07894736842105263,0.2777777777777855
1.5,SHORT,2024-01-15T16:08:00.000000000Z,other,monday,2.4999999999986144,-1.80000000000069,0.5999999999997365,0.030612244897959183,0.2777777777777855
1.5,LONG,2024-01-15T16:09:00.000000000Z,other,monday,2.4999999999986144,-0.9000000000014552,0.4999999999998216,0.08333333333333333,0.2777777777777855
1.5,SHORT,2024-01-15T16:09:00.000000000Z,other,monday,2.4999999999986144,-0.9000000000014552,0.4999999999998216,0.15,0.2777777777777855
1.5,LONG,2024-01-15T16:10:00.000000000Z,other,monday,2.4999999999986144,-1.8999999999991246,0.38888888888896944,0.08823529411764706,0.2777777777777855
1.5,SHORT,2024-01-15T16:10:00.000000000Z,other,monday,2.4999999999986144,-1.8999999999991246,0.38888888888896944,0.5,0.2777777777777855
1.5,LONG,2024-01-15T16:11:00.000000000Z,other,monday,2.4999999999986144,-1.1999999999989797,0.4666666666667633,0.09375,0.2777777777777855
1.5,SHORT,2024-01-15T16:11:00.000000000Z,other,monday,2.4999999999986144,-1.1999999999989797,0.4666666666667633,0.03260869565217391,0.2777777777777855
1.5,LONG,2024-01-15T16:12:00.000000000Z,other,monday,2.100000000000435,-1.7000000000000348,0.5222222222224361,0.1,0.2777777777777855
1.5,SHORT,2024-01-15T16:12:00.000000000Z,other,monday,2.100000000000435,-1.7000000000000348,0.5222222222224361,0.03333333333333333,0.2777777777777855
1.5,LONG,2024-01-15T16:13:00.000000000Z,other,monday,1.2999999999996348,-0.5000000000010552,0.4111111111110905,0.75,0.2777777777777855
1.5,LONG,2024-01-15T16:14:00.000000000Z,other,monday,1.8999999999991246,-0.5999999999994898,0.4222222222220277,0.11538461538461539,0.2777777777777855
1.5,SHORT,2024-01-15T16:14:00.000000000Z,other,monday,1.8999999999991246,-0.5999999999994898,0.4222222222220277,0.03488372093023256,0.2777777777777855
1.5,LONG,2024-01-15T16:15:00.000000000Z,other,monday,1.8999999999991246,0.0,0.4888888888886377,0.125,0.2777777777777855
1.5,SHORT,2024-01-15T16:15:00.000000000Z,other,monday,1.8999999999991246,0.0,0.4888888888886377,0.375,0.2777777777777855
1.5,LONG,2024-01-15T16:16:00.000000000Z,other,monday,1.8999999999991246,0.4999999999988347,0.5444444444440637,0.13636363636363635,0.2777777777777855
1.5,LONG,2024-01-15T16:17:00.000000000Z,other,monday,1.8999999999991246,-0.4999999999988347,0.655555555554916,0.15,0.2777777777777855
1.5,SHORT,2024-01-15T16:17:00.000000000Z,other,monday,1.8999999999991246,-0.4999999999988347,0.655555555554916,0.75,0.2777777777777855
1.5,LONG,2024-01-15T16:18:00.000000000Z,other,monday,1.8999999999991246,0.2999999999997449,0.7222222222212792,0.16666666666666666,0.2777777777777855
1.5,LONG,2024-01-15T16:19:00.000000000Z,other,monday,1.8999999999991246,-0.8000000000008001,0.8222222222211941,0.375,0.2777777777777855
1.5,LONG,2024-01-15T16:20:00.000000000Z,other,monday,2.2999999999995246,-2.2999999999995246,0.8333333333321313,0.5,0.2777777777777855
1.5,LONG,2024-01-15T16:21:00.000000000Z,other,monday,2.1999999999988695,-1.40000000000029,0.7333333333322164,0.25,0.2777777777777855
1.5,LONG,2024-01-15T16:22:00.000000000Z,other,monday,2.1999999999988695,-0.7999999999985796,0.799999999999073,0.3,0.2777777777777855
1.5,LONG,2024-01-15T16:23:00.000000000Z,other,monday,2.1999999999988695,0.5999999999994898,0.711111111110342,0.375,0.2777777777777855
1.5,SHORT,2024-01-15T16:23:00.000000000Z,other,monday,2.1999999999988695,0.5999999999994898,0.711111111110342,0.075,0.2777777777777855
1.5,LONG,2024-01-15T16:24:00.000000000Z,other,monday,2.1999999999988695,0.700000000000145,0.7222222222215259,0.5,0.2777777777777855
1.5,SHORT,2024-01-15T16:24:00.000000000Z,other,monday,2.1999999999988695,0.700000000000145,0.7222222222215259,0.07894736842105263,0.2777777777777855
1.5,LONG,2024-01-15T16:25:00.000000000Z,other,monday,2.1999999999988695,-0.5999999999994898,0.6888888888884677,0.75,0.2777777777777855
1.5,SHORT,2024-01-15T16:25:00.000000000Z,other,monday,2.1999999999988695,-0.5999999999994898,0.6888888888884677,0.046875,0.2777777777777855
1.5,LONG,2024-01-15T16:26:00.000000000Z,other,monday,2.100000000000435,0.3999999999981796,0.5777777777776154,1.5,0.2777777777777855
1.5,SHORT,2024-01-15T16:26:00.000000000Z,other,monday,2.100000000000435,0.3999999999981796,0.5777777777776154,0.08823529411764706,0.2777777777777855
1.5,SHORT,2024-01-15T16:27:00.000000000Z,other,monday,2.100000000000435,0.20000000000131024,0.5555555555557411,0.3,0.2777777777777855
1.5,SHORT,2024-01-15T16:28:00.000000000Z,other,monday,4.3999999999999595,3.60000000000138,0.7111111111113289,0.375,0.2777777777777855
1.5,SHORT,2024-01-15T16:29:00.000000000Z,other,monday,4.500000000000615,4.500000000000615,0.6333333333337817,0.75,0.2777777777777855
1.5,SHORT,2024-01-15T16:30:00.000000000Z,other,monday,5.1000000000001044,5.1000000000001044,0.7000000000003916,0.75,0.3124999999999766
1.5,SHORT,2024-01-15T16:31:00.000000000Z,other,monday,4.3999999999999595,3.8000000000004697,0.6888888888892077,0.16666666666666666,0.40540540540542574
1.5,LONG,2024-01-15T16:32:00.000000000Z,other,monday,4.100000000000215,2.1999999999988695,0.8000000000005534,0.75,0.40540540540542574
1.5,SHORT,2024-01-15T16:32:00.000000000Z,other,monday,4.100000000000215,2.1999999999988695,0.8000000000005534,0.13636363636363635,0.40540540540542574
1.5,SHORT,2024-01-15T16:33:00.000000000Z,other,monday,3.60000000000138,-0.30000000000196536,0.8333333333338584,0.16666666666666666,0.40540540540542574
1.5,SHORT,2024-01-15T16:34:00.000000000Z,other,monday,3.60000000000138,0.8000000000008001,0.8444444444450423,1.5,0.40540540540542574
1.5,SHORT,2024-01-15T16:35:00.000000000Z,other,monday,3.60000000000138,1.900000000001345,0.9444444444449572,0.1875,0.4838709677418848
1.5,SHORT,2024-01-15T16:36:00.000000000Z,other,monday,3.300000000001635,-0.20000000000131024,1.06666666666724,0.21428571428571427,0.4838709677418848
1.5,SHORT,2024-01-15T16:37:00.000000000Z,other,monday,3.300000000001635,-2.20000000000109,0.8444444444450423,0.25,0.4838709677418848
1.5,SHORT,2024-01-15T16:38:00.000000000Z,other,monday,3.300000000001635,-2.300000000001745,0.8333333333338584,0.375,0.4838709677418848
1.5,SHORT,2024-01-15T16:39:00.000000000Z,other,monday,3.300000000001635,-2.6999999999999247,0.7888888888896162,0.375,0.4838709677418848
1.5,SHORT,2024-01-15T16:40:00.000000000Z,other,monday,2.700000000002145,-2.700000000002145,0.7888888888898629,0.08823529411764706,0.4838709677418848
1.5,SHORT,2024-01-15T16:41:00.000000000Z,other,monday,1.9999999999997797,-1.7999999999984695,0.6888888888894544,0.09375,0.4838709677418848
1.5,LONG,2024-01-15T16:42:00.000000000Z,other,monday,1.9999999999997797,-0.3999999999981796,0.5333333333338667,0.25,0.4838709677418848
1.5,LONG,2024-01-15T16:43:00.000000000Z,other,monday,2.500000000000835,-1.500000000000945,0.5222222222226828,0.5,0.4838709677418848
1.5,LONG,2024-01-15T16:44:00.000000000Z,other,monday,3.300000000001635,-3.300000000001635,0.5000000000005618,0.75,0.4838709677418848
1.5,LONG,2024-01-15T16:45:00.000000000Z,other,monday,2.300000000001745,-1.5999999999993797,0.33333333333379006,0.5,0.4838709677418848
1.5,SHORT,2024-01-15T16:46:00.000000000Z,other,monday,2.300000000001745,-1.7999999999984695,0.31111111111166895,0.16666666666666666,0.4838709677418848
1.5,SHORT,2024-01-15T16:47:00.000000000Z,other,monday,2.300000000001745,-0.4999999999988347,0.45555555555607286,0.1875,0.4838709677418848
1.5,SHORT,2024-01-15T16:48:00.000000000Z,other,monday,2.300000000001745,-0.700000000000145,0.43333333333370505,0.3,0.4838709677418848
1.5,SHORT,2024-01-15T16:49:00.000000000Z,other,monday,2.700000000002145,1.0000000000021103,0.4888888888891311,0.375,0.555555555555571
1.5,SHORT,2024-01-15T16:50:00.000000000Z,other,monday,2.700000000002145,0.9999999999998899,0.4888888888893778,0.3,0.7500000000000826
1.5,SHORT,2024-01-15T16:51:00.000000000Z,other,monday,2.700000000002145,0.2999999999997449,0.5666666666671717,0.25,0.7500000000000826
1.5,SHORT,2024-01-15T16:52:00.000000000Z,other,monday,2.700000000002145,0.700000000000145,0.5222222222226828,0.5,0.7500000000000826
2.5,LONG,2024-01-15T08:00:00.000000000Z,london,monday,0.0,0.0,0.0,0.8333333333333334,0.13513513513514191
2.5,SHORT,2024-01-15T08:00:00.000000000Z,london,monday,0.0,0.0,0.0,0.04032258064516129,0.13513513513514191
2.5,LONG,2024-01-15T08:01:00.000000000Z,london,monday,0.0,0.0,0.0,1.25,0.13513513513514191
2.5,SHORT,2024-01-15T08:01:00.000000000Z,london,monday,0.0,0.0,0.0,0.040983606557377046,0.13513513513514191
2.5,LONG,2024-01-15T08:02:00.000000000Z,london,monday,0.1999999999990898,0.1999999999990898,0.1999999999990898,0.35714285714285715,0.13513513513514191
2.5,SHORT,2024-01-15T08:02:00.000000000Z,london,monday,0.1999999999990898,0.1999999999990898,0.1999999999990898,0.041666666666666664,0.13513513513514191
2.5,LONG,2024-01-15T08:03:00.000000000Z,london,monday,1.40000000000029,1.40000000000029,0.700000000000145,0.3125,0.13513513513514191
2.5,SHORT,2024-01-15T08:03:00.000000000Z,london,monday,1.40000000000029,1.40000000000029,0.700000000000145,0.043859649122807015,0.13513513513514191
2.5,LONG,2024-01-15T08:04:00.000000000Z,london,monday,3.4000000000000696,3.4000000000000696,1.1333333333333566,0.35714285714285715,0.13513513513514191
2.5,SHORT,2024-01-15T08:04:00.000000000Z,london,monday,3.4000000000000696,3.4000000000000696,1.1333333333333566,0.044642857142857144,0.13513513513514191
2.5,LONG,2024-01-15T08:05:00.000000000Z,london,monday,3.4000000000000696,2.80000000000058,0.9999999999998899,0.4166666666666667,0.13513513513514191
2.5,SHORT,2024-01-15T08:05:00.000000000Z,london,monday,3.4000000000000696,2.80000000000058,0.9999999999998899,0.045454545454545456,0.13513513513514191
2.5,LONG,2024-01-15T08:06:00.000000000Z,london,monday,3.4000000000000696,3.2999999999994145,0.8999999999996788,0.8333333333333334,0.13513513513514191
2.5,SHORT,2024-01-15T08:06:00.000000000Z,london,monday,3.4000000000000696,3.2999999999994145,0.8999999999996788,0.045454545454545456,0.13513513513514191
2.5,LONG,2024-01-15T08:07:00.000000000Z,london,monday,3.4000000000000696,2.500000000000835,0.8833333333328289,1.25,0.12953367875647753
2.5,SHORT,2024-01-15T08:07:00.000000000Z,london,monday,3.4000000000000696,2.500000000000835,0.8833333333328289,0.045454545454545456,0.12953367875647753
2.5,LONG,2024-01-15T08:08:00.000000000Z,london,monday,3.4000000000000696,1.100000000000545,0.9571428571424663,0.8333333333333334,0.12953367875647753
2.5,SHORT,2024-01-15T08:08:00.000000000Z,london,monday,3.4000000000000696,1.100000000000545,0.9571428571424663,0.04807692307692308,0.12953367875647753
2.5,SHORT,2024-01-15T08:09:00.000000000Z,london,monday,3.4000000000000696,3.1000000000003247,1.0874999999996304,0.11904761904761904,0.12953367875647753
2.5,SHORT,2024-01-15T08:10:00.000000000Z,london,monday,5.20000000000076,5.20000000000076,1.1999999999997197,0.125,0.12953367875647753
2.5,SHORT,2024-01-15T08:11:00.000000000Z,london,monday,5.00000000000167,5.00000000000167,1.1777777777775986,0.5,0.12953367875647753
2.5,SHORT,2024-01-15T08:12:00.000000000Z,london,monday,5.5000000000005045,5.20000000000076,1.1999999999997197,0.125,0.12953367875647753
2.5,SHORT,2024-01-15T08:13:00.000000000Z,london,monday,5.5000000000005045,1.100000000000545,1.2111111111109036,0.13157894736842105,0.12953367875647753
2.5,SHORT,2024-01-15T08:14:00.000000000Z,london,monday,5.5000000000005045,1.5999999999993797,1.1555555555554777,1.25,0.12953367875647753
2.5,SHORT,2024-01-15T08:15:00.000000000Z,london,monday,5.5000000000005045,2.900000000001235,1.3000000000001282,2.5,0.12953367875647753
2.5,LONG,2024-01-15T08:16:00.000000000Z,london,monday,5.5000000000005045,4.100000000000215,1.255555555555886,0.3125,0.12953367875647753
2.5,SHORT,2024-01-15T08:16:00.000000000Z,london,monday,5.5000000000005045,4.100000000000215,1.255555555555886,0.056818181818181816,0.12953367875647753
2.5,LONG,2024-01-15T08:17:00.000000000Z,london,monday,5.5000000000005045,2.1999999999988695,1.4666666666671466,0.35714285714285715,0.12953367875647753
2.5,SHORT,2024-01-15T08:17:00.000000000Z,london,monday,5.5000000000005045,2.1999999999988695,1.4666666666671466,0.16666666666666666,0.12953367875647753
2.5,LONG,2024-01-15T08:18:00.000000000Z,london,monday,3.5000000000007248,1.100000000000545,1.3444444444451105,0.4166666666666667,0.12953367875647753
2.5,SHORT,2024-01-15T08:18:00.000000000Z,london,monday,3.5000000000007248,1.100000000000545,1.3444444444451105,0.1388888888888889,0.12953367875647753
2.5,LONG,2024-01-15T08:19:00.000000000Z,london,monday,3.300000000001635,-1.2000000000012,1.1333333333340967,0.5,0.12953367875647753
2.5,SHORT,2024-01-15T08:19:00.000000000Z,london,monday,3.300000000001635,-1.2000000000012,1.1333333333340967,0.19230769230769232,0.12953367875647753
2.5,LONG,2024-01-15T08:20:00.000000000Z,london,monday,3.300000000001635,-0.9999999999998899,1.1555555555564645,0.625,0.12820512820513502
2.5,SHORT,2024-01-15T08:20:00.000000000Z,london,monday,3.300000000001635,-0.9999999999998899,1.1555555555564645,0.0625,0.12820512820513502
2.5,SHORT,2024-01-15T08:21:00.000000000Z,london,monday,3.300000000001635,-3.00000000000189,1.0666666666677334,0.22727272727272727,0.12820512820513502
2.5,LONG,2024-01-15T08:22:00.000000000Z,london,monday,3.300000000001635,0.1999999999990898,0.9555555555566345,1.25,0.12135922330097378
2.5,SHORT,2024-01-15T08:22:00.000000000Z,london,monday,3.300000000001635,0.1999999999990898,0.9555555555566345,0.17857142857142858,0.12135922330097378
2.5,SHORT,2024-01-15T08:23:00.000000000Z,london,monday,3.300000000001635,-0.5999999999994898,1.0444444444453655,0.2777777777777778,0.11574074074074397
2.5,SHORT,2024-01-15T08:24:00.000000000Z,london,monday,3.300000000001635,-1.7000000000000348,0.9222222222230828,0.4166666666666667,0.10822510822510661
2.5,SHORT,2024-01-15T08:25:00.000000000Z,london,monday,3.5000000000007248,0.1999999999990898,1.1333333333340967,0.5,0.10917030567684992
2.5,SHORT,2024-01-15T08:26:00.000000000Z,london,monday,3.5000000000007248,3.300000000001635,0.7888888888893695,0.625,0.10917030567684992
2.5,SHORT,2024-01-15T08:27:00.000000000Z,london,monday,3.20000000000098,2.4000000000001798,0.6888888888892077,0.8333333333333334,0.1111111111111069
2.5,SHORT,2024-01-15T08:28:00.000000000Z,london,monday,3.20000000000098,2.20000000000109,0.7111111111113289,1.25,0.11415525114154541
2.5,SHORT,2024-01-15T08:29:00.000000000Z,london,monday,3.20000000000098,0.5999999999994898,0.8444444444445488,2.5,0.10869565217390403
2.5,SHORT,2024-01-15T08:30:00.000000000Z,london,monday,3.20000000000098,2.000000000002,0.8666666666666699,0.08064516129032258,0.11312217194569904
2.5,SHORT,2024-01-15T08:31:00.000000000Z,london,monday,4.599999999999049,-2.4999999999986144,1.1222222222221727,0.08620689655172414,0.11312217194569904
2.5,SHORT,2024-01-15T08:32:00.000000000Z,london,monday,4.599999999999049,-0.8000000000008001,1.1111111111109888,0.08333333333333333,0.11013215859030864
2.5,SHORT,2024-01-15T08:33:00.000000000Z,london,monday,5.20000000000076,-2.900000000001235,1.1888888888887825,0.08928571428571429,0.11013215859030864
2.5,SHORT,2024-01-15T08:34:00.000000000Z,london,monday,5.20000000000076,-5.1000000000001044,0.9444444444444637,0.08928571428571429,0.11013215859030864
2.5,SHORT,2024-01-15T08:35:00.000000000Z,london,monday,5.00000000000167,-5.00000000000167,0.9333333333335266,0.09615384615384616,0.1072961373390584
2.5,SHORT,2024-01-15T08:36:00.000000000Z,london,monday,5.00000000000167,-4.900000000001015,0.9444444444447105,0.09615384615384616,0.1063829787234009
2.5,SHORT,2024-01-15T08:37:00.000000000Z,london,monday,4.999999999999449,-4.999999999999449,0.9555555555556476,0.10416666666666667,0.10121457489878656
2.5,SHORT,2024-01-15T08:38:00.000000000Z,london,monday,4.3999999999999595,-3.1000000000003247,0.855555555555486,0.11363636363636363,0.09469696969697057
2.5,SHORT,2024-01-15T08:39:00.000000000Z,london,monday,4.3999999999999595,-2.900000000001235,0.8777777777776071,0.11904761904761904,0.09469696969697057
2.5,SHORT,2024-01-15T08:40:00.000000000Z,london,monday,2.4999999999986144,1.4999999999987246,0.6111111111109204,0.125,0.09615384615384853
2.5,SHORT,2024-01-15T08:41:00.000000000Z,london,monday,2.4999999999986144,0.2999999999997449,0.5666666666666783,0.11904761904761904,0.09615384615384853
2.5,SHORT,2024-01-15T08:42:00.000000000Z,london,monday,2.4999999999986144,-0.1999999999990898,0.6222222222221043,0.13157894736842105,0.09505703422053556
2.5,SHORT,2024-01-15T08:43:00.000000000Z,london,monday,2.4999999999986144,0.5000000000010552,0.6999999999998983,0.14705882352941177,0.09505703422053556
2.5,SHORT,2024-01-15T08:44:00.000000000Z,london,monday,2.4999999999986144,1.40000000000029,0.7777777777774454,0.15625,0.09505703422053556
2.5,SHORT,2024-01-15T08:45:00.000000000Z,london,monday,2.4999999999986144,1.5999999999993797,0.7999999999995665,0.14705882352941177,0.09541984732824184
2.5,SHORT,2024-01-15T08:46:00.000000000Z,london,monday,2.4999999999986144,0.3999999999981796,0.9333333333330331,0.17857142857142858,0.09541984732824184
2.5,SHORT,2024-01-15T08:47:00.000000000Z,london,monday,2.2999999999995246,1.100000000000545,1.0111111111110738,0.19230769230769232,0.09541984732824184
2.5,SHORT,2024-01-15T08:48:00.000000000Z,london,monday,2.2999999999995246,0.5000000000010552,0.9444444444444637,0.19230769230769232,0.09689922480620054
2.5,SHORT,2024-01-15T08:49:00.000000000Z,london,monday,2.2999999999995246,-1.9999999999997797,1.0000000000001366,0.20833333333333334,0.09689922480620054
2.5,SHORT,2024-01-15T08:50:00.000000000Z,london,monday,1.8999999999991246,-1.2999999999996348,0.9888888888889527,0.25,0.09689922480620054
2.5,SHORT,2024-01-15T08:51:00.000000000Z,london,monday,1.8999999999991246,1.40000000000029,0.8666666666669166,0.2777777777777778,0.09689922480620054
2.5,SHORT,2024-01-15T08:52:00.000000000Z,london,monday,1.7000000000000348,0.5999999999994898,0.7777777777779389,0.3125,0.09689922480620054
2.5,SHORT,2024-01-15T08:53:00.000000000Z,london,monday,1.7000000000000348,-0.1999999999990898,0.6888888888892077,0.3125,0.09727626459144116
2.5,SHORT,2024-01-15T08:54:00.000000000Z,london,monday,1.7000000000000348,-0.8999999999992347,0.7000000000003916,0.4166666666666667,0.09727626459144116
2.5,SHORT,2024-01-15T08:55:00.000000000Z,london,monday,1.6000000000016001,1.100000000000545,0.5444444444448039,0.35714285714285715,0.10162601626016646
2.5,SHORT,2024-01-15T08:56:00.000000000Z,london,monday,1.80000000000069,-1.40000000000029,0.5555555555557411,0.4166666666666667,0.10162601626016646
2.5,SHORT,2024-01-15T08:57:00.000000000Z,london,monday,1.9999999999997797,-1.9999999999997797,0.5333333333333733,0.5,0.10162601626016646
2.5,SHORT,2024-01-15T08:58:00.000000000Z,london,monday,1.5999999999993797,-0.4999999999988347,0.36666666666660164,0.625,0.10162601626016646
2.5,SHORT,2024-01-15T08:59:00.000000000Z,london,monday,1.5999999999993797,-0.40000000000040004,0.3777777777775388,0.8333333333333334,0.10245901639344272
2.5,SHORT,2024-01-15T09:00:00.000000000Z,london,monday,1.5999999999993797,-1.40000000000029,0.3111111111106821,1.25,0.10775862068966086
2.5,SHORT,2024-01-15T09:01:00.000000000Z,london,monday,2.60000000000149,-2.60000000000149,0.44444444444414877,0.16666666666666666,0.11312217194569904
2.5,SHORT,2024-01-15T09:02:00.000000000Z,london,monday,3.6999999999998145,-3.6999999999998145,0.5666666666661848,0.07575757575757576,0.11312217194569904
2.5,SHORT,2024-01-15T09:03:00.000000000Z,london,monday,5.699999999999594,-5.399999999999849,0.7555555555550776,0.078125,0.11312217194569904
2.5,SHORT,2024-01-15T09:04:00.000000000Z,london,monday,5.699999999999594,-5.399999999999849,0.7555555555550776,0.08064516129032258,0.11312217194569904
2.5,SHORT,2024-01-15T09:05:00.000000000Z,london,monday,4.599999999999049,-3.5999999999991594,0.6666666666663466,0.08333333333333333,0.11312217194569904
2.5,SHORT,2024-01-15T09:06:00.000000000Z,london,monday,4.599999999999049,-3.4000000000000696,0.6444444444442254,0.22727272727272727,0.11312217194569904
2.5,SHORT,2024-01-15T09:07:00.000000000Z,london,monday,4.599999999999049,-2.4000000000001798,0.7555555555553243,0.22727272727272727,0.11312217194569904
2.5,SHORT,2024-01-15T09:08:00.000000000Z,london,monday,4.599999999999049,-3.2999999999994145,0.766666666666755,0.09259259259259259,0.11312217194569904
2.5,SHORT,2024-01-15T09:09:00.000000000Z,london,monday,4.3999999999999595,-3.8000000000004697,0.8222222222224277,0.2777777777777778,0.11312217194569904
2.5,SHORT,2024-01-15T09:10:00.000000000Z,london,monday,3.1999999999987594,-1.9999999999997797,0.7555555555555711,0.3125,0.11312217194569904
2.5,SHORT,2024-01-15T09:11:00.000000000Z,london,monday,2.100000000000435,-0.700000000000145,0.6555555555559027,0.4166666666666667,0.11312217194569904
2.5,SHORT,2024-01-15T09:12:00.000000000Z,london,monday,1.80000000000069,1.7000000000000348,0.4555555555558261,0.5,0.11312217194569904
2.5,SHORT,2024-01-15T09:13:00.000000000Z,london,monday,1.7000000000000348,1.7000000000000348,0.4555555555558261,0.11363636363636363,0.11312217194569904
2.5,SHORT,2024-01-15T09:14:00.000000000Z,london,monday,1.7000000000000348,-0.5000000000010552,0.5888888888890461,0.625,0.11312217194569904
2.5,SHORT,2024-01-15T09:15:00.000000000Z,london,monday,1.7000000000000348,0.4999999999988347,0.700000000000145,0.125,0.11312217194569904
2.5,LONG,2024-01-15T09:16:00.000000000Z,london,monday,1.7000000000000348,-1.2000000000012,0.6666666666668399,0.17857142857142858,0.11312217194569904
2.5,SHORT,2024-01-15T09:16:00.000000000Z,london,monday,1.7000000000000348,-1.2000000000012,0.6666666666668399,0.13157894736842105,0.11312217194569904
2.5,LONG,2024-01-15T09:17:00.000000000Z,london,monday,2.4000000000001798,-1.7000000000000348,0.7222222222222661,0.19230769230769232,0.11312217194569904
2.5,SHORT,2024-01-15T09:17:00.000000000Z,london,monday,2.4000000000001798,-1.7000000000000348,0.7222222222222661,0.1388888888888889,0.11312217194569904
2.5,LONG,2024-01-15T09:18:00.000000000Z,london,monday,2.8999999999990145,-1.4999999999987246,0.6999999999998983,0.20833333333333334,0.11312217194569904
2.5,SHORT,2024-01-15T09:18:00.000000000Z,london,monday,2.8999999999990145,-1.4999999999987246,0.6999999999998983,0.14705882352941177,0.11312217194569904
2.5,LONG,2024-01-15T09:19:00.000000000Z,london,monday,3.4000000000000696,-2.5999999999992696,0.688888888888961,0.22727272727272727,0.11312217194569904
2.5,SHORT,2024-01-15T09:19:00.000000000Z,london,monday,3.4000000000000696,-2.5999999999992696,0.688888888888961,0.15625,0.11312217194569904
2.5,LONG,2024-01-15T09:20:00.000000000Z,london,monday,3.4000000000000696,-1.80000000000069,0.7777777777776921,0.25,0.11312217194569904
2.5,SHORT,2024-01-15T09:20:00.000000000Z,london,monday,3.4000000000000696,-1.80000000000069,0.7777777777776921,0.16666666666666666,0.11312217194569904
2.5,SHORT,2024-01-15T09:21:00.000000000Z,london,monday,3.4000000000000696,-2.4000000000001798,0.7777777777776921,0.19230769230769232,0.11312217194569904
2.5,SHORT,2024-01-15T09:22:00.000000000Z,london,monday,3.4000000000000696,-0.9999999999998899,0.9333333333332798,0.19230769230769232,0.11312217194569904
2.5,SHORT,2024-01-15T09:23:00.000000000Z,london,monday,2.6999999999999247,0.5999999999994898,0.7555555555555711,0.20833333333333334,0.11312217194569904
2.5,SHORT,2024-01-15T09:24:00.000000000Z,london,monday,2.6999999999999247,-0.8999999999992347,0.6999999999998983,0.22727272727272727,0.11312217194569904
2.5,LONG,2024-01-15T09:25:00.000000000Z,london,monday,2.4000000000001798,-0.40000000000040004,0.6444444444444721,0.5,0.11312217194569904
2.5,SHORT,2024-01-15T09:25:00.000000000Z,london,monday,2.4000000000001798,-0.40000000000040004,0.6444444444444721,0.25,0.11312217194569904
2.5,SHORT,2024-01-15T09:26:00.000000000Z,london,monday,2.4000000000001798,-0.1999999999990898,0.6222222222221043,0.2777777777777778,0.11312217194569904
2.5,SHORT,2024-01-15T09:27:00.000000000Z,london,monday,2.4000000000001798,1.4999999999987246,0.6999999999998983,0.3125,0.11312217194569904
2.5,SHORT,2024-01-15T09:28:00.000000000Z,london,monday,2.4000000000001798,1.9999999999997797,0.6444444444442254,0.35714285714285715,0.11312217194569904
2.5,SHORT,2024-01-15T09:29:00.000000000Z,london,monday,1.7000000000000348,0.5999999999994898,0.5777777777776154,0.4166666666666667,0.11312217194569904
