cluster_id,distance,direction,timestamp,session,weekday,pre_range_pips,pre_trend_pips,pre_volatility,pre_speed,pre_efficiency,minutes_from_cluster_start,minutes_to_cluster_end,cluster_progress
LONG_2.5_006,2.5,LONG,2024-01-15T16:04:00.000000000Z,other,monday,2.4999999999986144,-0.7999999999985796,0.6999999999999229,0.6249999999996536,0.11428571428552396,119,25,0.8263888888888888
LONG_2.5_006,2.5,LONG,2024-01-15T16:05:00.000000000Z,other,monday,2.4999999999986144,-0.5999999999994898,0.7199999999998319,0.7249999999997536,0.08333333333328194,120,24,0.8333333333333334
LONG_2.5_006,2.5,LONG,2024-01-15T16:06:00.000000000Z,other,monday,2.4999999999986144,0.10000000000065512,0.7099999999997664,0.700000000000145,0.014084507042350427,121,23,0.8402777777777778
LONG_2.5_006,2.5,LONG,2024-01-15T16:07:00.000000000Z,other,monday,2.4999999999986144,-1.2000000000012,0.5999999999997119,0.4500000000001725,0.20000000000029605,122,22,0.8472222222222222
LONG_2.5_006,2.5,LONG,2024-01-15T16:08:00.000000000Z,other,monday,2.4999999999986144,-1.900000000001345,0.5499999999998284,0.2250000000003638,0.3454545454548978,123,21,0.8541666666666666
LONG_2.5_006,2.5,LONG,2024-01-15T16:09:00.000000000Z,other,monday,2.4999999999986144,-0.8000000000008001,0.45999999999990493,0.15000000000042757,0.17391304347847075,124,20,0.8611111111111112
LONG_2.5_006,2.5,LONG,2024-01-15T16:10:00.000000000Z,other,monday,2.4999999999986144,-1.1999999999989797,0.42000000000008697,0.2500000000005276,0.2857142857139836,125,19,0.8680555555555556
LONG_2.5_006,2.5,LONG,2024-01-15T16:11:00.000000000Z,other,monday,2.4999999999986144,-2.0999999999982144,0.5100000000000104,0.4500000000001725,0.4117647058819944,126,18,0.875
LONG_2.5_006,2.5,LONG,2024-01-15T16:12:00.000000000Z,other,monday,2.100000000000435,-1.6000000000016001,0.48000000000003595,0.4499999999996174,0.33333333333364173,127,17,0.8819444444444444
LONG_2.5_006,2.5,LONG,2024-01-15T16:13:00.000000000Z,other,monday,1.8999999999991246,-1.5999999999993797,0.4799999999998139,0.6999999999990347,0.3333333333333333,128,16,0.8888888888888888
LONG_2.5_006,2.5,LONG,2024-01-15T16:14:00.000000000Z,other,monday,1.8999999999991246,0.40000000000040004,0.4799999999998139,0.774999999998971,0.08333333333344899,129,15,0.8958333333333334
LONG_2.5_006,2.5,LONG,2024-01-15T16:15:00.000000000Z,other,monday,1.8999999999991246,0.7999999999985796,0.5199999999996319,0.7499999999988072,0.15384615384598962,130,14,0.9027777777777778
