trade_id,entry_time,node,pair,direction,score,mode,entry_price,entry_atr,margin,risk_usd,max_mfe,max_mae,exit_time,gross_r,net_r,exit_type,friction,final_balance,drawdown_pct
178,2025-12-28 23:10:00+00:00,GBP_USD__monday__asia,GBP_USD,LONG,0.7103008,HARVESTER,1.34962,0.0005021428571428954,38.121652437273625,1.906082621863681,0.9160739687052885,0.0,2025-12-28 23:15:00+00:00,0.55,0.5,TARGET,0.05,97.21021371504773,16.2668053365129
179,2025-12-28 23:15:00+00:00,EUR_USD__monday__asia,EUR_USD,LONG,0.7445712,HARVESTER,1.17759,0.00023214285714287123,38.884085486019096,1.9442042743009547,0.8615384615383144,0.0,2025-12-28 23:20:00+00:00,0.55,0.5,TARGET,0.05,98.1823158521982,15.429473389878034
180,2025-12-28 23:15:00+00:00,AUD_USD__monday__asia,AUD_USD,LONG,0.7334734,HARVESTER,0.67142,0.00024642857142858395,38.884085486019096,1.9442042743009547,0.40579710144921005,0.40579710144921005,2025-12-28 23:20:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,97.40463414247782,16.09933894718593
182,2025-12-28 23:20:00+00:00,USD_CAD__monday__asia,USD_CAD,SHORT,0.723804,HARVESTER,1.36645,0.0004064285714285219,38.961853656991124,1.9480926828495564,0.0,0.8119507908616611,2025-12-28 23:25:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,96.62539706933799,16.770544235608448
181,2025-12-28 23:20:00+00:00,USD_JPY__monday__asia,USD_JPY,SHORT,0.8000324000000001,HARVESTER,156.432,0.04099999999999885,38.961853656991124,1.9480926828495564,0.5365853658534628,1.5609756097566627,2025-12-28 23:30:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,95.84615999619817,17.44174952403096
183,2025-12-28 23:25:00+00:00,EUR_JPY__monday__asia,EUR_JPY,SHORT,0.7255894,HARVESTER,184.254,0.049642857142860715,38.6501588277352,1.9325079413867599,0.24172661870502773,1.4100719424463768,2025-12-28 23:30:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,95.07315681964346,18.1075851701461
185,2025-12-28 23:30:00+00:00,USD_CAD__monday__asia,USD_CAD,LONG,0.7010323999999999,HARVESTER,1.36683,0.0002899999999999649,38.029262727857386,1.9014631363928691,0.44827586206889386,0.37931034482782006,2025-12-28 23:45:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,94.31257156508632,18.762724488784926
186,2025-12-28 23:45:00+00:00,USD_JPY__monday__asia,USD_JPY,SHORT,0.7112086,HARVESTER,156.486,0.044142857142858816,37.72502862603453,1.8862514313017265,1.8122977346274025,0.0,2025-12-28 23:50:00+00:00,0.55,0.5,TARGET,0.05,95.25569728073718,17.950351733672772
184,2025-12-28 23:30:00+00:00,NZD_USD__monday__asia,NZD_USD,SHORT,0.7285638000000001,HARVESTER,0.58265,0.00020500000000001867,38.029262727857386,1.9014631363928691,0.7317073170730235,0.34146341463418595,2025-12-28 23:55:00+00:00,0.55,0.5,TARGET,0.05,96.20642884893361,17.131427585374237
187,2025-12-28 23:50:00+00:00,EUR_JPY__monday__asia,EUR_JPY,SHORT,0.719555,HARVESTER,184.267,0.04942857142857804,38.10227891229487,1.9051139456147437,0.48554913294793034,0.6676300578036918,2025-12-28 23:55:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,95.44438327068771,17.78782477150486
188,2025-12-28 23:58:00+00:00,EUR_JPY__monday__asia,EUR_JPY,SHORT,0.739457,HARVESTER,184.246,0.049642857142864774,38.177753308275086,1.9088876654137543,5.277697841725817,0.6043165467625199,2025-12-29 00:00:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,94.68082820452221,18.445522173332815
189,2025-12-29 00:04:00+00:00,USD_JPY__monday__sydney,USD_JPY,SHORT,0.7891908000000001,HARVESTER,156.212,0.06271428571428674,37.87233128180888,1.8936165640904443,2.391799544418733,0.04783599088861032,2025-12-29 00:05:00+00:00,0.55,0.5,TARGET,0.05,95.62763648656744,17.629977395066142
190,2025-12-29 00:04:00+00:00,EUR_JPY__monday__sydney,EUR_JPY,SHORT,0.7815072,HARVESTER,183.984,0.06864285714286414,37.87233128180888,1.8936165640904443,2.1852237252860203,0.2622268470343224,2025-12-29 00:05:00+00:00,0.55,0.5,TARGET,0.05,96.57444476861266,16.814432616799465
192,2025-12-29 00:05:00+00:00,EUR_JPY__monday__sydney,EUR_JPY,SHORT,0.714283,HARVESTER,183.898,0.07764285714286448,38.62977790744507,1.9314888953722533,1.184912603495549,0.12879484820594245,2025-12-29 00:10:00+00:00,0.55,0.5,TARGET,0.05,97.54018921629878,15.982576942967466
191,2025-12-29 00:05:00+00:00,GBP_USD__monday__asia,GBP_USD,LONG,0.7434842,HARVESTER,1.35026,0.0004085714285714248,38.62977790744507,1.9314888953722533,0.8321678321678568,0.2937062937065901,2025-12-29 00:15:00+00:00,0.55,0.5,TARGET,0.05,98.5059336639849,15.150721269135467
193,2025-12-29 00:10:00+00:00,AUD_JPY__monday__sydney,AUD_JPY,SHORT,0.762502,HARVESTER,104.81,0.05592857142856949,39.016075686519514,1.9508037843259758,0.0,1.823754789272163,2025-12-29 00:15:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,97.72561215025452,15.822860653591722
194,2025-12-29 00:16:00+00:00,GBP_USD__monday__asia,GBP_USD,LONG,0.7301266,HARVESTER,1.3505,0.0003285714285714241,39.09024486010181,1.9545122430050905,0.0,1.430434782608625,2025-12-29 00:20:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,96.94380725305248,16.496277768362987
195,2025-12-29 00:16:00+00:00,NZD_JPY__monday__asia,NZD_JPY,LONG,0.7277194,HARVESTER,91.042,0.04828571428571341,39.09024486010181,1.9545122430050905,1.4082840236686198,0.0,2025-12-29 00:20:00+00:00,0.55,0.5,TARGET,0.05,97.92106337455503,15.654506374898903
196,2025-12-29 00:20:00+00:00,EUR_GBP__monday__asia,EUR_GBP,SHORT,0.742525,HARVESTER,0.87193,0.00013785714285714987,39.168425349822016,1.9584212674911008,0.0,2.2487046632125565,2025-12-29 00:25:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,97.1376948675586,16.32927032389971
197,2025-12-29 00:20:00+00:00,NZD_JPY__monday__asia,NZD_JPY,LONG,0.7334384,HARVESTER,91.092,0.048714285714284856,39.168425349822016,1.9584212674911008,0.16422287390020512,0.9442815249265442,2025-12-29 00:25:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,96.35432636056215,17.00403427290052
198,2025-12-29 00:26:00+00:00,NZD_USD__monday__asia,NZD_USD,LONG,0.7039776,HARVESTER,0.58312,0.00018857142857143478,38.54173054422486,1.9270865272112432,0.7424242424243718,0.5303030303029544,2025-12-29 00:30:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,95.58349174967766,17.66800199871731
199,2025-12-29 00:27:00+00:00,EUR_USD__monday__asia,EUR_USD,LONG,0.7250724000000001,HARVESTER,1.1778,0.00024357142857143823,38.54173054422486,1.9270865272112432,1.6422287390026866,0.0,2025-12-29 00:30:00+00:00,0.55,0.5,TARGET,0.05,96.54703501328328,16.838042341446318
200,2025-12-29 00:30:00+00:00,EUR_USD__monday__asia,EUR_USD,LONG,0.8015000000000001,HARVESTER,1.17798,0.00025857142857142545,38.61881400531331,1.9309407002656656,1.3922651933698575,0.0,2025-12-29 00:35:00+00:00,0.55,0.5,TARGET,0.05,97.51250536341611,16.006422764860783
201,2025-12-29 00:30:00+00:00,USD_CHF__monday__asia,USD_CHF,SHORT,0.7028246,HARVESTER,0.78874,0.00021428571428571446,38.61881400531331,1.9309407002656656,1.306666666666418,0.0,2025-12-29 00:35:00+00:00,0.55,0.5,TARGET,0.05,98.47797571354894,15.174803188275247
203,2025-12-29 00:35:00+00:00,EUR_USD__monday__asia,EUR_USD,LONG,0.7081816,HARVESTER,1.1782,0.00026928571428570206,39.39119028541958,1.969559514270979,0.7427055702917291,0.7427055702917291,2025-12-29 00:40:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,97.69015190784056,15.853404762769038
202,2025-12-29 00:35:00+00:00,EUR_JPY__monday__asia,EUR_JPY,LONG,0.7492768000000001,HARVESTER,183.996,0.09507142857143183,39.39119028541958,1.969559514270979,0.8940646130726316,0.16829451540215332,2025-12-29 00:45:00+00:00,0.55,0.5,TARGET,0.05,98.67493166497604,15.005152794651794
204,2025-12-29 00:40:00+00:00,EUR_USD__monday__asia,EUR_USD,LONG,0.7315417999999999,HARVESTER,1.17838,0.0002849999999999797,39.076060763136226,1.9538030381568112,0.0,1.263157894736637,2025-12-29 00:45:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,97.89341044971331,15.678325556549646
205,2025-12-29 00:47:00+00:00,NZD_USD__monday__sydney,NZD_USD,SHORT,0.7199096,HARVESTER,0.58309,0.00020357142857142202,39.15736417988533,1.9578682089942663,1.424561403508879,0.0,2025-12-29 00:50:00+00:00,0.55,0.5,TARGET,0.05,98.87234455421044,14.835108812115147
206,2025-12-29 00:48:00+00:00,EUR_JPY__monday__asia,EUR_JPY,LONG,0.7069584,HARVESTER,184.056,0.09714285714285811,39.15736417988533,1.9578682089942663,1.317647058823371,0.020588235294215745,2025-12-29 00:50:00+00:00,0.55,0.5,TARGET,0.05,99.85127865870757,13.991892067680647
207,2025-12-29 00:51:00+00:00,EUR_JPY__monday__asia,EUR_JPY,LONG,0.7457424,HARVESTER,184.114,0.10350000000000088,39.940511463483034,1.9970255731741515,0.714975845410466,0.03864734299507868,2025-12-29 00:55:00+00:00,0.55,0.5,TARGET,0.05,100.84979144529464,13.13181098835746
208,2025-12-29 00:51:00+00:00,AUD_JPY__monday__asia,AUD_JPY,LONG,0.730604,HARVESTER,104.974,0.06985714285714043,39.940511463483034,1.9970255731741515,1.1165644171779954,0.34355828220861395,2025-12-29 01:00:00+00:00,0.55,0.5,TARGET,0.05,101.84830423188171,12.271729909034267
209,2025-12-29 00:56:00+00:00,GBP_JPY__monday__asia,GBP_JPY,LONG,0.7471787999999999,HARVESTER,211.12,0.12692857142857455,40.33991657811786,2.016995828905893,0.709060213843566,0.26786719189638364,2025-12-29 01:00:00+00:00,0.55,0.5,TARGET,0.05,102.85680214633466,11.403048018917843
210,2025-12-29 11:00:00+00:00,EUR_JPY__monday__london,EUR_JPY,SHORT,0.7541448,HARVESTER,183.964,0.05400000000000001,41.14272085853386,2.057136042926693,0.5925925925927904,0.4074074074072473,2025-12-29 11:05:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,102.03394772916398,12.111823634766498
211,2025-12-29 11:00:00+00:00,NZD_USD__monday__london,NZD_USD,SHORT,0.7390070000000001,HARVESTER,0.58034,0.0002042857142856886,41.14272085853386,2.057136042926693,1.0279720279718265,0.09790209790220812,2025-12-29 11:05:00+00:00,0.55,0.5,TARGET,0.05,103.06251575062733,11.22585411495568
212,2025-12-29 11:05:00+00:00,AUD_JPY__monday__london,AUD_JPY,SHORT,0.7112732,HARVESTER,104.722,0.03628571428571296,41.22500630025093,2.0612503150125465,0.8818897637794627,0.0,2025-12-29 11:10:00+00:00,0.55,0.5,TARGET,0.05,104.0931409081336,10.338112656105231
213,2025-12-29 11:06:00+00:00,CHF_JPY__monday__london,CHF_JPY,SHORT,0.8522938,HARVESTER,197.787,0.07778571428572027,41.22500630025093,2.0612503150125465,2.3526170798895327,0.0,2025-12-29 11:10:00+00:00,0.55,0.5,TARGET,0.05,105.12376606563988,9.450371197254784
214,2025-12-29 11:10:00+00:00,EUR_USD__monday__london,EUR_USD,SHORT,0.7512736000000001,HARVESTER,1.17632,0.0004178571428571206,42.04950642625596,2.102475321312798,1.292307692307725,0.0,2025-12-29 11:15:00+00:00,0.55,0.5,TARGET,0.05,106.17500372629628,8.544874909227334
215,2025-12-29 11:10:00+00:00,AUD_USD__monday__london,AUD_USD,SHORT,0.7299918,HARVESTER,0.66974,0.00023499999999998522,42.04950642625596,2.102475321312798,0.76595744680838,0.08510638297881387,2025-12-29 11:15:00+00:00,0.55,0.5,TARGET,0.05,107.22624138695268,7.639378621199882
216,2025-12-29 11:15:00+00:00,EUR_JPY__monday__london,EUR_JPY,SHORT,0.7671878000000001,HARVESTER,183.894,0.05328571428571698,42.89049655478108,2.144524827739054,0.37533512064360464,0.6005361930291274,2025-12-29 11:20:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,106.36843145585706,8.378263592230278
217,2025-12-29 11:15:00+00:00,NZD_USD__monday__london,NZD_USD,SHORT,0.7305081999999999,HARVESTER,0.57995,0.0002021428571428333,42.89049655478108,2.144524827739054,0.0,1.7314487632514461,2025-12-29 11:20:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,105.51062152476145,9.117148563260676
218,2025-12-29 11:23:00+00:00,CHF_JPY__monday__london,CHF_JPY,LONG,0.7131057999999999,HARVESTER,197.739,0.088000000000004,42.20424860990458,2.110212430495229,0.6477272727271063,0.0,2025-12-29 11:25:00+00:00,0.55,0.5,TARGET,0.05,106.56572774000907,8.208320048893277
219,2025-12-29 11:25:00+00:00,CHF_JPY__monday__london,CHF_JPY,LONG,0.7081122,HARVESTER,197.767,0.08850000000000234,42.62629109600363,2.1313145548001815,1.039548022598989,0.0,2025-12-29 11:30:00+00:00,0.55,0.5,TARGET,0.05,107.63138501740916,7.290403249382209
220,2025-12-29 11:26:00+00:00,EUR_CHF__monday__london,EUR_CHF,SHORT,0.7138653999999999,HARVESTER,0.9301,0.0003607142857142777,42.62629109600363,2.1313145548001815,0.8316831683170663,0.1663366336632286,2025-12-29 11:30:00+00:00,0.55,0.5,TARGET,0.05,108.69704229480925,6.3724864498711415
221,2025-12-29 11:31:00+00:00,EUR_JPY__monday__london,EUR_JPY,LONG,0.7113444,HARVESTER,183.948,0.05221428571429142,43.4788169179237,2.173940845896185,0.47879616963069954,0.42134062927529864,2025-12-29 11:35:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,107.82746595645078,7.121506558272168
222,2025-12-29 11:34:00+00:00,USD_CHF__monday__london,USD_CHF,SHORT,0.7290137999999999,HARVESTER,0.79032,0.0004042857142857221,43.4788169179237,2.173940845896185,0.7915194346289277,0.02473498233204243,2025-12-29 11:35:00+00:00,0.55,0.5,TARGET,0.05,108.91443637939888,6.185231422770874
223,2025-12-29 11:35:00+00:00,EUR_JPY__monday__london,EUR_JPY,LONG,0.753532,HARVESTER,183.968,0.051285714285721644,43.56577455175955,2.1782887275879776,0.8579387186630468,0.6239554317544393,2025-12-29 11:40:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,108.04312088836369,6.9357495713887065
224,2025-12-29 11:39:00+00:00,NZD_JPY__monday__london,NZD_JPY,SHORT,0.7015608,HARVESTER,90.67,0.03192857142857264,43.56577455175955,2.1782887275879776,0.37583892617449666,1.0648769574941104,2025-12-29 11:40:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,107.1718053973285,7.68626772000654
225,2025-12-29 11:40:00+00:00,AUD_USD__monday__london,AUD_USD,SHORT,0.747572,HARVESTER,0.66968,0.00024714285714285057,42.8687221589314,2.14343610794657,0.2427745664742377,0.8092485549132272,2025-12-29 11:45:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,106.31443095414987,8.424777578246486
226,2025-12-29 11:40:00+00:00,NZD_USD__monday__london,NZD_USD,SHORT,0.7291172,HARVESTER,0.57999,0.0002392857142857117,42.8687221589314,2.14343610794657,0.20895522388057625,0.835820895522305,2025-12-29 11:45:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,105.45705651097124,9.163287436486435
227,2025-12-29 11:46:00+00:00,CHF_JPY__monday__london,CHF_JPY,LONG,0.701199,HARVESTER,198.012,0.0902142857142861,42.18282260438849,2.1091411302194247,0.1995249406175839,0.5542359461600603,2025-12-29 11:50:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,104.61340005888347,9.889981136994544
228,2025-12-29 11:48:00+00:00,AUD_JPY__monday__london,AUD_JPY,LONG,0.7068125999999999,HARVESTER,104.721,0.0337142857142853,42.18282260438849,2.1091411302194247,0.6525423728811076,0.6228813559322346,2025-12-29 11:50:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,103.7697436067957,10.616674837502654
229,2025-12-29 11:50:00+00:00,AUD_USD__monday__london,AUD_USD,SHORT,0.7227962000000001,HARVESTER,0.66964,0.00024500000000000314,41.507897442718274,2.075394872135914,0.6530612244899875,0.08163265306130509,2025-12-29 11:55:00+00:00,0.55,0.5,TARGET,0.05,104.80744104286366,9.72284158587768
230,2025-12-29 11:51:00+00:00,NZD_USD__monday__london,NZD_USD,SHORT,0.7157784,HARVESTER,0.57997,0.00024000000000000212,41.507897442718274,2.075394872135914,0.04166666666647667,0.8750000000001734,2025-12-29 11:55:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,103.9772830940093,10.437908187177657
231,2025-12-29 11:55:00+00:00,AUD_JPY__monday__london,AUD_JPY,LONG,0.7061569999999999,HARVESTER,104.734,0.03442857142857138,41.590913237603715,2.0795456618801857,0.0,1.045643153527012,2025-12-29 12:00:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,103.14546482925722,11.154404921680234
232,2025-12-29 11:56:00+00:00,GBP_USD__monday__london,GBP_USD,SHORT,0.7865244,HARVESTER,1.34956,0.0006314285714286161,41.590913237603715,2.0795456618801857,1.9479638009049416,0.0,2025-12-29 12:00:00+00:00,0.55,0.5,TARGET,0.05,104.18523766019732,10.258784003552009
233,2025-12-29 12:00:00+00:00,AUD_USD__monday__london,AUD_USD,SHORT,0.7081796,HARVESTER,0.66946,0.00022785714285715266,41.67409506407893,2.0837047532039463,0.3510971786837216,0.7021943573664687,2025-12-29 12:05:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,103.35175575891574,10.976713731523589
234,2025-12-29 12:02:00+00:00,AUD_CAD__monday__london,AUD_CAD,SHORT,0.7356858,HARVESTER,0.91673,0.0002507142857143025,41.67409506407893,2.0837047532039463,0.35897435897447255,0.5185185185183381,2025-12-29 12:05:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,102.51827385763417,11.694643459495166
235,2025-12-29 12:06:00+00:00,GBP_JPY__monday__london,GBP_JPY,SHORT,0.8004006,HARVESTER,210.882,0.0857142857142849,41.007309543053665,2.0503654771526834,1.306666666666618,0.0,2025-12-29 12:10:00+00:00,0.55,0.5,TARGET,0.05,103.54345659621052,10.811589894090114
236,2025-12-29 12:09:00+00:00,GBP_USD__monday__london,GBP_USD,SHORT,0.7505348,HARVESTER,1.34815,0.0006285714285714862,41.007309543053665,2.0503654771526834,0.1431818181816833,0.6522727272727016,2025-12-29 12:10:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,102.72331040534945,11.518032746414148
238,2025-12-29 12:10:00+00:00,GBP_JPY__monday__london,GBP_JPY,SHORT,0.7395782000000001,HARVESTER,210.792,0.085642857142856,41.08932416213978,2.054466208106989,0.8523769808174468,0.0,2025-12-29 12:15:00+00:00,0.55,0.5,TARGET,0.05,103.75054350940295,10.63321307387829
237,2025-12-29 12:10:00+00:00,NZD_JPY__monday__london,NZD_JPY,SHORT,0.7591088,HARVESTER,90.654,0.03721428571428679,41.08932416213978,2.054466208106989,1.451055662188113,0.34932821497133965,2025-12-29 12:20:00+00:00,0.55,0.5,TARGET,0.05,104.77777661345644,9.748393401342431
239,2025-12-29 12:15:00+00:00,AUD_CAD__monday__london,AUD_CAD,SHORT,0.7954114,HARVESTER,0.91638,0.0002607142857143046,41.50021740376118,2.0750108701880587,1.764383561643769,0.0,2025-12-29 12:20:00+00:00,0.55,0.5,TARGET,0.05,105.81528204855047,8.854725532081211
240,2025-12-29 12:20:00+00:00,GBP_JPY__monday__london,GBP_JPY,SHORT,0.7443150000000001,HARVESTER,210.723,0.08400000000000116,42.32611281942019,2.1163056409710093,1.2142857142857435,0.0,2025-12-29 12:25:00+00:00,0.55,0.5,TARGET,0.05,106.87343486903598,7.943272787402024
241,2025-12-29 12:20:00+00:00,GBP_USD__monday__london,GBP_USD,SHORT,0.7363066,HARVESTER,1.34774,0.00062785714285718,42.32611281942019,2.1163056409710093,1.3060295790671128,0.0,2025-12-29 12:25:00+00:00,0.55,0.5,TARGET,0.05,107.93158768952148,7.0318200427228374
242,2025-12-29 12:25:00+00:00,AUD_JPY__monday__london,AUD_JPY,SHORT,0.8034978,HARVESTER,104.548,0.04285714285714347,43.1726350758086,2.15863175379043,1.2833333333334742,0.0,2025-12-29 12:30:00+00:00,0.55,0.5,TARGET,0.05,109.01090356641669,6.102138243150072
243,2025-12-29 12:25:00+00:00,NZD_JPY__monday__london,NZD_JPY,SHORT,0.7911189999999999,HARVESTER,90.586,0.0392142857142872,43.1726350758086,2.15863175379043,0.5610200364299933,0.15300546448087432,2025-12-29 12:30:00+00:00,0.55,0.5,TARGET,0.05,110.0902194433119,5.172456443577306
245,2025-12-29 12:33:00+00:00,USD_CAD__monday__new_york,USD_CAD,LONG,0.7007954,HARVESTER,1.37012,0.00025857142857144133,44.03608777732476,2.201804388866238,0.0,1.392265193369772,2025-12-29 12:35:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,109.2094976877654,5.931076792028682
244,2025-12-29 12:31:00+00:00,CHF_JPY__monday__london,CHF_JPY,SHORT,0.7066161999999999,HARVESTER,197.836,0.07978571428571359,44.03608777732476,2.201804388866238,0.4888093106537372,0.6642793196060593,2025-12-29 12:40:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,108.32877593221892,6.6896971404800585
246,2025-12-29 12:35:00+00:00,USD_CHF__monday__new_york,USD_CHF,LONG,0.7083136,HARVESTER,0.7907,0.0003550000000000021,43.68379907510616,2.184189953755308,0.507042253521318,0.6197183098591456,2025-12-29 12:40:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,107.4550999507168,7.442248526143823
247,2025-12-29 12:40:00+00:00,AUD_CAD__monday__london,AUD_CAD,SHORT,0.7239737999999999,HARVESTER,0.91564,0.00028285714285715614,42.98203998028672,2.149101999014336,0.4242424242424361,1.661616161615979,2025-12-29 12:50:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,106.59545915111107,8.182710537934668
248,2025-12-29 12:40:00+00:00,GBP_JPY__monday__london,GBP_JPY,LONG,0.7082252,HARVESTER,210.711,0.07921428571428432,42.98203998028672,2.149101999014336,0.8963029756537321,0.012623985572648417,2025-12-29 12:45:00+00:00,0.55,0.5,TARGET,0.05,107.67001015061824,7.257133023196107
249,2025-12-29 12:50:00+00:00,USD_JPY__monday__london,USD_JPY,SHORT,0.7317174,HARVESTER,156.36,0.050142857142850925,43.06800406024729,2.1534002030123647,0.9572649572651123,0.0,2025-12-29 12:55:00+00:00,0.55,0.5,TARGET,0.05,108.74671025212442,6.329704353428071
250,2025-12-29 12:52:00+00:00,USD_CAD__monday__new_york,USD_CAD,SHORT,0.7033124,HARVESTER,1.36972,0.0002721428571428478,43.06800406024729,2.1534002030123647,0.6614173228349218,0.29396325459266404,2025-12-29 12:55:00+00:00,0.55,0.5,TARGET,0.05,109.82341035363059,5.402275683660038
251,2025-12-29 12:56:00+00:00,AUD_USD__monday__london,AUD_USD,LONG,0.7495174,HARVESTER,0.66893,0.0002378571428571468,43.92936414145224,2.196468207072612,0.9249249249249011,0.3783783783785171,2025-12-29 13:00:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,108.94482307080155,6.159057478190758
252,2025-12-29 12:56:00+00:00,NZD_USD__monday__new_york,NZD_USD,LONG,0.7370016,HARVESTER,0.57967,0.00023857142857144513,43.92936414145224,2.196468207072612,0.37724550898215437,0.880239520958205,2025-12-29 13:00:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,108.0662357879725,6.915839272721478
253,2025-12-29 15:00:00+00:00,USD_CHF__monday__new_york,USD_CHF,SHORT,0.7604486,HARVESTER,0.78832,0.00042857142857142893,43.226494315189,2.16132471575945,0.0,1.609999999999925,2025-12-29 15:05:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,107.20170590166872,7.66051255853971
254,2025-12-29 15:00:00+00:00,EUR_CHF__monday__new_york,EUR_CHF,SHORT,0.7483748,HARVESTER,0.92898,0.0003442857142857097,43.226494315189,2.16132471575945,0.0,1.8298755186722802,2025-12-29 15:05:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,106.33717601536493,8.405185844357943
255,2025-12-29 15:05:00+00:00,USD_CAD__monday__london,USD_CAD,LONG,0.7530743999999999,HARVESTER,1.36835,0.0006907142857142905,42.53487040614598,2.126743520307299,0.8397104446742806,0.05791106515000581,2025-12-29 15:10:00+00:00,0.55,0.5,TARGET,0.05,107.40054777551858,7.489237702801528
256,2025-12-29 15:05:00+00:00,AUD_JPY__monday__london,AUD_JPY,SHORT,0.721178,HARVESTER,104.475,0.07399999999999908,42.53487040614598,2.126743520307299,0.8108108108106595,0.0,2025-12-29 15:10:00+00:00,0.55,0.5,TARGET,0.05,108.46391953567222,6.573289561245113
257,2025-12-29 15:12:00+00:00,USD_JPY__monday__london,USD_JPY,SHORT,0.7475148,HARVESTER,156.095,0.07485714285714096,43.38556781426889,2.1692783907134445,0.0,1.135496183206242,2025-12-29 15:15:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,107.59620817938684,7.320703244755157
258,2025-12-29 15:14:00+00:00,USD_CHF__monday__london,USD_CHF,LONG,0.7298248,HARVESTER,0.78894,0.00042642857142858155,43.38556781426889,2.1692783907134445,0.586264656616337,0.23450586264653478,2025-12-29 15:15:00+00:00,0.55,0.5,TARGET,0.05,108.68084737474356,6.386436140367602
259,2025-12-29 15:15:00+00:00,USD_CHF__monday__london,USD_CHF,LONG,0.723677,HARVESTER,0.78895,0.0004142857142857242,43.47233894989743,2.1736169474948714,0.820689655172411,0.09655172413802529,2025-12-29 15:20:00+00:00,0.55,0.5,TARGET,0.05,109.767655848491,5.450300501771275
260,2025-12-29 15:15:00+00:00,USD_CAD__monday__new_york,USD_CAD,LONG,0.7164224,HARVESTER,1.36894,0.0007021428571428734,43.47233894989743,2.1736169474948714,1.2817904374362483,0.0,2025-12-29 15:20:00+00:00,0.55,0.5,TARGET,0.05,110.85446432223844,4.514164863174948
261,2025-12-29 15:20:00+00:00,EUR_USD__monday__london,EUR_USD,SHORT,0.7422131999999999,HARVESTER,1.17799,0.0004228571428571058,44.341785728895374,2.217089286444769,0.0,1.300675675675384,2025-12-29 15:25:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,109.96762860766053,5.278051544269553
262,2025-12-29 15:20:00+00:00,USD_CAD__monday__new_york,USD_CAD,LONG,0.7332119999999999,HARVESTER,1.36968,0.0006942857142857266,44.341785728895374,2.217089286444769,0.0,1.0658436213991047,2025-12-29 15:25:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,109.08079289308262,6.0419382253641585
263,2025-12-29 15:26:00+00:00,GBP_JPY__monday__london,GBP_JPY,LONG,0.7176896,HARVESTER,210.742,0.09414285714286207,43.63231715723305,2.1816158578616522,0.7966616084978633,0.45675265553843686,2025-12-29 15:30:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,108.20814654993795,6.79360271956125
264,2025-12-29 15:26:00+00:00,AUD_CAD__monday__london,AUD_CAD,LONG,0.7037826,HARVESTER,0.9161,0.0003507142857142994,43.63231715723305,2.1816158578616522,0.3991853360489469,1.0835030549899083,2025-12-29 15:30:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,107.33550020679328,7.54526721375834
265,2025-12-29 15:30:00+00:00,USD_JPY__monday__new_york,USD_JPY,LONG,0.7391314,HARVESTER,156.194,0.0817142857142861,42.93420008271731,2.1467100041358655,1.1381118881120997,0.0,2025-12-29 15:35:00+00:00,0.55,0.5,TARGET,0.05,108.40885520886121,6.620719885895928
