cluster_id,timestamp,direction,future_mfe,future_mae,entry_label,zone_label
EUR_USD_LONG_0007,2024-01-15T13:41:00.000000000Z,LONG,2.900000000001235,0.0,NOISE,NOISE
EUR_USD_LONG_0007,2024-01-15T13:47:00.000000000Z,LONG,2.500000000000835,0.0,NOISE,NOISE
EUR_USD_LONG_0008,2024-01-15T14:06:00.000000000Z,LONG,2.80000000000058,2.1999999999988695,BAD,BAD
EUR_USD_LONG_0008,2024-01-15T14:07:00.000000000Z,LONG,2.6999999999999247,1.7000000000000348,BAD,BAD
EUR_USD_LONG_0008,2024-01-15T14:08:00.000000000Z,LONG,2.8999999999990145,0.9999999999998899,BAD,BAD
EUR_USD_LONG_0008,2024-01-15T14:09:00.000000000Z,LONG,2.9999999999996696,1.9999999999997797,BAD,BAD
EUR_USD_LONG_0008,2024-01-15T14:10:00.000000000Z,LONG,2.6999999999999247,1.1999999999989797,BAD,BAD
EUR_USD_LONG_0008,2024-01-15T14:11:00.000000000Z,LONG,2.80000000000058,1.5999999999993797,BAD,BAD
EUR_USD_LONG_0008,2024-01-15T14:12:00.000000000Z,LONG,2.9999999999996696,1.40000000000029,BAD,BAD
EUR_USD_LONG_0008,2024-01-15T14:13:00.000000000Z,LONG,2.8999999999990145,1.500000000000945,BAD,BAD
EUR_USD_LONG_0008,2024-01-15T14:14:00.000000000Z,LONG,2.6999999999999247,0.700000000000145,BAD,BAD
EUR_USD_LONG_0008,2024-01-15T14:15:00.000000000Z,LONG,2.80000000000058,1.5999999999993797,BAD,BAD
EUR_USD_LONG_0008,2024-01-15T14:16:00.000000000Z,LONG,2.6999999999999247,1.7000000000000348,BAD,BAD
EUR_USD_LONG_0008,2024-01-15T14:18:00.000000000Z,LONG,2.6999999999999247,1.1999999999989797,BAD,BAD
EUR_USD_LONG_0008,2024-01-15T14:19:00.000000000Z,LONG,3.20000000000098,0.1999999999990898,NOISE,NOISE
EUR_USD_LONG_0008,2024-01-15T14:20:00.000000000Z,LONG,3.20000000000098,0.1999999999990898,NOISE,NOISE
EUR_USD_LONG_0008,2024-01-15T14:21:00.000000000Z,LONG,3.4000000000000696,0.0,GOOD,GOOD
EUR_USD_LONG_0008,2024-01-15T14:22:00.000000000Z,LONG,2.6999999999999247,0.0,BAD,BAD
EUR_USD_LONG_0008,2024-01-15T14:23:00.000000000Z,LONG,2.5999999999992696,0.8000000000008001,BAD,BAD
EUR_USD_LONG_0008,2024-01-15T14:24:00.000000000Z,LONG,2.80000000000058,1.80000000000069,BAD,BAD
EUR_USD_LONG_0008,2024-01-15T14:25:00.000000000Z,LONG,2.9999999999996696,0.40000000000040004,BAD,BAD
EUR_USD_LONG_0008,2024-01-15T14:27:00.000000000Z,LONG,2.60000000000149,1.9999999999997797,BAD,BAD
EUR_USD_LONG_0008,2024-01-15T14:28:00.000000000Z,LONG,2.80000000000058,0.9999999999998899,BAD,BAD
EUR_USD_LONG_0008,2024-01-15T14:29:00.000000000Z,LONG,2.5999999999992696,1.2000000000012,BAD,BAD
EUR_USD_LONG_0008,2024-01-15T14:31:00.000000000Z,LONG,2.80000000000058,1.80000000000069,BAD,BAD
EUR_USD_LONG_0008,2024-01-15T14:32:00.000000000Z,LONG,2.5999999999992696,1.2000000000012,BAD,BAD
EUR_USD_LONG_0008,2024-01-15T14:33:00.000000000Z,LONG,2.80000000000058,1.80000000000069,BAD,BAD
EUR_USD_LONG_0008,2024-01-15T14:34:00.000000000Z,LONG,2.500000000000835,1.2999999999996348,BAD,BAD
EUR_USD_LONG_0008,2024-01-15T14:35:00.000000000Z,LONG,2.5999999999992696,0.20000000000131024,BAD,BAD
EUR_USD_LONG_0008,2024-01-15T14:36:00.000000000Z,LONG,2.9999999999996696,1.6000000000016001,BAD,BAD
EUR_USD_LONG_0008,2024-01-15T14:37:00.000000000Z,LONG,2.5999999999992696,0.20000000000131024,BAD,BAD
EUR_USD_LONG_0008,2024-01-15T14:38:00.000000000Z,LONG,2.500000000000835,1.2999999999996348,BAD,BAD
EUR_USD_LONG_0008,2024-01-15T14:42:00.000000000Z,LONG,2.60000000000149,1.9999999999997797,BAD,BAD
EUR_USD_LONG_0008,2024-01-15T14:43:00.000000000Z,LONG,2.80000000000058,1.80000000000069,BAD,BAD
EUR_USD_LONG_0008,2024-01-15T14:44:00.000000000Z,LONG,2.500000000000835,2.100000000000435,BAD,BAD
EUR_USD_LONG_0008,2024-01-15T14:46:00.000000000Z,LONG,2.5999999999992696,0.8000000000008001,BAD,BAD
EUR_USD_LONG_0008,2024-01-15T14:47:00.000000000Z,LONG,3.20000000000098,1.40000000000029,BAD,BAD
EUR_USD_LONG_0008,2024-01-15T14:48:00.000000000Z,LONG,2.9999999999996696,1.6000000000016001,BAD,BAD
EUR_USD_LONG_0008,2024-01-15T14:49:00.000000000Z,LONG,2.6999999999999247,0.700000000000145,BAD,BAD
EUR_USD_LONG_0008,2024-01-15T14:50:00.000000000Z,LONG,2.6999999999999247,0.10000000000065512,NOISE,NOISE
EUR_USD_LONG_0008,2024-01-15T14:51:00.000000000Z,LONG,2.5999999999992696,0.20000000000131024,NOISE,NOISE
EUR_USD_LONG_0008,2024-01-15T14:52:00.000000000Z,LONG,2.80000000000058,0.0,NOISE,NOISE
EUR_USD_LONG_0008,2024-01-15T14:53:00.000000000Z,LONG,2.5999999999992696,0.20000000000131024,NOISE,NOISE
EUR_USD_LONG_0008,2024-01-15T14:54:00.000000000Z,LONG,2.80000000000058,0.0,GOOD,GOOD
EUR_USD_LONG_0008,2024-01-15T14:55:00.000000000Z,LONG,2.5999999999992696,0.0,NOISE,NOISE
EUR_USD_LONG_0008,2024-01-15T14:56:00.000000000Z,LONG,2.900000000001235,0.700000000000145,BAD,BAD
EUR_USD_LONG_0008,2024-01-15T15:01:00.000000000Z,LONG,3.20000000000098,0.40000000000040004,NOISE,NOISE
EUR_USD_LONG_0008,2024-01-15T15:02:00.000000000Z,LONG,2.80000000000058,0.0,GOOD,GOOD
EUR_USD_LONG_0008,2024-01-15T15:03:00.000000000Z,LONG,2.900000000001235,0.0,NOISE,NOISE
EUR_USD_LONG_0008,2024-01-15T15:12:00.000000000Z,LONG,2.6999999999999247,0.0,GOOD,GOOD
EUR_USD_LONG_0008,2024-01-15T15:13:00.000000000Z,LONG,4.999999999999449,0.10000000000065512,BAD,BAD
EUR_USD_LONG_0008,2024-01-15T15:14:00.000000000Z,LONG,4.900000000001015,0.1999999999990898,BAD,BAD
EUR_USD_LONG_0008,2024-01-15T15:15:00.000000000Z,LONG,4.100000000000215,0.9999999999998899,BAD,BAD
EUR_USD_LONG_0008,2024-01-15T15:16:00.000000000Z,LONG,3.5999999999991594,1.500000000000945,BAD,BAD
EUR_USD_LONG_0008,2024-01-15T15:17:00.000000000Z,LONG,4.60000000000127,0.4999999999988347,NOISE,NOISE
EUR_USD_LONG_0008,2024-01-15T15:18:00.000000000Z,LONG,4.8000000000003595,0.2999999999997449,NOISE,NOISE
EUR_USD_LONG_0008,2024-01-15T15:19:00.000000000Z,LONG,4.8000000000003595,0.2999999999997449,NOISE,NOISE
EUR_USD_LONG_0008,2024-01-15T15:20:00.000000000Z,LONG,2.500000000000835,0.0,NOISE,NOISE
EUR_USD_LONG_0008,2024-01-15T15:21:00.000000000Z,LONG,4.999999999999449,0.0,NOISE,NOISE
EUR_USD_LONG_0008,2024-01-15T15:22:00.000000000Z,LONG,2.80000000000058,1.80000000000069,BAD,BAD
EUR_USD_LONG_0008,2024-01-15T15:23:00.000000000Z,LONG,4.60000000000127,0.0,GOOD,GOOD
EUR_USD_LONG_0008,2024-01-15T15:24:00.000000000Z,LONG,2.5999999999992696,0.0,NOISE,NOISE
EUR_USD_LONG_0009,2024-01-15T15:36:00.000000000Z,LONG,2.9999999999996696,1.6000000000016001,BAD,BAD
EUR_USD_LONG_0009,2024-01-15T15:37:00.000000000Z,LONG,2.6999999999999247,0.2999999999997449,NOISE,NOISE
EUR_USD_LONG_0009,2024-01-15T15:38:00.000000000Z,LONG,2.60000000000149,0.0,GOOD,GOOD
EUR_USD_LONG_0009,2024-01-15T15:39:00.000000000Z,LONG,2.7999999999983594,0.0,NOISE,NOISE
EUR_USD_LONG_0009,2024-01-15T15:40:00.000000000Z,LONG,3.6999999999998145,0.0,NOISE,NOISE
EUR_USD_LONG_0009,2024-01-15T15:41:00.000000000Z,LONG,3.60000000000138,0.0,NOISE,NOISE
