timestamp_start,price_start,pair,session,weekday,session_date,dt,target_distance,direction,time_to_target,max_mfe_pips,max_mae_pips,speed,efficiency,extension,risk_ratio,composite_score,zone_label
2024-01-15T08:46:00.000000000Z,1.09596,EUR_USD,london,monday,2024-01-15,2024-01-15T08:46:00+00:00,2.5,SHORT,14,25.8,0.4,0.17857142857142858,0.09541984732824428,23.3,0.16,12.037982551799345,GOOD
2024-01-15T08:47:00.000000000Z,1.096,EUR_USD,london,monday,2024-01-15,2024-01-15T08:47:00+00:00,2.5,SHORT,13,26.2,0.0,0.19230769230769232,0.09541984732824428,23.7,0.0,12.425455079271872,GOOD
2024-01-15T08:48:00.000000000Z,1.09585,EUR_USD,london,monday,2024-01-15,2024-01-15T08:48:00+00:00,2.5,SHORT,13,24.7,1.1,0.19230769230769232,0.09689922480620154,22.2,0.44000000000000006,11.238413834227789,GOOD
2024-01-15T08:49:00.000000000Z,1.09588,EUR_USD,london,monday,2024-01-15,2024-01-15T08:49:00+00:00,2.5,SHORT,12,25.0,0.8,0.20833333333333334,0.09689922480620154,22.5,0.32,11.54046511627907,GOOD
2024-01-15T08:50:00.000000000Z,1.09596,EUR_USD,london,monday,2024-01-15,2024-01-15T08:50:00+00:00,2.5,SHORT,10,25.8,0.0,0.25,0.09689922480620154,23.3,0.0,12.343798449612404,GOOD
2024-01-15T08:51:00.000000000Z,1.09596,EUR_USD,london,monday,2024-01-15,2024-01-15T08:51:00+00:00,2.5,SHORT,9,25.8,0.0,0.2777777777777778,0.09689922480620154,23.3,0.0,12.39935400516796,GOOD
2024-01-15T08:52:00.000000000Z,1.09596,EUR_USD,london,monday,2024-01-15,2024-01-15T08:52:00+00:00,2.5,SHORT,8,25.8,0.0,0.3125,0.09689922480620154,23.3,0.0,12.468798449612404,GOOD
2024-01-15T08:53:00.000000000Z,1.09592,EUR_USD,london,monday,2024-01-15,2024-01-15T08:53:00+00:00,2.5,SHORT,8,25.4,0.3,0.3125,0.09727626459143969,22.9,0.12,12.149552529182879,GOOD
2024-01-15T08:54:00.000000000Z,1.09595,EUR_USD,london,monday,2024-01-15,2024-01-15T08:54:00+00:00,2.5,SHORT,6,25.7,0.0,0.4166666666666667,0.09727626459143969,23.2,0.0,12.627885862516212,GOOD
2024-01-15T08:55:00.000000000Z,1.09582,EUR_USD,london,monday,2024-01-15,2024-01-15T08:55:00+00:00,2.5,SHORT,7,24.4,0.2,0.35714285714285715,0.10162601626016261,21.9,0.08,11.78753774680604,GOOD
2024-01-15T08:56:00.000000000Z,1.0958,EUR_USD,london,monday,2024-01-15,2024-01-15T08:56:00+00:00,2.5,SHORT,6,24.2,0.4,0.4166666666666667,0.10162601626016261,21.7,0.16,11.726585365853659,GOOD
2024-01-15T08:57:00.000000000Z,1.0958,EUR_USD,london,monday,2024-01-15,2024-01-15T08:57:00+00:00,2.5,SHORT,5,24.2,0.4,0.5,0.10162601626016261,21.7,0.16,11.893252032520325,GOOD
2024-01-15T08:58:00.000000000Z,1.09584,EUR_USD,london,monday,2024-01-15,2024-01-15T08:58:00+00:00,2.5,SHORT,4,24.6,0.0,0.625,0.1016260162601626,22.1,0.0,12.503252032520326,GOOD
2024-01-15T08:59:00.000000000Z,1.09582,EUR_USD,london,monday,2024-01-15,2024-01-15T08:59:00+00:00,2.5,SHORT,3,24.4,0.0,0.8333333333333334,0.10245901639344263,21.9,0.0,12.82158469945355,GOOD
2024-01-15T09:00:00.000000000Z,1.0957,EUR_USD,london,monday,2024-01-15,2024-01-15T09:00:00+00:00,2.5,SHORT,2,23.2,0.0,1.25,0.10775862068965518,20.7,0.0,13.065517241379311,GOOD
2024-01-15T09:01:00.000000000Z,1.09559,EUR_USD,london,monday,2024-01-15,2024-01-15T09:01:00+00:00,2.5,SHORT,15,22.1,0.0,0.16666666666666666,0.11312217194570134,19.6,0.0,10.359577677224737,GOOD
2024-01-15T09:02:00.000000000Z,1.09538,EUR_USD,london,monday,2024-01-15,2024-01-15T09:02:00+00:00,2.5,SHORT,33,20.0,2.1,0.07575757575757576,0.11312217194570134,17.5,0.8400000000000001,8.287759495406554,GOOD
2024-01-15T09:03:00.000000000Z,1.09541,EUR_USD,london,monday,2024-01-15,2024-01-15T09:03:00+00:00,2.5,SHORT,32,20.3,1.8,0.078125,0.11312217194570134,17.8,0.72,8.562494343891402,GOOD
2024-01-15T09:04:00.000000000Z,1.09546,EUR_USD,london,monday,2024-01-15,2024-01-15T09:04:00+00:00,2.5,SHORT,31,20.8,1.3,0.08064516129032258,0.11312217194570134,18.3,0.52,9.017534666472049,GOOD
2024-01-15T09:05:00.000000000Z,1.09546,EUR_USD,london,monday,2024-01-15,2024-01-15T09:05:00+00:00,2.5,SHORT,30,20.8,1.3,0.08333333333333333,0.11312217194570134,18.3,0.52,9.02291101055807,GOOD
2024-01-15T09:06:00.000000000Z,1.09556,EUR_USD,london,monday,2024-01-15,2024-01-15T09:06:00+00:00,2.5,SHORT,11,21.8,0.2,0.22727272727272727,0.11363636363636363,19.3,0.08,10.251818181818182,GOOD
2024-01-15T09:07:00.000000000Z,1.09551,EUR_USD,london,monday,2024-01-15,2024-01-15T09:07:00+00:00,2.5,SHORT,11,21.3,0.7,0.22727272727272727,0.11363636363636363,18.8,0.27999999999999997,9.801818181818183,GOOD
2024-01-15T09:08:00.000000000Z,1.09544,EUR_USD,london,monday,2024-01-15,2024-01-15T09:08:00+00:00,2.5,SHORT,27,20.6,1.5,0.09259259259259259,0.11312217194570134,18.1,0.6,8.861429529076588,GOOD
2024-01-15T09:09:00.000000000Z,1.0955,EUR_USD,london,monday,2024-01-15,2024-01-15T09:09:00+00:00,2.5,SHORT,9,21.2,0.8,0.2777777777777778,0.11363636363636363,18.7,0.32,9.812828282828281,GOOD
2024-01-15T09:10:00.000000000Z,1.09552,EUR_USD,london,monday,2024-01-15,2024-01-15T09:10:00+00:00,2.5,SHORT,8,21.4,0.6,0.3125,0.11363636363636363,18.9,0.24,10.062272727272726,GOOD
2024-01-15T09:11:00.000000000Z,1.09555,EUR_USD,london,monday,2024-01-15,2024-01-15T09:11:00+00:00,2.5,SHORT,6,21.7,0.3,0.4166666666666667,0.11363636363636363,19.2,0.12,10.540606060606061,GOOD
2024-01-15T09:12:00.000000000Z,1.09558,EUR_USD,london,monday,2024-01-15,2024-01-15T09:12:00+00:00,2.5,SHORT,5,22.0,0.0,0.5,0.11363636363636363,19.5,0.0,10.977272727272727,GOOD
2024-01-15T09:13:00.000000000Z,1.09541,EUR_USD,london,monday,2024-01-15,2024-01-15T09:13:00+00:00,2.5,SHORT,22,20.3,1.8,0.11363636363636363,0.11312217194570134,17.8,0.72,8.63351707116413,GOOD
2024-01-15T09:14:00.000000000Z,1.09551,EUR_USD,london,monday,2024-01-15,2024-01-15T09:14:00+00:00,2.5,SHORT,4,21.3,0.0,0.625,0.11737089201877934,18.8,0.0,10.884741784037558,GOOD
2024-01-15T09:15:00.000000000Z,1.09544,EUR_USD,london,monday,2024-01-15,2024-01-15T09:15:00+00:00,2.5,SHORT,20,20.6,1.5,0.125,0.11312217194570134,18.1,0.6,8.926244343891403,GOOD
2024-01-15T09:16:00.000000000Z,1.09534,EUR_USD,london,monday,2024-01-15,2024-01-15T09:16:00+00:00,2.5,LONG,14,2.5,1.0,0.17857142857142858,0.7142857142857143,0.0,0.4,1.3857142857142857,BAD
2024-01-15T09:16:00.000000000Z,1.09534,EUR_USD,london,monday,2024-01-15,2024-01-15T09:16:00+00:00,2.5,SHORT,19,19.6,2.5,0.13157894736842105,0.11312217194570134,17.1,1.0,8.039402238628245,GOOD
2024-01-15T09:17:00.000000000Z,1.09529,EUR_USD,london,monday,2024-01-15,2024-01-15T09:17:00+00:00,2.5,LONG,13,3.0,0.5,0.19230769230769232,0.7142857142857143,0.5,0.2,1.863186813186813,BAD
2024-01-15T09:17:00.000000000Z,1.09529,EUR_USD,london,monday,2024-01-15,2024-01-15T09:17:00+00:00,2.5,SHORT,18,19.1,3.0,0.1388888888888889,0.11312217194570134,16.6,1.2,7.604022121669181,GOOD
2024-01-15T09:18:00.000000000Z,1.09524,EUR_USD,london,monday,2024-01-15,2024-01-15T09:18:00+00:00,2.5,LONG,12,3.5,0.0,0.20833333333333334,0.7142857142857143,1.0,0.0,2.3452380952380953,BAD
2024-01-15T09:18:00.000000000Z,1.09524,EUR_USD,london,monday,2024-01-15,2024-01-15T09:18:00+00:00,2.5,SHORT,17,18.6,3.5,0.14705882352941177,0.11312217194570134,16.1,1.4,7.1703619909502265,GOOD
2024-01-15T09:19:00.000000000Z,1.09534,EUR_USD,london,monday,2024-01-15,2024-01-15T09:19:00+00:00,2.5,LONG,11,2.5,0.3,0.22727272727272727,0.8928571428571429,0.0,0.12,2.12025974025974,BAD
2024-01-15T09:19:00.000000000Z,1.09534,EUR_USD,london,monday,2024-01-15,2024-01-15T09:19:00+00:00,2.5,SHORT,16,19.6,2.5,0.15625,0.11312217194570134,17.1,1.0,8.088744343891403,GOOD
2024-01-15T09:20:00.000000000Z,1.09531,EUR_USD,london,monday,2024-01-15,2024-01-15T09:20:00+00:00,2.5,LONG,10,2.8,0.0,0.25,0.8928571428571429,0.2999999999999998,0.0,2.4357142857142855,BAD
2024-01-15T09:20:00.000000000Z,1.09531,EUR_USD,london,monday,2024-01-15,2024-01-15T09:20:00+00:00,2.5,SHORT,15,19.3,2.8,0.16666666666666666,0.11312217194570134,16.8,1.1199999999999999,7.839577677224736,GOOD
2024-01-15T09:21:00.000000000Z,1.09548,EUR_USD,london,monday,2024-01-15,2024-01-15T09:21:00+00:00,2.5,SHORT,13,21.0,1.1,0.19230769230769232,0.11312217194570134,18.5,0.44000000000000006,9.420859728506787,GOOD
2024-01-15T09:22:00.000000000Z,1.09547,EUR_USD,london,monday,2024-01-15,2024-01-15T09:22:00+00:00,2.5,SHORT,13,20.9,1.2,0.19230769230769232,0.11312217194570137,18.4,0.48,9.330859728506786,GOOD
2024-01-15T09:23:00.000000000Z,1.09542,EUR_USD,london,monday,2024-01-15,2024-01-15T09:23:00+00:00,2.5,SHORT,12,20.4,1.7,0.20833333333333334,0.11312217194570137,17.9,0.6799999999999999,8.91291101055807,GOOD
2024-01-15T09:24:00.000000000Z,1.0954,EUR_USD,london,monday,2024-01-15,2024-01-15T09:24:00+00:00,2.5,SHORT,11,20.2,1.9,0.22727272727272727,0.11312217194570137,17.7,0.76,8.770789798436857,GOOD
2024-01-15T09:25:00.000000000Z,1.09532,EUR_USD,london,monday,2024-01-15,2024-01-15T09:25:00+00:00,2.5,LONG,5,2.7,0.0,0.5,0.9259259259259258,0.20000000000000018,0.0,2.9518518518518517,NOISE
2024-01-15T09:25:00.000000000Z,1.09532,EUR_USD,london,monday,2024-01-15,2024-01-15T09:25:00+00:00,2.5,SHORT,10,19.4,2.7,0.25,0.11312217194570137,16.9,1.08,8.096244343891401,GOOD
2024-01-15T09:26:00.000000000Z,1.09544,EUR_USD,london,monday,2024-01-15,2024-01-15T09:26:00+00:00,2.5,SHORT,9,20.6,1.5,0.2777777777777778,0.11312217194570134,18.1,0.6,9.23179989944696,GOOD
2024-01-15T09:27:00.000000000Z,1.09544,EUR_USD,london,monday,2024-01-15,2024-01-15T09:27:00+00:00,2.5,SHORT,8,20.6,1.5,0.3125,0.11312217194570134,18.1,0.6,9.301244343891403,GOOD
2024-01-15T09:28:00.000000000Z,1.0954,EUR_USD,london,monday,2024-01-15,2024-01-15T09:28:00+00:00,2.5,SHORT,7,20.2,1.9,0.35714285714285715,0.11312217194570137,17.7,0.76,9.030530058177117,GOOD
2024-01-15T09:29:00.000000000Z,1.09539,EUR_USD,london,monday,2024-01-15,2024-01-15T09:29:00+00:00,2.5,SHORT,6,20.1,2.0,0.4166666666666667,0.11312217194570134,17.6,0.8,9.059577677224736,GOOD
2024-01-15T09:30:00.000000000Z,1.09559,EUR_USD,london,monday,2024-01-15,2024-01-15T09:30:00+00:00,2.5,SHORT,4,22.1,0.0,0.625,0.11312217194570134,19.6,0.0,11.276244343891403,GOOD
2024-01-15T09:31:00.000000000Z,1.09544,EUR_USD,london,monday,2024-01-15,2024-01-15T09:31:00+00:00,2.5,SHORT,4,20.6,0.0,0.625,0.12135922330097086,18.1,0.0,10.542718446601942,GOOD
2024-01-15T09:32:00.000000000Z,1.0954,EUR_USD,london,monday,2024-01-15,2024-01-15T09:32:00+00:00,2.5,SHORT,3,20.2,0.0,0.8333333333333334,0.12376237623762376,17.7,0.0,10.764191419141914,GOOD
2024-01-15T09:33:00.000000000Z,1.0954,EUR_USD,london,monday,2024-01-15,2024-01-15T09:33:00+00:00,2.5,SHORT,2,20.2,0.0,1.25,0.12376237623762376,17.7,0.0,11.597524752475248,GOOD
2024-01-15T09:34:00.000000000Z,1.09522,EUR_USD,london,monday,2024-01-15,2024-01-15T09:34:00+00:00,2.5,SHORT,1,18.4,0.0,2.5,0.13586956521739132,15.899999999999999,0.0,13.22173913043478,GOOD
