instrument,ts,bid,ask,mid
EUR_USD,1769776525.0,1.19391,1.19407,1.19399
EUR_USD,1769776530.0,1.19396,1.19413,1.19405
EUR_USD,1769776535.0,1.19395,1.19411,1.19403
EUR_USD,1769776540.0,1.19390,1.19406,1.19398
EUR_USD,1769776545.0,1.19397,1.19412,1.19405
EUR_USD,1769776550.0,1.19397,1.19412,1.19405
EUR_USD,1769776555.0,1.19396,1.19412,1.19404
EUR_USD,1769776560.0,1.19396,1.19412,1.19404
EUR_USD,1769776565.0,1.19396,1.19411,1.19403
EUR_USD,1769776570.0,1.19402,1.19417,1.19409
EUR_USD,1769776575.0,1.19402,1.19417,1.19409
EUR_USD,1769776580.0,1.19407,1.19422,1.19415
EUR_USD,1769776585.0,1.19417,1.19431,1.19424
EUR_USD,1769776590.0,1.19412,1.19428,1.19420
EUR_USD,1769776595.0,1.19410,1.19426,1.19418
EUR_USD,1769776600.0,1.19407,1.19424,1.19415
EUR_USD,1769776605.0,1.19401,1.19418,1.19409
EUR_USD,1769776610.0,1.19405,1.19422,1.19414
EUR_USD,1769776615.0,1.19410,1.19427,1.19419
EUR_USD,1769776620.0,1.19402,1.19420,1.19411
EUR_USD,1769776625.0,1.19397,1.19414,1.19406
EUR_USD,1769776630.0,1.19397,1.19413,1.19405
EUR_USD,1769776635.0,1.19388,1.19403,1.19395
EUR_USD,1769776640.0,1.19383,1.19398,1.19390
EUR_USD,1769776645.0,1.19383,1.19399,1.19391
EUR_USD,1769776650.0,1.19380,1.19396,1.19388
EUR_USD,1769776655.0,1.19372,1.19388,1.19380
EUR_USD,1769776660.0,1.19372,1.19387,1.19379
EUR_USD,1769776665.0,1.19375,1.19391,1.19383
EUR_USD,1769776670.0,1.19375,1.19392,1.19383
EUR_USD,1769776675.0,1.19381,1.19398,1.19389
EUR_USD,1769776680.0,1.19384,1.19400,1.19392
EUR_USD,1769776685.0,1.19374,1.19392,1.19383
EUR_USD,1769776690.0,1.19375,1.19392,1.19383
EUR_USD,1769776695.0,1.19374,1.19391,1.19382
EUR_USD,1769776700.0,1.19379,1.19396,1.19387
EUR_USD,1769776705.0,1.19379,1.19395,1.19387
EUR_USD,1769776710.0,1.19378,1.19394,1.19386
EUR_USD,1769776715.0,1.19374,1.19389,1.19381
EUR_USD,1769776720.0,1.19375,1.19391,1.19383
EUR_USD,1769776725.0,1.19375,1.19390,1.19382
EUR_USD,1769776730.0,1.19373,1.19389,1.19381
EUR_USD,1769776735.0,1.19370,1.19387,1.19379
EUR_USD,1769776740.0,1.19366,1.19383,1.19374
EUR_USD,1769776745.0,1.19363,1.19379,1.19371
EUR_USD,1769776750.0,1.19364,1.19380,1.19372
EUR_USD,1769776755.0,1.19356,1.19372,1.19364
EUR_USD,1769776760.0,1.19344,1.19362,1.19353
EUR_USD,1769776765.0,1.19349,1.19365,1.19357
EUR_USD,1769776770.0,1.19349,1.19367,1.19358
EUR_USD,1769776775.0,1.19349,1.19365,1.19357
EUR_USD,1769776780.0,1.19350,1.19367,1.19359
EUR_USD,1769776785.0,1.19346,1.19363,1.19354
EUR_USD,1769776790.0,1.19345,1.19361,1.19353
EUR_USD,1769776795.0,1.19343,1.19359,1.19351
EUR_USD,1769776800.0,1.19344,1.19360,1.19352
EUR_USD,1769776805.0,1.19348,1.19365,1.19356
EUR_USD,1769776810.0,1.19344,1.19361,1.19353
EUR_USD,1769776815.0,1.19340,1.19357,1.19348
EUR_USD,1769776820.0,1.19334,1.19351,1.19342
EUR_USD,1769776825.0,1.19334,1.19351,1.19342
EUR_USD,1769776830.0,1.19329,1.19346,1.19338
EUR_USD,1769776835.0,1.19324,1.19340,1.19332
