instrument,ts,bid,ask,mid
EUR_USD,1769701280.0,1.19227,1.19245,1.19236
EUR_USD,1769701285.0,1.19228,1.19243,1.19236
EUR_USD,1769701290.0,1.19227,1.19245,1.19236
EUR_USD,1769701295.0,1.19218,1.19235,1.19226
EUR_USD,1769701300.0,1.19236,1.19255,1.19246
EUR_USD,1769701305.0,1.19232,1.19251,1.19242
EUR_USD,1769701310.0,1.19250,1.19268,1.19259
EUR_USD,1769701315.0,1.19244,1.19262,1.19253
EUR_USD,1769701320.0,1.19227,1.19246,1.19237
EUR_USD,1769701325.0,1.19243,1.19263,1.19253
EUR_USD,1769701330.0,1.19232,1.19249,1.19240
EUR_USD,1769701335.0,1.19233,1.19250,1.19242
EUR_USD,1769701340.0,1.19216,1.19236,1.19226
EUR_USD,1769701345.0,1.19213,1.19231,1.19222
EUR_USD,1769701350.0,1.19215,1.19233,1.19224
EUR_USD,1769701355.0,1.19207,1.19225,1.19216
EUR_USD,1769701360.0,1.19209,1.19227,1.19218
EUR_USD,1769701365.0,1.19216,1.19232,1.19224
EUR_USD,1769701370.0,1.19218,1.19235,1.19226
EUR_USD,1769701375.0,1.19202,1.19218,1.19210
EUR_USD,1769701380.0,1.19207,1.19224,1.19216
EUR_USD,1769701385.0,1.19211,1.19229,1.19220
EUR_USD,1769701390.0,1.19216,1.19232,1.19224
EUR_USD,1769701395.0,1.19224,1.19242,1.19233
EUR_USD,1769701400.0,1.19245,1.19266,1.19256
EUR_USD,1769701405.0,1.19236,1.19256,1.19246
EUR_USD,1769701410.0,1.19236,1.19255,1.19246
EUR_USD,1769701415.0,1.19233,1.19250,1.19242
EUR_USD,1769701420.0,1.19202,1.19220,1.19211
EUR_USD,1769701425.0,1.19200,1.19217,1.19209
EUR_USD,1769701430.0,1.19211,1.19229,1.19220
EUR_USD,1769701435.0,1.19201,1.19220,1.19210
EUR_USD,1769701440.0,1.19216,1.19233,1.19224
EUR_USD,1769701445.0,1.19193,1.19210,1.19202
EUR_USD,1769701450.0,1.19198,1.19215,1.19206
EUR_USD,1769701455.0,1.19193,1.19211,1.19202
EUR_USD,1769701460.0,1.19185,1.19202,1.19193
EUR_USD,1769701465.0,1.19167,1.19185,1.19176
EUR_USD,1769701470.0,1.19179,1.19197,1.19188
EUR_USD,1769701475.0,1.19152,1.19170,1.19161
EUR_USD,1769701480.0,1.19143,1.19161,1.19152
EUR_USD,1769701485.0,1.19129,1.19147,1.19138
EUR_USD,1769701490.0,1.19130,1.19147,1.19138
EUR_USD,1769701495.0,1.19127,1.19142,1.19135
EUR_USD,1769701500.0,1.19124,1.19141,1.19132
EUR_USD,1769701505.0,1.19146,1.19163,1.19155
EUR_USD,1769701510.0,1.19155,1.19173,1.19164
EUR_USD,1769701515.0,1.19165,1.19183,1.19174
EUR_USD,1769701520.0,1.19170,1.19186,1.19178
EUR_USD,1769701525.0,1.19177,1.19195,1.19186
EUR_USD,1769701530.0,1.19181,1.19199,1.19190
EUR_USD,1769701535.0,1.19181,1.19198,1.19190
EUR_USD,1769701540.0,1.19176,1.19191,1.19183
EUR_USD,1769701545.0,1.19198,1.19215,1.19206
EUR_USD,1769701550.0,1.19213,1.19230,1.19222
EUR_USD,1769701555.0,1.19251,1.19269,1.19260
EUR_USD,1769701560.0,1.19237,1.19253,1.19245
EUR_USD,1769701565.0,1.19232,1.19250,1.19241
EUR_USD,1769701570.0,1.19230,1.19249,1.19239
EUR_USD,1769701575.0,1.19230,1.19249,1.19239
EUR_USD,1769701580.0,1.19219,1.19237,1.19228
EUR_USD,1769701585.0,1.19209,1.19226,1.19218
EUR_USD,1769701590.0,1.19215,1.19232,1.19224
EUR_USD,1769701595.0,1.19231,1.19249,1.19240
EUR_USD,1769701600.0,1.19235,1.19252,1.19244
EUR_USD,1769701605.0,1.19233,1.19251,1.19242
EUR_USD,1769701610.0,1.19224,1.19240,1.19232
EUR_USD,1769701615.0,1.19224,1.19241,1.19232
EUR_USD,1769701620.0,1.19236,1.19252,1.19244
EUR_USD,1769701625.0,1.19222,1.19240,1.19231
EUR_USD,1769701630.0,1.19224,1.19241,1.19232
EUR_USD,1769701635.0,1.19194,1.19211,1.19203
EUR_USD,1769701640.0,1.19185,1.19201,1.19193
EUR_USD,1769701645.0,1.19189,1.19207,1.19198
EUR_USD,1769701650.0,1.19172,1.19189,1.19181
EUR_USD,1769701655.0,1.19191,1.19207,1.19199
EUR_USD,1769701660.0,1.19216,1.19232,1.19224
EUR_USD,1769701665.0,1.19217,1.19234,1.19225
EUR_USD,1769701670.0,1.19232,1.19247,1.19239
EUR_USD,1769701675.0,1.19231,1.19247,1.19239
EUR_USD,1769701680.0,1.19202,1.19220,1.19211
EUR_USD,1769701685.0,1.19196,1.19214,1.19205
EUR_USD,1769701690.0,1.19195,1.19211,1.19203
EUR_USD,1769701695.0,1.19213,1.19229,1.19221
EUR_USD,1769701700.0,1.19212,1.19228,1.19220
EUR_USD,1769701705.0,1.19205,1.19223,1.19214
EUR_USD,1769701710.0,1.19211,1.19228,1.19219
EUR_USD,1769701715.0,1.19212,1.19228,1.19220
EUR_USD,1769701720.0,1.19207,1.19222,1.19215
EUR_USD,1769701725.0,1.19206,1.19223,1.19215
EUR_USD,1769701730.0,1.19197,1.19213,1.19205
EUR_USD,1769701735.0,1.19191,1.19207,1.19199
EUR_USD,1769701740.0,1.19203,1.19217,1.19210
EUR_USD,1769701745.0,1.19219,1.19233,1.19226
EUR_USD,1769701750.0,1.19224,1.19238,1.19231
EUR_USD,1769701755.0,1.19227,1.19241,1.19234
EUR_USD,1769701760.0,1.19229,1.19244,1.19237
EUR_USD,1769701765.0,1.19217,1.19232,1.19224
EUR_USD,1769701770.0,1.19224,1.19239,1.19232
EUR_USD,1769701775.0,1.19228,1.19243,1.19236
EUR_USD,1769701780.0,1.19231,1.19247,1.19239
EUR_USD,1769701785.0,1.19229,1.19245,1.19237
EUR_USD,1769701790.0,1.19236,1.19252,1.19244
EUR_USD,1769701795.0,1.19231,1.19247,1.19239
EUR_USD,1769701800.0,1.19236,1.19250,1.19243
EUR_USD,1769701805.0,1.19240,1.19254,1.19247
EUR_USD,1769701810.0,1.19238,1.19254,1.19246
EUR_USD,1769701815.0,1.19229,1.19245,1.19237
EUR_USD,1769701820.0,1.19259,1.19273,1.19266
EUR_USD,1769701825.0,1.19250,1.19266,1.19258
EUR_USD,1769701830.0,1.19247,1.19261,1.19254
EUR_USD,1769701835.0,1.19241,1.19256,1.19249
EUR_USD,1769701840.0,1.19218,1.19235,1.19226
EUR_USD,1769701845.0,1.19212,1.19227,1.19219
EUR_USD,1769701850.0,1.19211,1.19227,1.19219
EUR_USD,1769701855.0,1.19213,1.19230,1.19222
EUR_USD,1769701860.0,1.19205,1.19220,1.19212
EUR_USD,1769701865.0,1.19206,1.19221,1.19213
EUR_USD,1769701870.0,1.19198,1.19215,1.19206
EUR_USD,1769701875.0,1.19216,1.19231,1.19224
EUR_USD,1769701880.0,1.19239,1.19254,1.19246
EUR_USD,1769701885.0,1.19224,1.19241,1.19232
EUR_USD,1769701890.0,1.19224,1.19240,1.19232
EUR_USD,1769701895.0,1.19218,1.19233,1.19225
EUR_USD,1769701900.0,1.19211,1.19228,1.19219
EUR_USD,1769701905.0,1.19204,1.19220,1.19212
EUR_USD,1769701910.0,1.19204,1.19220,1.19212
EUR_USD,1769701915.0,1.19213,1.19228,1.19220
EUR_USD,1769701920.0,1.19218,1.19232,1.19225
EUR_USD,1769701925.0,1.19214,1.19228,1.19221
EUR_USD,1769701930.0,1.19224,1.19238,1.19231
EUR_USD,1769701935.0,1.19244,1.19258,1.19251
EUR_USD,1769701940.0,1.19237,1.19253,1.19245
EUR_USD,1769701945.0,1.19237,1.19253,1.19245
EUR_USD,1769701950.0,1.19242,1.19257,1.19250
EUR_USD,1769701955.0,1.19243,1.19257,1.19250
EUR_USD,1769701960.0,1.19228,1.19242,1.19235
EUR_USD,1769701965.0,1.19222,1.19237,1.19230
EUR_USD,1769701970.0,1.19218,1.19233,1.19225
EUR_USD,1769701975.0,1.19233,1.19248,1.19240
EUR_USD,1769701980.0,1.19243,1.19257,1.19250
EUR_USD,1769701985.0,1.19231,1.19247,1.19239
EUR_USD,1769701990.0,1.19238,1.19255,1.19246
EUR_USD,1769701995.0,1.19252,1.19267,1.19259
EUR_USD,1769702000.0,1.19238,1.19252,1.19245
EUR_USD,1769702005.0,1.19244,1.19258,1.19251
EUR_USD,1769702010.0,1.19249,1.19263,1.19256
EUR_USD,1769702015.0,1.19261,1.19278,1.19270
EUR_USD,1769702020.0,1.19277,1.19291,1.19284
EUR_USD,1769702025.0,1.19270,1.19286,1.19278
EUR_USD,1769702030.0,1.19270,1.19286,1.19278
EUR_USD,1769702035.0,1.19270,1.19286,1.19278
EUR_USD,1769702040.0,1.19267,1.19284,1.19276
EUR_USD,1769702045.0,1.19261,1.19280,1.19271
EUR_USD,1769702050.0,1.19272,1.19288,1.19280
EUR_USD,1769702055.0,1.19265,1.19283,1.19274
EUR_USD,1769702060.0,1.19275,1.19291,1.19283
EUR_USD,1769702065.0,1.19261,1.19278,1.19270
EUR_USD,1769702070.0,1.19283,1.19297,1.19290
EUR_USD,1769702075.0,1.19280,1.19295,1.19287
EUR_USD,1769702080.0,1.19291,1.19306,1.19298
EUR_USD,1769702085.0,1.19292,1.19307,1.19300
EUR_USD,1769702090.0,1.19292,1.19306,1.19299
EUR_USD,1769702095.0,1.19275,1.19290,1.19283
EUR_USD,1769702100.0,1.19259,1.19273,1.19266
EUR_USD,1769702105.0,1.19247,1.19261,1.19254
EUR_USD,1769702110.0,1.19251,1.19266,1.19259
EUR_USD,1769702115.0,1.19257,1.19274,1.19265
EUR_USD,1769702120.0,1.19272,1.19289,1.19280
EUR_USD,1769702125.0,1.19261,1.19278,1.19270
EUR_USD,1769702130.0,1.19267,1.19283,1.19275
EUR_USD,1769702135.0,1.19276,1.19293,1.19285
EUR_USD,1769702140.0,1.19281,1.19297,1.19289
EUR_USD,1769702145.0,1.19269,1.19288,1.19278
EUR_USD,1769702150.0,1.19274,1.19292,1.19283
EUR_USD,1769702155.0,1.19272,1.19289,1.19280
EUR_USD,1769702160.0,1.19275,1.19294,1.19284
EUR_USD,1769702165.0,1.19274,1.19292,1.19283
EUR_USD,1769702170.0,1.19280,1.19298,1.19289
EUR_USD,1769702175.0,1.19276,1.19294,1.19285
EUR_USD,1769702180.0,1.19285,1.19301,1.19293
EUR_USD,1769702185.0,1.19282,1.19298,1.19290
EUR_USD,1769702190.0,1.19286,1.19302,1.19294
EUR_USD,1769702195.0,1.19285,1.19302,1.19293
EUR_USD,1769702200.0,1.19286,1.19302,1.19294
EUR_USD,1769702205.0,1.19282,1.19298,1.19290
EUR_USD,1769702210.0,1.19284,1.19299,1.19291
EUR_USD,1769702215.0,1.19273,1.19290,1.19281
EUR_USD,1769702220.0,1.19264,1.19280,1.19272
EUR_USD,1769702225.0,1.19246,1.19262,1.19254
EUR_USD,1769702230.0,1.19235,1.19251,1.19243
EUR_USD,1769702235.0,1.19248,1.19265,1.19257
EUR_USD,1769702240.0,1.19246,1.19264,1.19255
EUR_USD,1769702245.0,1.19250,1.19267,1.19258
EUR_USD,1769702250.0,1.19264,1.19281,1.19272
EUR_USD,1769702255.0,1.19265,1.19283,1.19274
EUR_USD,1769702260.0,1.19275,1.19290,1.19283
EUR_USD,1769702265.0,1.19265,1.19282,1.19273
EUR_USD,1769702270.0,1.19261,1.19277,1.19269
EUR_USD,1769702275.0,1.19264,1.19279,1.19271
EUR_USD,1769702280.0,1.19266,1.19282,1.19274
EUR_USD,1769702285.0,1.19267,1.19283,1.19275
EUR_USD,1769702290.0,1.19272,1.19287,1.19280
EUR_USD,1769702295.0,1.19272,1.19288,1.19280
EUR_USD,1769702300.0,1.19270,1.19287,1.19279
EUR_USD,1769702305.0,1.19268,1.19284,1.19276
EUR_USD,1769702310.0,1.19267,1.19283,1.19275
EUR_USD,1769702315.0,1.19271,1.19287,1.19279
EUR_USD,1769702320.0,1.19275,1.19290,1.19283
EUR_USD,1769702325.0,1.19281,1.19297,1.19289
EUR_USD,1769702330.0,1.19282,1.19299,1.19291
EUR_USD,1769702335.0,1.19283,1.19299,1.19291
EUR_USD,1769702340.0,1.19283,1.19300,1.19292
EUR_USD,1769702345.0,1.19275,1.19291,1.19283
EUR_USD,1769702350.0,1.19282,1.19298,1.19290
EUR_USD,1769702355.0,1.19285,1.19301,1.19293
EUR_USD,1769702360.0,1.19291,1.19306,1.19298
EUR_USD,1769702365.0,1.19288,1.19305,1.19297
EUR_USD,1769702370.0,1.19288,1.19302,1.19295
EUR_USD,1769702375.0,1.19285,1.19300,1.19293
EUR_USD,1769702380.0,1.19287,1.19302,1.19294
EUR_USD,1769702385.0,1.19287,1.19301,1.19294
EUR_USD,1769702390.0,1.19286,1.19300,1.19293
EUR_USD,1769702395.0,1.19287,1.19303,1.19295
EUR_USD,1769702400.0,1.19285,1.19300,1.19293
EUR_USD,1769702405.0,1.19288,1.19304,1.19296
EUR_USD,1769702410.0,1.19288,1.19303,1.19295
EUR_USD,1769702415.0,1.19289,1.19305,1.19297
EUR_USD,1769702420.0,1.19300,1.19316,1.19308
EUR_USD,1769702425.0,1.19300,1.19316,1.19308
EUR_USD,1769702430.0,1.19296,1.19312,1.19304
EUR_USD,1769702435.0,1.19296,1.19312,1.19304
EUR_USD,1769702440.0,1.19294,1.19310,1.19302
EUR_USD,1769702445.0,1.19297,1.19313,1.19305
EUR_USD,1769702450.0,1.19300,1.19316,1.19308
EUR_USD,1769702455.0,1.19303,1.19320,1.19312
EUR_USD,1769702460.0,1.19304,1.19319,1.19312
EUR_USD,1769702465.0,1.19296,1.19312,1.19304
EUR_USD,1769702470.0,1.19288,1.19303,1.19295
EUR_USD,1769702475.0,1.19282,1.19297,1.19290
EUR_USD,1769702480.0,1.19275,1.19291,1.19283
EUR_USD,1769702485.0,1.19283,1.19299,1.19291
EUR_USD,1769702490.0,1.19291,1.19307,1.19299
EUR_USD,1769702495.0,1.19296,1.19313,1.19305
EUR_USD,1769702500.0,1.19297,1.19313,1.19305
EUR_USD,1769702505.0,1.19301,1.19316,1.19308
EUR_USD,1769702510.0,1.19302,1.19317,1.19310
EUR_USD,1769702515.0,1.19302,1.19317,1.19310
EUR_USD,1769702520.0,1.19310,1.19325,1.19318
EUR_USD,1769702525.0,1.19313,1.19328,1.19320
EUR_USD,1769702530.0,1.19307,1.19323,1.19315
EUR_USD,1769702535.0,1.19303,1.19317,1.19310
EUR_USD,1769702540.0,1.19282,1.19298,1.19290
EUR_USD,1769702545.0,1.19277,1.19292,1.19285
EUR_USD,1769702550.0,1.19280,1.19297,1.19288
EUR_USD,1769702555.0,1.19276,1.19292,1.19284
EUR_USD,1769702560.0,1.19280,1.19296,1.19288
EUR_USD,1769702565.0,1.19277,1.19293,1.19285
EUR_USD,1769702570.0,1.19286,1.19302,1.19294
EUR_USD,1769702575.0,1.19296,1.19312,1.19304
EUR_USD,1769702580.0,1.19300,1.19316,1.19308
EUR_USD,1769702585.0,1.19292,1.19309,1.19300
EUR_USD,1769702590.0,1.19302,1.19317,1.19310
EUR_USD,1769702595.0,1.19303,1.19319,1.19311
EUR_USD,1769702600.0,1.19307,1.19324,1.19315
EUR_USD,1769702605.0,1.19306,1.19321,1.19314
EUR_USD,1769702610.0,1.19307,1.19323,1.19315
EUR_USD,1769702615.0,1.19301,1.19320,1.19311
EUR_USD,1769702620.0,1.19327,1.19345,1.19336
EUR_USD,1769702625.0,1.19315,1.19331,1.19323
EUR_USD,1769702630.0,1.19325,1.19343,1.19334
EUR_USD,1769702635.0,1.19333,1.19350,1.19341
EUR_USD,1769702640.0,1.19343,1.19359,1.19351
EUR_USD,1769702645.0,1.19346,1.19362,1.19354
EUR_USD,1769702650.0,1.19341,1.19357,1.19349
EUR_USD,1769702655.0,1.19343,1.19358,1.19351
EUR_USD,1769702660.0,1.19337,1.19352,1.19345
EUR_USD,1769702665.0,1.19336,1.19352,1.19344
EUR_USD,1769702670.0,1.19338,1.19353,1.19346
EUR_USD,1769702675.0,1.19352,1.19368,1.19360
EUR_USD,1769702680.0,1.19345,1.19363,1.19354
EUR_USD,1769702685.0,1.19350,1.19366,1.19358
EUR_USD,1769702690.0,1.19342,1.19359,1.19351
EUR_USD,1769702695.0,1.19341,1.19357,1.19349
EUR_USD,1769702700.0,1.19360,1.19376,1.19368
EUR_USD,1769702705.0,1.19372,1.19390,1.19381
EUR_USD,1769702710.0,1.19377,1.19395,1.19386
EUR_USD,1769702715.0,1.19370,1.19387,1.19379
EUR_USD,1769702720.0,1.19388,1.19405,1.19396
EUR_USD,1769702725.0,1.19390,1.19406,1.19398
EUR_USD,1769702730.0,1.19385,1.19401,1.19393
EUR_USD,1769702735.0,1.19397,1.19416,1.19407
EUR_USD,1769702740.0,1.19396,1.19414,1.19405
EUR_USD,1769702745.0,1.19390,1.19406,1.19398
EUR_USD,1769702750.0,1.19396,1.19414,1.19405
EUR_USD,1769702755.0,1.19406,1.19423,1.19414
EUR_USD,1769702760.0,1.19403,1.19419,1.19411
EUR_USD,1769702765.0,1.19398,1.19415,1.19407
EUR_USD,1769702770.0,1.19395,1.19412,1.19403
EUR_USD,1769702775.0,1.19392,1.19408,1.19400
