instrument,ts,bid,ask,mid
EUR_USD,1769534065.0,1.19723,1.19739,1.19731
EUR_USD,1769534070.0,1.19729,1.19744,1.19737
EUR_USD,1769534075.0,1.19715,1.19732,1.19724
EUR_USD,1769534080.0,1.19706,1.19722,1.19714
EUR_USD,1769534085.0,1.19705,1.19722,1.19713
EUR_USD,1769534090.0,1.19706,1.19722,1.19714
EUR_USD,1769534095.0,1.19709,1.19726,1.19718
EUR_USD,1769534100.0,1.19710,1.19725,1.19718
EUR_USD,1769534105.0,1.19710,1.19726,1.19718
EUR_USD,1769534110.0,1.19720,1.19737,1.19728
EUR_USD,1769534115.0,1.19710,1.19726,1.19718
EUR_USD,1769534120.0,1.19710,1.19725,1.19718
EUR_USD,1769534125.0,1.19713,1.19729,1.19721
EUR_USD,1769534130.0,1.19707,1.19723,1.19715
EUR_USD,1769534135.0,1.19708,1.19724,1.19716
EUR_USD,1769534140.0,1.19699,1.19715,1.19707
EUR_USD,1769534145.0,1.19689,1.19705,1.19697
EUR_USD,1769534150.0,1.19690,1.19704,1.19697
EUR_USD,1769534155.0,1.19681,1.19696,1.19688
EUR_USD,1769534160.0,1.19677,1.19693,1.19685
EUR_USD,1769534165.0,1.19670,1.19689,1.19680
EUR_USD,1769534170.0,1.19667,1.19683,1.19675
EUR_USD,1769534175.0,1.19666,1.19682,1.19674
EUR_USD,1769534180.0,1.19668,1.19685,1.19677
EUR_USD,1769534185.0,1.19668,1.19684,1.19676
EUR_USD,1769534190.0,1.19657,1.19672,1.19664
EUR_USD,1769534195.0,1.19660,1.19677,1.19668
EUR_USD,1769534200.0,1.19655,1.19672,1.19664
EUR_USD,1769534205.0,1.19645,1.19662,1.19653
EUR_USD,1769534210.0,1.19645,1.19662,1.19653
EUR_USD,1769534215.0,1.19643,1.19660,1.19652
EUR_USD,1769534220.0,1.19643,1.19660,1.19652
EUR_USD,1769534225.0,1.19643,1.19658,1.19651
EUR_USD,1769534230.0,1.19626,1.19643,1.19634
EUR_USD,1769534235.0,1.19637,1.19653,1.19645
EUR_USD,1769534240.0,1.19633,1.19648,1.19640
EUR_USD,1769534245.0,1.19633,1.19649,1.19641
EUR_USD,1769534250.0,1.19639,1.19655,1.19647
EUR_USD,1769534255.0,1.19639,1.19655,1.19647
EUR_USD,1769534260.0,1.19638,1.19655,1.19646
EUR_USD,1769534265.0,1.19640,1.19656,1.19648
EUR_USD,1769534270.0,1.19625,1.19641,1.19633
EUR_USD,1769534275.0,1.19625,1.19640,1.19632
EUR_USD,1769534280.0,1.19643,1.19659,1.19651
EUR_USD,1769534285.0,1.19633,1.19650,1.19642
EUR_USD,1769534290.0,1.19628,1.19645,1.19637
EUR_USD,1769534295.0,1.19634,1.19650,1.19642
EUR_USD,1769534300.0,1.19633,1.19648,1.19640
EUR_USD,1769534305.0,1.19629,1.19644,1.19637
EUR_USD,1769534310.0,1.19628,1.19644,1.19636
EUR_USD,1769534315.0,1.19629,1.19645,1.19637
EUR_USD,1769534320.0,1.19630,1.19644,1.19637
EUR_USD,1769534325.0,1.19630,1.19644,1.19637
EUR_USD,1769534330.0,1.19628,1.19642,1.19635
EUR_USD,1769534335.0,1.19629,1.19645,1.19637
EUR_USD,1769534340.0,1.19634,1.19649,1.19642
EUR_USD,1769534345.0,1.19636,1.19651,1.19644
EUR_USD,1769534350.0,1.19631,1.19647,1.19639
EUR_USD,1769534355.0,1.19629,1.19645,1.19637
EUR_USD,1769534360.0,1.19635,1.19649,1.19642
EUR_USD,1769534365.0,1.19636,1.19650,1.19643
EUR_USD,1769534370.0,1.19649,1.19664,1.19657
EUR_USD,1769534375.0,1.19648,1.19662,1.19655
EUR_USD,1769534380.0,1.19645,1.19659,1.19652
EUR_USD,1769534385.0,1.19646,1.19660,1.19653
EUR_USD,1769534390.0,1.19647,1.19662,1.19654
EUR_USD,1769534395.0,1.19650,1.19664,1.19657
EUR_USD,1769534400.0,1.19655,1.19670,1.19663
EUR_USD,1769534405.0,1.19652,1.19667,1.19659
EUR_USD,1769534410.0,1.19652,1.19668,1.19660
EUR_USD,1769534415.0,1.19654,1.19670,1.19662
EUR_USD,1769534420.0,1.19652,1.19668,1.19660
EUR_USD,1769534425.0,1.19652,1.19668,1.19660
EUR_USD,1769534430.0,1.19645,1.19662,1.19653
EUR_USD,1769534435.0,1.19649,1.19665,1.19657
EUR_USD,1769534440.0,1.19650,1.19665,1.19657
EUR_USD,1769534445.0,1.19649,1.19664,1.19657
EUR_USD,1769534450.0,1.19644,1.19659,1.19651
EUR_USD,1769534455.0,1.19645,1.19661,1.19653
EUR_USD,1769534460.0,1.19651,1.19668,1.19659
EUR_USD,1769534465.0,1.19651,1.19666,1.19659
EUR_USD,1769534470.0,1.19645,1.19662,1.19653
EUR_USD,1769534475.0,1.19650,1.19665,1.19657
EUR_USD,1769534480.0,1.19650,1.19666,1.19658
EUR_USD,1769534485.0,1.19647,1.19662,1.19654
EUR_USD,1769534490.0,1.19647,1.19662,1.19654
EUR_USD,1769534495.0,1.19646,1.19661,1.19653
EUR_USD,1769534500.0,1.19639,1.19655,1.19647
EUR_USD,1769534505.0,1.19640,1.19656,1.19648
EUR_USD,1769534510.0,1.19640,1.19655,1.19647
EUR_USD,1769534515.0,1.19641,1.19658,1.19650
EUR_USD,1769534520.0,1.19646,1.19662,1.19654
EUR_USD,1769534525.0,1.19649,1.19664,1.19657
EUR_USD,1769534530.0,1.19648,1.19662,1.19655
EUR_USD,1769534535.0,1.19637,1.19653,1.19645
EUR_USD,1769534540.0,1.19637,1.19652,1.19644
EUR_USD,1769534545.0,1.19645,1.19660,1.19653
EUR_USD,1769534550.0,1.19649,1.19665,1.19657
EUR_USD,1769534555.0,1.19648,1.19665,1.19657
EUR_USD,1769534560.0,1.19648,1.19666,1.19657
EUR_USD,1769534565.0,1.19650,1.19666,1.19658
EUR_USD,1769534570.0,1.19645,1.19662,1.19653
EUR_USD,1769534575.0,1.19638,1.19655,1.19646
EUR_USD,1769534580.0,1.19638,1.19654,1.19646
EUR_USD,1769534585.0,1.19633,1.19650,1.19642
EUR_USD,1769534590.0,1.19633,1.19651,1.19642
EUR_USD,1769534595.0,1.19633,1.19650,1.19642
EUR_USD,1769534600.0,1.19633,1.19649,1.19641
EUR_USD,1769534605.0,1.19633,1.19649,1.19641
EUR_USD,1769534610.0,1.19623,1.19640,1.19631
EUR_USD,1769534615.0,1.19623,1.19640,1.19631
EUR_USD,1769534620.0,1.19628,1.19642,1.19635
EUR_USD,1769534625.0,1.19626,1.19642,1.19634
EUR_USD,1769534630.0,1.19619,1.19634,1.19626
EUR_USD,1769534635.0,1.19620,1.19636,1.19628
EUR_USD,1769534640.0,1.19619,1.19635,1.19627
EUR_USD,1769534645.0,1.19618,1.19635,1.19626
EUR_USD,1769534650.0,1.19619,1.19634,1.19626
EUR_USD,1769534655.0,1.19621,1.19637,1.19629
EUR_USD,1769534660.0,1.19619,1.19635,1.19627
EUR_USD,1769534665.0,1.19615,1.19632,1.19624
EUR_USD,1769534670.0,1.19619,1.19634,1.19626
EUR_USD,1769534675.0,1.19620,1.19636,1.19628
EUR_USD,1769534680.0,1.19619,1.19635,1.19627
EUR_USD,1769534685.0,1.19619,1.19635,1.19627
EUR_USD,1769534690.0,1.19619,1.19635,1.19627
EUR_USD,1769534695.0,1.19619,1.19635,1.19627
EUR_USD,1769534700.0,1.19619,1.19634,1.19626
EUR_USD,1769534705.0,1.19613,1.19628,1.19620
EUR_USD,1769534710.0,1.19615,1.19629,1.19622
EUR_USD,1769534715.0,1.19612,1.19627,1.19619
EUR_USD,1769534720.0,1.19614,1.19629,1.19622
EUR_USD,1769534725.0,1.19609,1.19625,1.19617
EUR_USD,1769534730.0,1.19605,1.19621,1.19613
EUR_USD,1769534735.0,1.19608,1.19626,1.19617
EUR_USD,1769534740.0,1.19611,1.19627,1.19619
EUR_USD,1769534745.0,1.19619,1.19635,1.19627
EUR_USD,1769534750.0,1.19619,1.19633,1.19626
EUR_USD,1769534755.0,1.19615,1.19631,1.19623
EUR_USD,1769534760.0,1.19628,1.19645,1.19637
EUR_USD,1769534765.0,1.19625,1.19641,1.19633
EUR_USD,1769534770.0,1.19625,1.19642,1.19633
EUR_USD,1769534775.0,1.19626,1.19641,1.19633
EUR_USD,1769534780.0,1.19624,1.19640,1.19632
EUR_USD,1769534785.0,1.19623,1.19638,1.19630
EUR_USD,1769534790.0,1.19620,1.19637,1.19629
EUR_USD,1769534795.0,1.19621,1.19637,1.19629
EUR_USD,1769534800.0,1.19615,1.19632,1.19624
EUR_USD,1769534805.0,1.19619,1.19636,1.19627
EUR_USD,1769534810.0,1.19629,1.19645,1.19637
EUR_USD,1769534815.0,1.19627,1.19643,1.19635
EUR_USD,1769534820.0,1.19630,1.19646,1.19638
EUR_USD,1769534825.0,1.19630,1.19645,1.19637
EUR_USD,1769534830.0,1.19626,1.19642,1.19634
EUR_USD,1769534835.0,1.19626,1.19642,1.19634
EUR_USD,1769534840.0,1.19625,1.19641,1.19633
EUR_USD,1769534845.0,1.19624,1.19640,1.19632
EUR_USD,1769534850.0,1.19610,1.19626,1.19618
EUR_USD,1769534855.0,1.19609,1.19624,1.19617
EUR_USD,1769534860.0,1.19608,1.19624,1.19616
EUR_USD,1769534865.0,1.19604,1.19621,1.19612
EUR_USD,1769534870.0,1.19601,1.19615,1.19608
EUR_USD,1769534875.0,1.19601,1.19615,1.19608
EUR_USD,1769534880.0,1.19598,1.19615,1.19606
EUR_USD,1769534885.0,1.19611,1.19627,1.19619
EUR_USD,1769534890.0,1.19606,1.19623,1.19615
EUR_USD,1769534895.0,1.19610,1.19626,1.19618
EUR_USD,1769534900.0,1.19614,1.19630,1.19622
EUR_USD,1769534905.0,1.19610,1.19626,1.19618
EUR_USD,1769534910.0,1.19609,1.19625,1.19617
EUR_USD,1769534915.0,1.19606,1.19622,1.19614
EUR_USD,1769534920.0,1.19608,1.19623,1.19616
EUR_USD,1769534925.0,1.19614,1.19630,1.19622
EUR_USD,1769534930.0,1.19609,1.19626,1.19618
EUR_USD,1769534935.0,1.19608,1.19625,1.19617
EUR_USD,1769534940.0,1.19610,1.19627,1.19618
EUR_USD,1769534945.0,1.19611,1.19628,1.19619
EUR_USD,1769534950.0,1.19608,1.19622,1.19615
EUR_USD,1769534955.0,1.19609,1.19626,1.19618
EUR_USD,1769534960.0,1.19609,1.19625,1.19617
EUR_USD,1769534965.0,1.19603,1.19620,1.19611
EUR_USD,1769534970.0,1.19600,1.19616,1.19608
EUR_USD,1769534975.0,1.19598,1.19615,1.19606
EUR_USD,1769534980.0,1.19582,1.19598,1.19590
EUR_USD,1769534985.0,1.19581,1.19597,1.19589
EUR_USD,1769534990.0,1.19581,1.19596,1.19589
EUR_USD,1769534995.0,1.19588,1.19602,1.19595
EUR_USD,1769535000.0,1.19587,1.19602,1.19595
EUR_USD,1769535005.0,1.19588,1.19605,1.19597
EUR_USD,1769535010.0,1.19588,1.19605,1.19597
EUR_USD,1769535015.0,1.19586,1.19603,1.19595
EUR_USD,1769535020.0,1.19585,1.19601,1.19593
EUR_USD,1769535025.0,1.19588,1.19605,1.19597
EUR_USD,1769535030.0,1.19588,1.19605,1.19597
EUR_USD,1769535035.0,1.19590,1.19606,1.19598
EUR_USD,1769535040.0,1.19602,1.19618,1.19610
EUR_USD,1769535045.0,1.19608,1.19625,1.19617
EUR_USD,1769535050.0,1.19608,1.19625,1.19617
EUR_USD,1769535055.0,1.19608,1.19625,1.19617
EUR_USD,1769535060.0,1.19609,1.19625,1.19617
EUR_USD,1769535065.0,1.19605,1.19623,1.19614
EUR_USD,1769535070.0,1.19603,1.19619,1.19611
EUR_USD,1769535075.0,1.19604,1.19621,1.19612
EUR_USD,1769535080.0,1.19604,1.19620,1.19612
EUR_USD,1769535085.0,1.19605,1.19621,1.19613
EUR_USD,1769535090.0,1.19604,1.19620,1.19612
EUR_USD,1769535095.0,1.19601,1.19616,1.19609
EUR_USD,1769535100.0,1.19604,1.19620,1.19612
EUR_USD,1769535105.0,1.19602,1.19618,1.19610
EUR_USD,1769535110.0,1.19601,1.19618,1.19610
EUR_USD,1769535115.0,1.19603,1.19618,1.19610
EUR_USD,1769535120.0,1.19604,1.19621,1.19612
EUR_USD,1769535125.0,1.19600,1.19617,1.19609
EUR_USD,1769535130.0,1.19595,1.19611,1.19603
EUR_USD,1769535135.0,1.19599,1.19615,1.19607
EUR_USD,1769535140.0,1.19599,1.19615,1.19607
EUR_USD,1769535145.0,1.19601,1.19617,1.19609
EUR_USD,1769535150.0,1.19605,1.19620,1.19612
EUR_USD,1769535155.0,1.19602,1.19617,1.19610
EUR_USD,1769535160.0,1.19605,1.19620,1.19612
EUR_USD,1769535165.0,1.19606,1.19623,1.19615
EUR_USD,1769535170.0,1.19609,1.19625,1.19617
EUR_USD,1769535175.0,1.19609,1.19625,1.19617
EUR_USD,1769535180.0,1.19599,1.19615,1.19607
EUR_USD,1769535185.0,1.19599,1.19615,1.19607
EUR_USD,1769535190.0,1.19601,1.19616,1.19609
EUR_USD,1769535195.0,1.19601,1.19616,1.19609
EUR_USD,1769535200.0,1.19620,1.19637,1.19629
EUR_USD,1769535205.0,1.19616,1.19631,1.19623
EUR_USD,1769535210.0,1.19614,1.19630,1.19622
EUR_USD,1769535215.0,1.19614,1.19631,1.19623
EUR_USD,1769535220.0,1.19615,1.19630,1.19623
EUR_USD,1769535225.0,1.19615,1.19632,1.19624
EUR_USD,1769535230.0,1.19617,1.19632,1.19625
EUR_USD,1769535235.0,1.19610,1.19627,1.19618
EUR_USD,1769535240.0,1.19616,1.19630,1.19623
EUR_USD,1769535245.0,1.19616,1.19631,1.19623
EUR_USD,1769535250.0,1.19614,1.19630,1.19622
EUR_USD,1769535255.0,1.19614,1.19630,1.19622
EUR_USD,1769535260.0,1.19615,1.19631,1.19623
EUR_USD,1769535265.0,1.19618,1.19634,1.19626
EUR_USD,1769535270.0,1.19609,1.19626,1.19618
EUR_USD,1769535275.0,1.19613,1.19628,1.19620
EUR_USD,1769535280.0,1.19614,1.19629,1.19622
EUR_USD,1769535285.0,1.19610,1.19626,1.19618
EUR_USD,1769535290.0,1.19619,1.19634,1.19626
EUR_USD,1769535295.0,1.19610,1.19625,1.19617
EUR_USD,1769535300.0,1.19611,1.19625,1.19618
EUR_USD,1769535305.0,1.19612,1.19627,1.19619
EUR_USD,1769535310.0,1.19610,1.19625,1.19617
EUR_USD,1769535315.0,1.19614,1.19630,1.19622
EUR_USD,1769535320.0,1.19614,1.19631,1.19623
EUR_USD,1769535325.0,1.19613,1.19630,1.19622
EUR_USD,1769535330.0,1.19613,1.19630,1.19622
EUR_USD,1769535335.0,1.19615,1.19630,1.19623
EUR_USD,1769535340.0,1.19619,1.19634,1.19626
EUR_USD,1769535345.0,1.19619,1.19634,1.19626
EUR_USD,1769535350.0,1.19620,1.19636,1.19628
EUR_USD,1769535355.0,1.19620,1.19635,1.19627
EUR_USD,1769535360.0,1.19620,1.19636,1.19628
EUR_USD,1769535365.0,1.19621,1.19636,1.19629
EUR_USD,1769535370.0,1.19621,1.19636,1.19629
EUR_USD,1769535375.0,1.19621,1.19637,1.19629
EUR_USD,1769535380.0,1.19621,1.19637,1.19629
EUR_USD,1769535385.0,1.19622,1.19639,1.19631
EUR_USD,1769535390.0,1.19621,1.19638,1.19630
EUR_USD,1769535395.0,1.19632,1.19646,1.19639
EUR_USD,1769535400.0,1.19626,1.19641,1.19633
EUR_USD,1769535405.0,1.19626,1.19641,1.19633
EUR_USD,1769535410.0,1.19625,1.19640,1.19632
EUR_USD,1769535415.0,1.19621,1.19637,1.19629
EUR_USD,1769535420.0,1.19612,1.19627,1.19619
EUR_USD,1769535425.0,1.19616,1.19631,1.19623
EUR_USD,1769535430.0,1.19616,1.19631,1.19623
EUR_USD,1769535435.0,1.19614,1.19630,1.19622
EUR_USD,1769535440.0,1.19620,1.19636,1.19628
EUR_USD,1769535445.0,1.19621,1.19637,1.19629
EUR_USD,1769535450.0,1.19616,1.19631,1.19623
EUR_USD,1769535455.0,1.19616,1.19632,1.19624
EUR_USD,1769535460.0,1.19622,1.19638,1.19630
EUR_USD,1769535465.0,1.19621,1.19637,1.19629
EUR_USD,1769535470.0,1.19621,1.19637,1.19629
EUR_USD,1769535475.0,1.19622,1.19638,1.19630
EUR_USD,1769535480.0,1.19631,1.19647,1.19639
EUR_USD,1769535485.0,1.19631,1.19648,1.19639
EUR_USD,1769535490.0,1.19631,1.19646,1.19639
EUR_USD,1769535495.0,1.19630,1.19644,1.19637
EUR_USD,1769535500.0,1.19630,1.19645,1.19637
EUR_USD,1769535505.0,1.19630,1.19645,1.19637
EUR_USD,1769535510.0,1.19627,1.19642,1.19634
EUR_USD,1769535515.0,1.19626,1.19641,1.19633
EUR_USD,1769535520.0,1.19624,1.19639,1.19632
EUR_USD,1769535525.0,1.19621,1.19637,1.19629
EUR_USD,1769535530.0,1.19624,1.19639,1.19632
EUR_USD,1769535535.0,1.19624,1.19638,1.19631
EUR_USD,1769535540.0,1.19623,1.19638,1.19630
EUR_USD,1769535545.0,1.19623,1.19638,1.19630
EUR_USD,1769535550.0,1.19621,1.19637,1.19629
EUR_USD,1769535555.0,1.19622,1.19637,1.19630
EUR_USD,1769535560.0,1.19622,1.19637,1.19630
EUR_USD,1769535565.0,1.19628,1.19644,1.19636
EUR_USD,1769535570.0,1.19629,1.19644,1.19637
EUR_USD,1769535575.0,1.19629,1.19645,1.19637
EUR_USD,1769535580.0,1.19625,1.19641,1.19633
EUR_USD,1769535585.0,1.19626,1.19641,1.19633
EUR_USD,1769535590.0,1.19629,1.19645,1.19637
EUR_USD,1769535595.0,1.19636,1.19650,1.19643
EUR_USD,1769535600.0,1.19640,1.19654,1.19647
EUR_USD,1769535605.0,1.19640,1.19655,1.19647
EUR_USD,1769535610.0,1.19640,1.19655,1.19647
EUR_USD,1769535615.0,1.19641,1.19655,1.19648
EUR_USD,1769535620.0,1.19640,1.19654,1.19647
EUR_USD,1769535625.0,1.19641,1.19657,1.19649
EUR_USD,1769535630.0,1.19640,1.19656,1.19648
EUR_USD,1769535635.0,1.19640,1.19655,1.19647
EUR_USD,1769535640.0,1.19641,1.19656,1.19649
EUR_USD,1769535645.0,1.19641,1.19656,1.19649
EUR_USD,1769535650.0,1.19641,1.19657,1.19649
EUR_USD,1769535655.0,1.19639,1.19655,1.19647
EUR_USD,1769535660.0,1.19640,1.19655,1.19647
EUR_USD,1769535665.0,1.19647,1.19662,1.19654
EUR_USD,1769535670.0,1.19651,1.19666,1.19659
EUR_USD,1769535675.0,1.19653,1.19670,1.19661
EUR_USD,1769535680.0,1.19655,1.19671,1.19663
EUR_USD,1769535685.0,1.19654,1.19668,1.19661
EUR_USD,1769535690.0,1.19661,1.19677,1.19669
EUR_USD,1769535695.0,1.19671,1.19686,1.19678
EUR_USD,1769535700.0,1.19676,1.19692,1.19684
EUR_USD,1769535705.0,1.19681,1.19696,1.19688
EUR_USD,1769535710.0,1.19685,1.19701,1.19693
EUR_USD,1769535715.0,1.19687,1.19702,1.19694
EUR_USD,1769535720.0,1.19701,1.19717,1.19709
EUR_USD,1769535725.0,1.19701,1.19716,1.19708
EUR_USD,1769535730.0,1.19716,1.19731,1.19724
EUR_USD,1769535735.0,1.19708,1.19725,1.19717
EUR_USD,1769535740.0,1.19701,1.19716,1.19708
EUR_USD,1769535745.0,1.19706,1.19723,1.19714
EUR_USD,1769535750.0,1.19712,1.19728,1.19720
EUR_USD,1769535755.0,1.19726,1.19745,1.19735
EUR_USD,1769535760.0,1.19724,1.19741,1.19733
EUR_USD,1769535765.0,1.19718,1.19735,1.19726
EUR_USD,1769535770.0,1.19723,1.19739,1.19731
EUR_USD,1769535775.0,1.19729,1.19743,1.19736
EUR_USD,1769535780.0,1.19737,1.19751,1.19744
EUR_USD,1769535785.0,1.19727,1.19744,1.19735
EUR_USD,1769535790.0,1.19723,1.19738,1.19731
EUR_USD,1769535795.0,1.19731,1.19746,1.19739
EUR_USD,1769535800.0,1.19731,1.19745,1.19738
EUR_USD,1769535805.0,1.19733,1.19747,1.19740
EUR_USD,1769535810.0,1.19730,1.19746,1.19738
EUR_USD,1769535815.0,1.19731,1.19747,1.19739
EUR_USD,1769535820.0,1.19724,1.19741,1.19733
EUR_USD,1769535825.0,1.19722,1.19738,1.19730
EUR_USD,1769535830.0,1.19746,1.19761,1.19754
EUR_USD,1769535835.0,1.19760,1.19777,1.19768
EUR_USD,1769535840.0,1.19756,1.19773,1.19765
EUR_USD,1769535845.0,1.19770,1.19785,1.19778
EUR_USD,1769535850.0,1.19772,1.19789,1.19780
EUR_USD,1769535855.0,1.19760,1.19777,1.19768
EUR_USD,1769535860.0,1.19771,1.19786,1.19779
EUR_USD,1769535865.0,1.19768,1.19783,1.19775
EUR_USD,1769535870.0,1.19761,1.19776,1.19768
EUR_USD,1769535875.0,1.19782,1.19800,1.19791
EUR_USD,1769535880.0,1.19791,1.19808,1.19800
EUR_USD,1769535885.0,1.19795,1.19812,1.19803
EUR_USD,1769535890.0,1.19799,1.19814,1.19807
EUR_USD,1769535895.0,1.19802,1.19818,1.19810
EUR_USD,1769535900.0,1.19788,1.19804,1.19796
EUR_USD,1769535905.0,1.19800,1.19816,1.19808
EUR_USD,1769535910.0,1.19777,1.19793,1.19785
EUR_USD,1769535915.0,1.19767,1.19783,1.19775
EUR_USD,1769535920.0,1.19769,1.19784,1.19776
EUR_USD,1769535925.0,1.19773,1.19787,1.19780
EUR_USD,1769535930.0,1.19776,1.19791,1.19783
EUR_USD,1769535935.0,1.19781,1.19796,1.19788
EUR_USD,1769535940.0,1.19787,1.19803,1.19795
EUR_USD,1769535945.0,1.19780,1.19797,1.19788
EUR_USD,1769535950.0,1.19776,1.19792,1.19784
EUR_USD,1769535955.0,1.19762,1.19778,1.19770
EUR_USD,1769535960.0,1.19761,1.19776,1.19768
EUR_USD,1769535965.0,1.19762,1.19777,1.19769
EUR_USD,1769535970.0,1.19765,1.19781,1.19773
EUR_USD,1769535975.0,1.19771,1.19788,1.19780
EUR_USD,1769535980.0,1.19773,1.19788,1.19781
EUR_USD,1769535985.0,1.19772,1.19789,1.19780
EUR_USD,1769535990.0,1.19769,1.19785,1.19777
EUR_USD,1769535995.0,1.19775,1.19791,1.19783
EUR_USD,1769536000.0,1.19778,1.19794,1.19786
EUR_USD,1769536005.0,1.19776,1.19792,1.19784
EUR_USD,1769536010.0,1.19778,1.19793,1.19786
EUR_USD,1769536015.0,1.19777,1.19794,1.19786
EUR_USD,1769536020.0,1.19775,1.19791,1.19783
EUR_USD,1769536025.0,1.19761,1.19777,1.19769
EUR_USD,1769536030.0,1.19761,1.19777,1.19769
EUR_USD,1769536035.0,1.19773,1.19790,1.19781
EUR_USD,1769536040.0,1.19771,1.19787,1.19779
EUR_USD,1769536045.0,1.19772,1.19787,1.19779
EUR_USD,1769536050.0,1.19765,1.19782,1.19774
EUR_USD,1769536055.0,1.19760,1.19778,1.19769
EUR_USD,1769536060.0,1.19761,1.19778,1.19769
EUR_USD,1769536065.0,1.19777,1.19795,1.19786
EUR_USD,1769536070.0,1.19768,1.19787,1.19778
EUR_USD,1769536075.0,1.19768,1.19786,1.19777
EUR_USD,1769536080.0,1.19766,1.19783,1.19774
EUR_USD,1769536085.0,1.19773,1.19791,1.19782
EUR_USD,1769536090.0,1.19773,1.19791,1.19782
EUR_USD,1769536095.0,1.19780,1.19797,1.19788
EUR_USD,1769536100.0,1.19806,1.19824,1.19815
EUR_USD,1769536105.0,1.19803,1.19820,1.19812
EUR_USD,1769536110.0,1.19800,1.19817,1.19808
EUR_USD,1769536115.0,1.19801,1.19819,1.19810
EUR_USD,1769536120.0,1.19801,1.19818,1.19809
EUR_USD,1769536125.0,1.19813,1.19830,1.19821
EUR_USD,1769536130.0,1.19812,1.19829,1.19821
EUR_USD,1769536135.0,1.19813,1.19829,1.19821
EUR_USD,1769536140.0,1.19785,1.19802,1.19794
EUR_USD,1769536145.0,1.19795,1.19811,1.19803
EUR_USD,1769536150.0,1.19802,1.19818,1.19810
EUR_USD,1769536155.0,1.19805,1.19822,1.19814
EUR_USD,1769536160.0,1.19811,1.19827,1.19819
EUR_USD,1769536165.0,1.19817,1.19833,1.19825
EUR_USD,1769536170.0,1.19816,1.19832,1.19824
EUR_USD,1769536175.0,1.19808,1.19825,1.19816
EUR_USD,1769536180.0,1.19805,1.19823,1.19814
EUR_USD,1769536185.0,1.19802,1.19820,1.19811
EUR_USD,1769536190.0,1.19801,1.19818,1.19809
EUR_USD,1769536195.0,1.19803,1.19820,1.19812
EUR_USD,1769536200.0,1.19778,1.19795,1.19787
EUR_USD,1769536205.0,1.19783,1.19800,1.19792
EUR_USD,1769536210.0,1.19784,1.19801,1.19793
EUR_USD,1769536215.0,1.19783,1.19800,1.19792
EUR_USD,1769536220.0,1.19783,1.19799,1.19791
EUR_USD,1769536225.0,1.19783,1.19798,1.19790
EUR_USD,1769536230.0,1.19784,1.19799,1.19792
EUR_USD,1769536235.0,1.19778,1.19794,1.19786
EUR_USD,1769536240.0,1.19777,1.19794,1.19786
EUR_USD,1769536245.0,1.19773,1.19790,1.19781
EUR_USD,1769536250.0,1.19768,1.19785,1.19776
EUR_USD,1769536255.0,1.19763,1.19779,1.19771
EUR_USD,1769536260.0,1.19774,1.19791,1.19782
EUR_USD,1769536265.0,1.19777,1.19792,1.19785
EUR_USD,1769536270.0,1.19785,1.19801,1.19793
EUR_USD,1769536275.0,1.19781,1.19796,1.19788
EUR_USD,1769536280.0,1.19786,1.19802,1.19794
EUR_USD,1769536285.0,1.19787,1.19803,1.19795
EUR_USD,1769536290.0,1.19795,1.19811,1.19803
EUR_USD,1769536295.0,1.19795,1.19811,1.19803
EUR_USD,1769536300.0,1.19795,1.19813,1.19804
EUR_USD,1769536305.0,1.19796,1.19812,1.19804
EUR_USD,1769536310.0,1.19802,1.19820,1.19811
EUR_USD,1769536315.0,1.19801,1.19817,1.19809
EUR_USD,1769536320.0,1.19801,1.19817,1.19809
EUR_USD,1769536325.0,1.19795,1.19811,1.19803
EUR_USD,1769536330.0,1.19798,1.19815,1.19807
EUR_USD,1769536335.0,1.19800,1.19816,1.19808
EUR_USD,1769536340.0,1.19802,1.19818,1.19810
EUR_USD,1769536345.0,1.19802,1.19819,1.19810
EUR_USD,1769536350.0,1.19795,1.19810,1.19802
EUR_USD,1769536355.0,1.19794,1.19809,1.19802
EUR_USD,1769536360.0,1.19791,1.19807,1.19799
EUR_USD,1769536365.0,1.19791,1.19807,1.19799
EUR_USD,1769536370.0,1.19790,1.19808,1.19799
EUR_USD,1769536375.0,1.19792,1.19809,1.19801
EUR_USD,1769536380.0,1.19790,1.19806,1.19798
EUR_USD,1769536385.0,1.19789,1.19805,1.19797
EUR_USD,1769536390.0,1.19782,1.19799,1.19790
EUR_USD,1769536395.0,1.19778,1.19796,1.19787
EUR_USD,1769536400.0,1.19779,1.19797,1.19788
EUR_USD,1769536405.0,1.19780,1.19796,1.19788
EUR_USD,1769536410.0,1.19776,1.19792,1.19784
EUR_USD,1769536415.0,1.19781,1.19798,1.19789
EUR_USD,1769536420.0,1.19782,1.19798,1.19790
EUR_USD,1769536425.0,1.19781,1.19798,1.19789
EUR_USD,1769536430.0,1.19782,1.19799,1.19790
EUR_USD,1769536435.0,1.19782,1.19798,1.19790
EUR_USD,1769536440.0,1.19778,1.19794,1.19786
EUR_USD,1769536445.0,1.19779,1.19795,1.19787
EUR_USD,1769536450.0,1.19780,1.19795,1.19788
EUR_USD,1769536455.0,1.19780,1.19796,1.19788
EUR_USD,1769536460.0,1.19793,1.19810,1.19801
EUR_USD,1769536465.0,1.19785,1.19803,1.19794
EUR_USD,1769536470.0,1.19789,1.19807,1.19798
