valid,tau,mfe,mae,speed,early_impulse,efficiency,risk_ratio,extension,drawdown_ratio,direction,timestamp_start,opportunity_id,composite_score,rank
True,8,4.60000000000127,0.4999999999988347,0.3125,0.39130434782612894,0.5000000000001207,9.019607843160353,1.840000000000508,0.19999999999953388,LONG,2024-01-15T15:17:00.000000000Z,2024-01-15T15:17:00.000000000Z_LONG,0.2525318474189488,242
True,6,2.60000000000149,0.0,0.4166666666666667,0.2307692307697563,0.5199999999998934,260.000000000149,1.040000000000596,0.0,SHORT,2024-01-15T10:03:00.000000000Z,2024-01-15T10:03:00.000000000Z_SHORT,0.2521261911994669,243
True,13,3.0999999999981043,0.0,0.19230769230769232,0.677419354838548,0.49206349206343614,309.9999999998104,1.2399999999992417,0.0,SHORT,2024-01-15T16:00:00.000000000Z,2024-01-15T16:00:00.000000000Z_SHORT,0.251678328041369,244
True,6,2.5999999999992696,0.2999999999997449,0.4166666666666667,0.8076923076927018,0.5,8.387096774198094,1.0399999999997078,0.11999999999989797,SHORT,2024-01-15T09:11:00.000000000Z,2024-01-15T09:11:00.000000000Z_SHORT,0.2516378191064287,245
True,6,3.8000000000004697,0.5999999999994898,0.4166666666666667,0.6315789473683903,0.4999999999998539,6.229508196727291,1.5200000000001879,0.23999999999979593,SHORT,2024-01-15T12:58:00.000000000Z,2024-01-15T12:58:00.000000000Z_SHORT,0.2492491551387747,246
True,7,2.8999999999990145,0.8000000000008001,0.35714285714285715,0.620689655172097,0.6444444444441374,3.5802469135754937,1.1599999999996058,0.32000000000032003,LONG,2024-01-15T12:05:00.000000000Z,2024-01-15T12:05:00.000000000Z_LONG,0.2491888259513821,247
True,12,3.0999999999981043,0.0,0.20833333333333334,0.580645161290184,0.49206349206343614,309.9999999998104,1.2399999999992417,0.0,SHORT,2024-01-15T16:01:00.000000000Z,2024-01-15T16:01:00.000000000Z_SHORT,0.24860543137017657,248
True,7,2.6999999999999247,0.2999999999997449,0.35714285714285715,0.851851851852522,0.4909090909090322,8.709677419361762,1.0799999999999699,0.11999999999989797,LONG,2024-01-15T15:37:00.000000000Z,2024-01-15T15:37:00.000000000Z_LONG,0.24627132989221112,249
True,8,3.5000000000007248,0.5000000000010552,0.3125,-0.057142857142585254,0.6363636363631959,6.862745098026438,1.40000000000029,0.20000000000042206,LONG,2024-01-15T10:43:00.000000000Z,2024-01-15T10:43:00.000000000Z_LONG,0.24524636518932624,250
True,10,4.199999999998649,0.40000000000040004,0.25,0.3571428571426683,0.5121951219511667,10.2439024390111,1.6799999999994597,0.16000000000016001,LONG,2024-01-15T10:20:00.000000000Z,2024-01-15T10:20:00.000000000Z_LONG,0.24481385465976002,251
True,12,4.999999999999449,0.10000000000065512,0.20833333333333334,0.039999999999822365,0.43103448275847217,45.45454545426974,1.9999999999997797,0.04000000000026205,LONG,2024-01-15T15:13:00.000000000Z,2024-01-15T15:13:00.000000000Z_LONG,0.24141088565902394,252
True,8,2.9999999999996696,0.1999999999990898,0.3125,0.4999999999996299,0.5000000000001851,14.285714285774631,1.1999999999998678,0.07999999999963592,SHORT,2024-01-15T09:39:00.000000000Z,2024-01-15T09:39:00.000000000Z_SHORT,0.24115838030631578,253
True,8,3.6999999999998145,0.0,0.3125,0.05405405405381076,0.4567901234564043,369.99999999998147,1.4799999999999258,0.0,LONG,2024-01-15T11:56:00.000000000Z,2024-01-15T11:56:00.000000000Z_LONG,0.23789982121029768,254
True,7,2.9999999999996696,0.0,0.35714285714285715,0.6666666666666666,0.3947368421052862,299.999999999967,1.1999999999998678,0.0,SHORT,2024-01-15T13:21:00.000000000Z,2024-01-15T13:21:00.000000000Z_SHORT,0.23713394119176015,255
True,5,2.5999999999992696,0.6000000000017103,0.5,1.0,0.4642857142854877,4.262295081954066,1.0399999999997078,0.2400000000006841,LONG,2024-01-15T08:19:00.000000000Z,2024-01-15T08:19:00.000000000Z_LONG,0.23624011961390792,256
True,12,3.5000000000007248,0.0,0.20833333333333334,0.5142857142858049,0.4216867469882097,350.0000000000725,1.40000000000029,0.0,LONG,2024-01-15T09:18:00.000000000Z,2024-01-15T09:18:00.000000000Z_LONG,0.23257962494522677,257
True,11,4.900000000001015,0.1999999999990898,0.22727272727272727,0.020408163265435594,0.4260869565216686,23.3333333334393,1.9600000000004059,0.07999999999963592,LONG,2024-01-15T15:14:00.000000000Z,2024-01-15T15:14:00.000000000Z_LONG,0.23053854694605835,258
True,6,2.80000000000058,0.8000000000008001,0.4166666666666667,0.39285714285725615,0.6086956521735772,3.4567901234540916,1.120000000000232,0.32000000000032003,SHORT,2024-01-15T15:05:00.000000000Z,2024-01-15T15:05:00.000000000Z_SHORT,0.23045748747291137,259
True,5,3.8999999999989043,1.500000000000945,0.5,1.0,0.565217391304124,2.5827814569513006,1.5599999999995617,0.600000000000378,LONG,2024-01-15T15:45:00.000000000Z,2024-01-15T15:45:00.000000000Z_LONG,0.23031756677073167,260
True,7,3.6999999999998145,0.7999999999985796,0.35714285714285715,0.40540540540568115,0.5522388059703471,4.567901234575682,1.4799999999999258,0.31999999999943185,SHORT,2024-01-15T11:38:00.000000000Z,2024-01-15T11:38:00.000000000Z_SHORT,0.22859364090190168,261
True,11,2.6999999999999247,0.0,0.22727272727272727,0.5555555555559211,0.4576271186441571,269.99999999999244,1.0799999999999699,0.0,SHORT,2024-01-15T16:02:00.000000000Z,2024-01-15T16:02:00.000000000Z_SHORT,0.22818817032108749,262
True,9,2.9999999999996696,0.0,0.2777777777777778,0.6666666666666666,0.3947368421052862,299.999999999967,1.1999999999998678,0.0,SHORT,2024-01-15T13:19:00.000000000Z,2024-01-15T13:19:00.000000000Z_SHORT,0.22743043714863348,263
True,6,3.5999999999991594,0.8999999999992347,0.4166666666666667,0.4444444444443759,0.5454545454546984,3.956043956046359,1.4399999999996638,0.3599999999996939,SHORT,2024-01-15T11:39:00.000000000Z,2024-01-15T11:39:00.000000000Z_SHORT,0.2251362560700071,264
True,3,2.6999999999999247,1.40000000000029,0.8333333333333334,1.0,0.4909090909090322,1.9148936170208295,1.0799999999999699,0.560000000000116,LONG,2024-01-15T08:06:00.000000000Z,2024-01-15T08:06:00.000000000Z_LONG,0.22419605785454955,265
True,9,3.60000000000138,0.7999999999985796,0.2777777777777778,0.361111111111488,0.5625000000000434,4.444444444453942,1.440000000000552,0.31999999999943185,LONG,2024-01-15T16:18:00.000000000Z,2024-01-15T16:18:00.000000000Z_LONG,0.21735165324058361,266
True,16,3.900000000001125,0.10000000000065512,0.15625,0.3333333333331436,0.4105263157894934,35.454545454344526,1.56000000000045,0.04000000000026205,LONG,2024-01-15T10:35:00.000000000Z,2024-01-15T10:35:00.000000000Z_LONG,0.21543793534695208,267
True,15,3.900000000001125,0.10000000000065512,0.16666666666666666,0.30769230769252665,0.4105263157894934,35.454545454344526,1.56000000000045,0.04000000000026205,LONG,2024-01-15T10:36:00.000000000Z,2024-01-15T10:36:00.000000000Z_LONG,0.21537818691930005,268
True,6,2.9999999999996696,1.0000000000021103,0.4166666666666667,0.29999999999977794,0.5999999999994671,2.970297029696437,1.1999999999998678,0.4000000000008441,LONG,2024-01-15T10:45:00.000000000Z,2024-01-15T10:45:00.000000000Z_LONG,0.21193608982753126,269
True,8,2.9999999999996696,0.0,0.3125,0.2666666666669627,0.3947368421052862,299.999999999967,1.1999999999998678,0.0,SHORT,2024-01-15T13:20:00.000000000Z,2024-01-15T13:20:00.000000000Z_SHORT,0.21087572016751183,270
True,6,2.80000000000058,0.40000000000040004,0.4166666666666667,0.17857142857176844,0.48275862068954956,6.8292682926776775,1.120000000000232,0.16000000000016001,LONG,2024-01-15T08:18:00.000000000Z,2024-01-15T08:18:00.000000000Z_LONG,0.21045831430215495,271
True,14,3.4000000000000696,0.0,0.17857142857142858,0.47058823529392557,0.3777777777777339,340.00000000000693,1.3600000000000279,0.0,LONG,2024-01-15T11:11:00.000000000Z,2024-01-15T11:11:00.000000000Z_LONG,0.20985955293442382,272
True,13,3.00000000000189,0.0,0.19230769230769232,0.13333333333338268,0.45454545454582157,300.000000000189,1.200000000000756,0.0,SHORT,2024-01-15T08:47:00.000000000Z,2024-01-15T08:47:00.000000000Z_SHORT,0.20865020297837433,273
True,12,4.299999999999304,0.2999999999997449,0.20833333333333334,0.023255813953644486,0.43434343434353856,13.870967741944654,1.7199999999997218,0.11999999999989797,LONG,2024-01-15T10:18:00.000000000Z,2024-01-15T10:18:00.000000000Z_LONG,0.20766495549205546,274
True,8,2.6999999999999247,0.0,0.3125,0.7037037037033991,0.3333333333333333,269.99999999999244,1.0799999999999699,0.0,LONG,2024-01-15T14:22:00.000000000Z,2024-01-15T14:22:00.000000000Z_LONG,0.20598889776463047,275
True,5,3.1000000000003247,0.9999999999998899,0.5,1.0,0.42465753424655034,3.0693069306937253,1.2400000000001299,0.39999999999995595,LONG,2024-01-15T13:26:00.000000000Z,2024-01-15T13:26:00.000000000Z_LONG,0.20420451356147476,276
True,7,3.8000000000004697,0.2999999999997449,0.35714285714285715,-0.07894736842097574,0.40425531914910706,12.258064516140633,1.5200000000001879,0.11999999999989797,LONG,2024-01-15T08:02:00.000000000Z,2024-01-15T08:02:00.000000000Z_LONG,0.19796280292099624,277
True,12,3.1000000000003247,0.20000000000131024,0.20833333333333334,0.322580645161221,0.4133333333329938,14.761904761814204,1.2400000000001299,0.0800000000005241,SHORT,2024-01-15T16:31:00.000000000Z,2024-01-15T16:31:00.000000000Z_SHORT,0.19364454829211566,278
True,7,2.9999999999996696,1.0000000000021103,0.35714285714285715,0.0,0.5999999999994671,2.970297029696437,1.1999999999998678,0.4000000000008441,LONG,2024-01-15T10:44:00.000000000Z,2024-01-15T10:44:00.000000000Z_LONG,0.18905846179519406,279
True,10,2.80000000000058,0.0,0.25,0.03571428571451229,0.40000000000025376,280.000000000058,1.120000000000232,0.0,LONG,2024-01-15T09:20:00.000000000Z,2024-01-15T09:20:00.000000000Z_LONG,0.18780394813618312,280
True,9,3.7999999999982492,0.8000000000008001,0.2777777777777778,0.15789473684204375,0.4871794871793996,4.691358024684563,1.5199999999992997,0.32000000000032003,LONG,2024-01-15T10:21:00.000000000Z,2024-01-15T10:21:00.000000000Z_LONG,0.18747723123563229,281
True,5,5.399999999999849,2.20000000000109,0.5,1.0,0.48214285714293503,2.4434389140258763,2.1599999999999397,0.880000000000436,LONG,2024-01-15T12:35:00.000000000Z,2024-01-15T12:35:00.000000000Z_LONG,0.18582818077762217,282
True,7,3.5000000000007248,0.6999999999979245,0.35714285714285715,0.2,0.4430379746837222,4.929577464804163,1.40000000000029,0.2799999999991698,SHORT,2024-01-15T12:50:00.000000000Z,2024-01-15T12:50:00.000000000Z_SHORT,0.18535757337992603,283
True,4,2.6999999999999247,1.500000000000945,0.625,1.0,0.4736842105261518,1.7880794701975065,1.0799999999999699,0.600000000000378,SHORT,2024-01-15T12:42:00.000000000Z,2024-01-15T12:42:00.000000000Z_SHORT,0.18513628808218785,284
True,7,2.6999999999999247,0.4999999999988347,0.35714285714285715,0.07407407407373903,0.4736842105265208,5.294117647070772,1.0799999999999699,0.19999999999953388,SHORT,2024-01-15T09:40:00.000000000Z,2024-01-15T09:40:00.000000000Z_SHORT,0.1842388137887911,285
True,15,2.9999999999996696,0.09999999999843467,0.16666666666666666,0.4666666666668147,0.35714285714302707,27.272727273112366,1.1999999999998678,0.03999999999937387,SHORT,2024-01-15T15:58:00.000000000Z,2024-01-15T15:58:00.000000000Z_SHORT,0.18324934334364912,286
True,8,2.80000000000058,0.5999999999994898,0.3125,0.2857142857145123,0.4666666666668147,4.590163934431019,1.120000000000232,0.23999999999979593,SHORT,2024-01-15T09:10:00.000000000Z,2024-01-15T09:10:00.000000000Z_SHORT,0.18207336454687278,287
True,7,3.5999999999991594,1.40000000000029,0.35714285714285715,0.4999999999996916,0.5454545454546984,2.553191489360581,1.4399999999996638,0.560000000000116,LONG,2024-01-15T13:12:00.000000000Z,2024-01-15T13:12:00.000000000Z_LONG,0.1807475169264326,288
True,13,3.6999999999998145,0.2999999999997449,0.19230769230769232,0.3783783783784757,0.34579439252344985,11.935483870976965,1.4799999999999258,0.11999999999989797,LONG,2024-01-15T11:25:00.000000000Z,2024-01-15T11:25:00.000000000Z_LONG,0.18006039547375868,289
True,11,2.6999999999999247,0.0,0.22727272727272727,0.6666666666669407,0.2903225806451921,269.99999999999244,1.0799999999999699,0.0,SHORT,2024-01-15T13:51:00.000000000Z,2024-01-15T13:51:00.000000000Z_SHORT,0.17968924332942976,290
True,3,2.80000000000058,1.80000000000069,0.8333333333333334,1.0,0.43749999999995665,1.5469613259665815,1.120000000000232,0.720000000000276,LONG,2024-01-15T15:22:00.000000000Z,2024-01-15T15:22:00.000000000Z_LONG,0.17743325767020893,291
True,13,2.500000000000835,0.0,0.19230769230769232,0.6399999999995382,0.31645569620260994,250.00000000008347,1.000000000000334,0.0,SHORT,2024-01-15T10:33:00.000000000Z,2024-01-15T10:33:00.000000000Z_SHORT,0.1773774701061632,292
True,16,3.1000000000003247,0.0,0.15625,0.4193548387095157,0.31313131313133125,310.00000000003246,1.2400000000001299,0.0,SHORT,2024-01-15T08:44:00.000000000Z,2024-01-15T08:44:00.000000000Z_SHORT,0.1758014822513887,293
True,8,4.699999999999704,1.500000000000945,0.3125,0.08510638297881387,0.540229885057483,3.11258278145481,1.8799999999998818,0.600000000000378,SHORT,2024-01-15T09:27:00.000000000Z,2024-01-15T09:27:00.000000000Z_SHORT,0.17222497898631944,294
True,14,3.9999999999995595,0.40000000000040004,0.17857142857142858,0.09999999999955592,0.36363636363643703,9.756097560965015,1.5999999999998238,0.16000000000016001,LONG,2024-01-15T16:13:00.000000000Z,2024-01-15T16:13:00.000000000Z_LONG,0.16938584224014633,295
True,19,2.5999999999992696,0.0,0.13157894736842105,0.6923076923081521,0.29545454545446515,259.99999999992696,1.0399999999997078,0.0,LONG,2024-01-15T10:59:00.000000000Z,2024-01-15T10:59:00.000000000Z_LONG,0.16842346021063345,296
True,9,2.9999999999996696,0.9000000000014552,0.2777777777777778,0.8333333333329632,0.40540540540550274,3.296703296697662,1.1999999999998678,0.3600000000005821,SHORT,2024-01-15T13:32:00.000000000Z,2024-01-15T13:32:00.000000000Z_SHORT,0.16755818423461555,297
True,12,3.5000000000007248,0.4999999999988347,0.20833333333333334,0.5714285714283902,0.3333333333334743,6.862745098056317,1.40000000000029,0.19999999999953388,LONG,2024-01-15T11:26:00.000000000Z,2024-01-15T11:26:00.000000000Z_LONG,0.1668875623426765,298
True,18,3.4000000000000696,0.0,0.1388888888888889,0.17647058823514045,0.3035714285713719,340.00000000000693,1.3600000000000279,0.0,LONG,2024-01-15T11:07:00.000000000Z,2024-01-15T11:07:00.000000000Z_LONG,0.16563976300001493,299
True,7,2.5999999999992696,0.8000000000008001,0.35714285714285715,0.4615384615381988,0.4333333333332593,3.2098765432058043,1.0399999999997078,0.32000000000032003,SHORT,2024-01-15T10:10:00.000000000Z,2024-01-15T10:10:00.000000000Z_SHORT,0.16473228409717022,300
True,9,4.699999999999704,1.500000000000945,0.2777777777777778,0.0,0.540229885057483,3.11258278145481,1.8799999999998818,0.600000000000378,SHORT,2024-01-15T09:26:00.000000000Z,2024-01-15T09:26:00.000000000Z_SHORT,0.16355416405255213,301
True,8,4.599999999999049,1.6000000000016001,0.3125,-0.1086956521741649,0.5749999999996253,2.857142857139427,1.8399999999996197,0.6400000000006401,SHORT,2024-01-15T15:04:00.000000000Z,2024-01-15T15:04:00.000000000Z_SHORT,0.1628632427672771,302
True,18,2.6999999999999247,0.0,0.1388888888888889,0.6296296296288377,0.2727272727273135,269.99999999999244,1.0799999999999699,0.0,LONG,2024-01-15T10:55:00.000000000Z,2024-01-15T10:55:00.000000000Z_LONG,0.16124889720320384,303
True,7,2.9999999999996696,1.100000000000545,0.35714285714285715,0.6000000000002961,0.4411764705880336,2.702702702701078,1.1999999999998678,0.440000000000218,SHORT,2024-01-15T12:23:00.000000000Z,2024-01-15T12:23:00.000000000Z_SHORT,0.1607331539979071,304
True,7,3.4000000000000696,0.9999999999998899,0.35714285714285715,0.2941176470587851,0.4249999999998196,3.3663366336638023,1.3600000000000279,0.39999999999995595,SHORT,2024-01-15T12:57:00.000000000Z,2024-01-15T12:57:00.000000000Z_SHORT,0.15783573388501013,305
True,13,2.9999999999996696,0.5000000000010552,0.19230769230769232,0.5999999999995559,0.3409090909091425,5.882352941163653,1.1999999999998678,0.20000000000042206,LONG,2024-01-15T09:17:00.000000000Z,2024-01-15T09:17:00.000000000Z_LONG,0.15605111911621378,306
True,19,3.4000000000000696,0.0,0.13157894736842105,0.0,0.3035714285713719,340.00000000000693,1.3600000000000279,0.0,LONG,2024-01-15T11:06:00.000000000Z,2024-01-15T11:06:00.000000000Z_LONG,0.15556954861833958,307
True,13,4.999999999999449,1.2000000000012,0.19230769230769232,0.05999999999995559,0.43859649122813854,4.132231404954124,1.9999999999997797,0.48000000000048004,SHORT,2024-01-15T09:22:00.000000000Z,2024-01-15T09:22:00.000000000Z_SHORT,0.15494478050170454,308
True,11,2.6999999999999247,0.1999999999990898,0.22727272727272727,0.03703703703728071,0.35999999999997634,12.857142857198225,1.0799999999999699,0.07999999999963592,SHORT,2024-01-15T09:06:00.000000000Z,2024-01-15T09:06:00.000000000Z_SHORT,0.15355315375151676,309
True,8,4.599999999999049,1.900000000001345,0.3125,0.47826086956507047,0.5227272727269057,2.4083769633485916,1.8399999999996197,0.760000000000538,SHORT,2024-01-15T12:25:00.000000000Z,2024-01-15T12:25:00.000000000Z_SHORT,0.1524267366546051,310
True,19,2.6999999999999247,0.40000000000040004,0.13157894736842105,0.851851851852522,0.31034482758590765,6.585365853651927,1.0799999999999699,0.16000000000016001,SHORT,2024-01-15T16:38:00.000000000Z,2024-01-15T16:38:00.000000000Z_SHORT,0.15211454362295634,311
True,13,2.80000000000058,0.2999999999997449,0.19230769230769232,0.35714285714274385,0.3333333333333333,9.032258064525431,1.120000000000232,0.11999999999989797,LONG,2024-01-15T11:12:00.000000000Z,2024-01-15T11:12:00.000000000Z_LONG,0.15183662585767038,312
True,10,3.4000000000000696,0.5999999999994898,0.25,0.32352941176485955,0.34000000000004443,5.573770491808054,1.3600000000000279,0.23999999999979593,LONG,2024-01-15T11:28:00.000000000Z,2024-01-15T11:28:00.000000000Z_LONG,0.15068983379627895,313
True,20,3.1000000000003247,0.0,0.125,0.5483870967741473,0.2262773722628187,310.00000000003246,1.2400000000001299,0.0,SHORT,2024-01-15T08:40:00.000000000Z,2024-01-15T08:40:00.000000000Z_SHORT,0.15051337064875236,314
True,7,2.5999999999992696,0.6000000000017103,0.35714285714285715,-0.15384615384635092,0.4333333333329386,4.262295081954066,1.0399999999997078,0.2400000000006841,LONG,2024-01-15T08:17:00.000000000Z,2024-01-15T08:17:00.000000000Z_LONG,0.148732284096998,315
True,7,2.80000000000058,0.5999999999994898,0.35714285714285715,0.14285714285725615,0.3684210526316097,4.590163934431019,1.120000000000232,0.23999999999979593,LONG,2024-01-15T09:48:00.000000000Z,2024-01-15T09:48:00.000000000Z_LONG,0.14823030912415422,316
True,11,2.500000000000835,0.2999999999997449,0.22727272727272727,0.23999999999971577,0.3424657534249242,8.064516129041587,1.000000000000334,0.11999999999989797,LONG,2024-01-15T09:19:00.000000000Z,2024-01-15T09:19:00.000000000Z_LONG,0.14529058688984087,317
True,7,3.4000000000000696,1.100000000000545,0.35714285714285715,0.3823529411763553,0.39534883720917025,3.063063063061622,1.3600000000000279,0.440000000000218,LONG,2024-01-15T15:42:00.000000000Z,2024-01-15T15:42:00.000000000Z_LONG,0.14480458032024102,318
True,21,3.5000000000007248,0.0,0.11904761904761904,0.11428571428580492,0.24822695035467693,350.0000000000725,1.40000000000029,0.0,SHORT,2024-01-15T08:39:00.000000000Z,2024-01-15T08:39:00.000000000Z_SHORT,0.14458959770977864,319
True,7,3.8000000000004697,1.7000000000000348,0.35714285714285715,0.6315789473683903,0.46341463414649997,2.2222222222224515,1.5200000000001879,0.6800000000000139,LONG,2024-01-15T08:04:00.000000000Z,2024-01-15T08:04:00.000000000Z_LONG,0.14210255376553982,320
True,20,2.5999999999992696,0.20000000000131024,0.125,0.6923076923072982,0.2599999999997247,12.380952380871655,1.0399999999997078,0.0800000000005241,LONG,2024-01-15T14:37:00.000000000Z,2024-01-15T14:37:00.000000000Z_LONG,0.14011697663140588,321
True,6,4.20000000000087,1.9999999999997797,0.4166666666666667,0.4047619047618292,0.5121951219512988,2.089552238806632,1.6800000000003479,0.7999999999999119,SHORT,2024-01-15T09:29:00.000000000Z,2024-01-15T09:29:00.000000000Z_SHORT,0.1396674036266015,322
True,12,4.999999999999449,1.2000000000012,0.20833333333333334,-0.08000000000008882,0.40322580645145406,4.132231404954124,1.9999999999997797,0.48000000000048004,SHORT,2024-01-15T15:00:00.000000000Z,2024-01-15T15:00:00.000000000Z_SHORT,0.13814923369421594,323
True,12,2.8999999999990145,0.8000000000008001,0.20833333333333334,-0.2413793103449596,0.49152542372894115,3.5802469135754937,1.1599999999996058,0.32000000000032003,SHORT,2024-01-15T08:49:00.000000000Z,2024-01-15T08:49:00.000000000Z_SHORT,0.13655739433857525,324
True,20,3.20000000000098,0.1999999999990898,0.125,0.15625000000028189,0.2807017543860162,15.23809523816595,1.280000000000392,0.07999999999963592,LONG,2024-01-15T11:05:00.000000000Z,2024-01-15T11:05:00.000000000Z_LONG,0.13434262628809862,325
True,17,2.80000000000058,0.2999999999997449,0.14705882352941177,0.4642857142854877,0.27450980392161983,9.032258064525431,1.120000000000232,0.11999999999989797,SHORT,2024-01-15T08:43:00.000000000Z,2024-01-15T08:43:00.000000000Z_SHORT,0.1327922925743639,326
True,11,3.20000000000098,0.7999999999985796,0.22727272727272727,0.5937500000002385,0.31372549019623636,3.9506172839587546,1.280000000000392,0.31999999999943185,LONG,2024-01-15T11:27:00.000000000Z,2024-01-15T11:27:00.000000000Z_LONG,0.1323104287447019,327
True,14,2.60000000000149,0.40000000000040004,0.17857142857142858,0.0,0.3714285714288252,6.341463414631593,1.040000000000596,0.16000000000016001,SHORT,2024-01-15T08:46:00.000000000Z,2024-01-15T08:46:00.000000000Z_SHORT,0.13081634352195065,328
True,11,2.6999999999999247,0.700000000000145,0.22727272727272727,-0.2592592592593202,0.45762711864381267,3.802816901407568,1.0799999999999699,0.280000000000058,LONG,2024-01-15T14:49:00.000000000Z,2024-01-15T14:49:00.000000000Z_LONG,0.12981779995053042,329
True,7,3.0999999999981043,1.7000000000000348,0.35714285714285715,0.7419354838712681,0.4626865671639318,1.8128654970748779,1.2399999999992417,0.6800000000000139,LONG,2024-01-15T11:33:00.000000000Z,2024-01-15T11:33:00.000000000Z_LONG,0.12965617724034006,330
True,13,2.6999999999999247,0.9000000000014552,0.19230769230769232,0.6666666666661184,0.35999999999997634,2.9670329670281395,1.0799999999999699,0.3600000000005821,LONG,2024-01-15T10:51:00.000000000Z,2024-01-15T10:51:00.000000000Z_LONG,0.12601892417929775,331
True,9,2.5999999999992696,0.8000000000008001,0.2777777777777778,-0.03846153846180124,0.4193548387095157,3.2098765432058043,1.0399999999997078,0.32000000000032003,SHORT,2024-01-15T09:09:00.000000000Z,2024-01-15T09:09:00.000000000Z_SHORT,0.12449389633307861,332
True,22,2.5999999999992696,0.20000000000131024,0.11363636363636363,0.7692307692309006,0.20312499999981026,12.380952380871655,1.0399999999997078,0.0800000000005241,LONG,2024-01-15T14:35:00.000000000Z,2024-01-15T14:35:00.000000000Z_LONG,0.12427630314029738,333
True,7,4.299999999999304,1.900000000001345,0.35714285714285715,0.0,0.5180722891566136,2.2513089005216105,1.7199999999997218,0.760000000000538,SHORT,2024-01-15T09:28:00.000000000Z,2024-01-15T09:28:00.000000000Z_SHORT,0.12381292149462705,334
True,16,3.9999999999995595,1.100000000000545,0.15625,0.09999999999955592,0.4,3.6036036036014374,1.5999999999998238,0.440000000000218,LONG,2024-01-15T11:13:00.000000000Z,2024-01-15T11:13:00.000000000Z_LONG,0.1224537718970838,335
True,10,4.100000000000215,0.9999999999998899,0.25,-0.2439024390243506,0.38317757009335324,4.059405940594714,1.6400000000000858,0.39999999999995595,LONG,2024-01-15T15:15:00.000000000Z,2024-01-15T15:15:00.000000000Z_LONG,0.12113970254579887,336
True,13,3.4000000000000696,0.700000000000145,0.19230769230769232,0.2941176470587851,0.29824561403511507,4.788732394365318,1.3600000000000279,0.280000000000058,SHORT,2024-01-15T13:50:00.000000000Z,2024-01-15T13:50:00.000000000Z_SHORT,0.12056082138273214,337
True,10,2.900000000001235,0.9999999999998899,0.25,0.31034482758657655,0.38666666666704563,2.871287128714407,1.160000000000494,0.39999999999995595,SHORT,2024-01-15T13:31:00.000000000Z,2024-01-15T13:31:00.000000000Z_SHORT,0.1203232574823087,338
True,15,2.500000000000835,0.0,0.16666666666666666,0.11999999999985789,0.22935779816516005,250.00000000008347,1.000000000000334,0.0,SHORT,2024-01-15T09:01:00.000000000Z,2024-01-15T09:01:00.000000000Z_SHORT,0.11894631332749651,339
True,8,2.6999999999999247,1.2000000000012,0.3125,0.4074074074076206,0.40298507462661837,2.2314049586754106,1.0799999999999699,0.48000000000048004,SHORT,2024-01-15T10:04:00.000000000Z,2024-01-15T10:04:00.000000000Z_SHORT,0.11717781107898859,340
True,14,3.1000000000003247,0.9000000000014552,0.17857142857142858,0.25806451612854703,0.3563218390804363,3.406593406588316,1.2400000000001299,0.3600000000005821,LONG,2024-01-15T10:37:00.000000000Z,2024-01-15T10:37:00.000000000Z_LONG,0.11215530615170802,341
True,6,2.5999999999992696,1.500000000000945,0.4166666666666667,0.5384615384618012,0.40624999999976147,1.7218543046342003,1.0399999999997078,0.600000000000378,SHORT,2024-01-15T12:24:00.000000000Z,2024-01-15T12:24:00.000000000Z_SHORT,0.11122357492014515,342
True,16,2.80000000000058,0.5999999999994898,0.15625,0.35714285714274385,0.2857142857142857,4.590163934431019,1.120000000000232,0.23999999999979593,LONG,2024-01-15T11:09:00.000000000Z,2024-01-15T11:09:00.000000000Z_LONG,0.10797955773931044,343
True,8,3.4999999999985043,1.3000000000018552,0.3125,0.028571428570993547,0.3932584269660006,2.671755725185914,1.3999999999994017,0.5200000000007421,SHORT,2024-01-15T13:00:00.000000000Z,2024-01-15T13:00:00.000000000Z_SHORT,0.10683565523020946,344
True,9,3.8000000000004697,1.1999999999989797,0.2777777777777778,-0.315789473683903,0.41304347826110566,3.1404958677716315,1.5200000000001879,0.47999999999959186,LONG,2024-01-15T13:10:00.000000000Z,2024-01-15T13:10:00.000000000Z_LONG,0.10679455172078273,345
True,11,3.2999999999994145,1.100000000000545,0.22727272727272727,-0.12121212121226393,0.4074074074073465,2.972972972970986,1.3199999999997658,0.440000000000218,LONG,2024-01-15T16:16:00.000000000Z,2024-01-15T16:16:00.000000000Z_LONG,0.10408865786820838,346
True,13,3.8000000000004697,1.2999999999996348,0.19230769230769232,-0.1578947368419515,0.43181818181834813,2.900763358779793,1.5200000000001879,0.5199999999998539,LONG,2024-01-15T11:16:00.000000000Z,2024-01-15T11:16:00.000000000Z_LONG,0.10264601373622968,347
True,8,2.6999999999999247,1.1999999999989797,0.3125,0.44444444444490133,0.3417721518987911,2.2314049586795055,1.0799999999999699,0.47999999999959186,LONG,2024-01-15T14:18:00.000000000Z,2024-01-15T14:18:00.000000000Z_LONG,0.09924512602712396,348
True,8,2.60000000000149,1.2999999999996348,0.3125,0.46153846153865863,0.3714285714288252,1.9847328244291715,1.040000000000596,0.5199999999998539,SHORT,2024-01-15T13:33:00.000000000Z,2024-01-15T13:33:00.000000000Z_SHORT,0.09919100659476421,349
